dataset,registry_name,family,source_format,source_path,split,sample_rank,window_index,series_index,window_start,input_len,pred_len,n_channels,pooling,scale,mode_5,mode_10,acf_timescale,acf_first_min,ami2,trev,high_fluctuation,stretch_high,transition_matrix,periodicity,embedding_dist,ami_timescale,whiten_timescale,outlier_timing_pos,outlier_timing_neg,centroid_freq,stretch_decreasing,entropy_pairs,rs_range,dfa,low_freq_power,forecast_error
Australia_Solar__H,Australia_Solar__H,TIME,arrow,dataset/Time_Dataset/Australia_Solar/H/data-00000-of-00001.arrow,train,4,24091,0,24091,96,96,3,mean,train_split_standard,-0.855292091,-1.012908769,4.629651450,12.333333333,0.677799134,-0.178819070,0.659649123,15.333333333,0.037714422,23.000000000,0.818915694,5.666666667,0.821428571,-0.413194444,0.098958333,0.939127393,5.666666667,1.522050906,0.523809524,0.438095238,0.245436926,0.538198442
Australia_Solar__H,Australia_Solar__H,TIME,arrow,dataset/Time_Dataset/Australia_Solar/H/data-00000-of-00001.arrow,train,5,16006,0,16006,96,96,3,mean,train_split_standard,-0.807900548,-0.965785318,4.724712409,11.666666667,0.651321438,-0.097079664,0.670175439,15.000000000,0.019305481,23.333333333,0.803373809,6.000000000,0.869047619,0.336805556,-0.159722222,0.940859265,6.333333333,1.573808421,0.552380952,0.485714286,0.245436926,0.492581140
CPHL__15T,CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,1,3611,0,3611,96,96,1,mean,train_split_standard,-0.106858656,0.141499718,6.544090180,13.000000000,0.385726113,-0.016135022,0.968421053,16.000000000,0.006802721,22.000000000,0.214885221,13.000000000,0.076923077,-0.500000000,0.093750000,0.821906831,7.000000000,1.984567511,0.685714286,0.600000000,0.147262156,0.624982803
CPHL__15T,CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,2,9997,1,2607,96,96,1,mean,train_split_standard,-0.051907283,-0.303277285,4.028470919,9.000000000,0.296352048,0.097206095,0.926315789,21.000000000,0.003333333,18.000000000,0.175609366,7.000000000,0.111111111,0.031250000,0.520833333,0.721001817,8.000000000,1.873177452,0.171428571,0.800000000,0.245436926,0.760328526
CPHL__15T,CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,3,4247,0,4247,96,96,1,mean,train_split_standard,-0.903019434,0.031693872,15.217790411,32.000000000,0.635965728,-0.028552406,0.905263158,32.000000000,0.074074074,6.000000000,0.500513263,5.000000000,0.037037037,-0.822916667,0.322916667,0.911625435,4.000000000,1.653864066,0.685714286,0.828571429,0.049087385,0.350359017
CPHL__15T,CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,4,13970,1,6580,96,96,1,mean,train_split_standard,-0.487816253,-0.160035406,3.212282108,5.000000000,0.165546628,0.108057502,0.873684211,11.000000000,0.020833333,6.000000000,0.103178451,4.000000000,0.090909091,-0.500000000,-0.020833333,0.628681593,5.000000000,1.906822322,0.828571429,0.800000000,0.294524311,0.853791263
CPHL__15T,CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,5,4204,0,4204,96,96,1,mean,train_split_standard,-0.439256283,-0.632269915,14.216633631,36.000000000,0.565169918,-0.014963507,0.936842105,38.000000000,0.062500000,6.000000000,0.436624385,19.000000000,0.047619048,0.005208333,0.645833333,0.882865710,4.000000000,1.714991015,0.800000000,0.657142857,0.098174770,0.431448011
CPHL__30T,CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,1,17558,1,9484,96,96,1,mean,train_split_standard,-0.255863466,-0.629780860,0.864111141,2.000000000,0.058400931,3.770565573,0.842105263,13.000000000,0.008230453,3.000000000,0.033799725,1.000000000,0.100000000,0.916666667,-0.500000000,0.400225621,5.000000000,1.995697337,0.800000000,0.600000000,1.129009860,0.940337023
CPHL__30T,CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,2,19284,1,11210,96,96,1,mean,train_split_standard,-0.116605839,-0.340430028,5.047319353,11.000000000,0.414016748,0.107762869,0.926315789,26.000000000,0.120000000,14.000000000,0.167303654,10.000000000,0.055555556,-0.083333333,-0.593750000,0.773763833,5.000000000,1.934534691,0.657142857,0.600000000,0.147262156,0.699555729
CPHL__30T,CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,3,14768,1,6694,96,96,1,mean,train_split_standard,0.777632630,0.053881438,4.438212358,14.000000000,0.350251063,0.092212491,0.905263158,34.000000000,0.038567493,22.000000000,0.160025305,7.000000000,0.125000000,-0.291666667,0.041666667,0.755203184,9.000000000,1.866164912,0.600000000,0.371428571,0.245436926,0.712484750
CPHL__30T,CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,4,10714,1,2640,96,96,1,mean,train_split_standard,-0.691202123,-0.865550355,2.362716721,8.000000000,0.281374451,-0.519244187,0.905263158,9.000000000,0.016296296,17.000000000,0.105873365,4.000000000,0.166666667,0.458333333,0.083333333,0.633317147,8.000000000,1.943596132,0.228571429,0.828571429,0.392699082,0.909762353
CPHL__30T,CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,5,2875,0,2875,96,96,1,mean,train_split_standard,0.725179344,-0.733474181,6.306946837,16.000000000,0.413223912,0.062169099,0.936842105,25.000000000,0.027777778,0.000000000,0.275730506,13.000000000,0.071428571,0.072916667,-0.135416667,0.771146875,6.000000000,1.767995262,0.657142857,0.628571429,0.147262156,0.659530397
CPHL__H,CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,1,10543,2,4898,96,96,1,mean,train_split_standard,-0.743576809,-0.458513103,0.873907209,4.000000000,0.277621357,-0.412878880,0.926315789,12.000000000,0.005917160,5.000000000,0.051884663,3.000000000,0.142857143,0.083333333,0.437500000,0.380499377,7.000000000,2.006263245,0.828571429,0.600000000,1.030835089,1.061469093
CPHL__H,CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,2,3017,0,3017,96,96,1,mean,train_split_standard,-0.534248099,-0.705832487,16.355287900,44.000000000,0.692175519,-0.000357563,0.863157895,32.000000000,0.074074074,25.000000000,0.817689354,18.000000000,0.032258065,-0.677083333,0.593750000,0.926791315,7.000000000,1.558726037,0.628571429,0.600000000,0.049087385,0.364054969
CPHL__H,CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,3,9534,2,3889,96,96,1,mean,train_split_standard,-0.687022114,-0.433259532,4.764853175,11.000000000,0.249687897,-0.130353688,0.842105263,13.000000000,0.024691358,20.000000000,0.174110252,9.000000000,0.100000000,-0.833333333,0.427083333,0.792779450,7.000000000,1.814301544,0.828571429,0.257142857,0.245436926,0.685653400
CPHL__H,CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,4,4843,1,902,96,96,1,mean,train_split_standard,0.027492404,-0.239551279,6.590542435,19.000000000,0.438160167,0.041440524,0.894736842,14.000000000,0.080000000,30.000000000,0.364428098,17.000000000,0.117647059,-0.843750000,0.604166667,0.866886775,10.000000000,1.757329542,0.171428571,0.800000000,0.147262156,0.565746949
CPHL__H,CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,5,1577,0,1577,96,96,1,mean,train_split_standard,-0.937099833,-0.761734983,15.135146600,6.000000000,0.443024946,-0.061276134,0.957894737,29.000000000,0.166666667,10.000000000,0.382083742,5.000000000,0.030303030,-0.635416667,0.546875000,0.819734266,8.000000000,1.730016625,0.800000000,0.228571429,0.049087385,0.548154605
Coastal_T_S__15T,Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,1,46608,3,176,96,96,3,mean,train_split_standard,0.411835199,0.363776861,12.098608426,28.666666667,0.566693676,-0.016480076,0.894736842,32.666666667,0.135802469,9.000000000,0.318836536,11.333333333,0.029935951,-0.184027778,0.204861111,0.884609313,5.333333333,1.695979738,0.761904762,0.733333333,0.081812309,0.440820511
Coastal_T_S__15T,Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,2,11589,0,11589,96,96,3,mean,train_split_standard,0.245520160,0.374201769,0.863323205,3.000000000,0.087005666,0.033203297,0.508771930,9.000000000,0.018163950,5.000000000,0.192121209,1.333333333,0.259259259,-0.197916667,0.048611111,0.273877468,5.666666667,2.064304703,0.771428571,0.628571429,1.079922475,1.137093998
Coastal_T_S__15T,Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,3,58530,3,12098,96,96,3,mean,train_split_standard,0.157912495,0.072565419,4.223976828,5.333333333,0.229613867,0.108327648,0.880701754,19.333333333,0.074722222,5.000000000,0.130552674,3.000000000,0.053708440,-0.010416667,0.128472222,0.598982148,5.666666667,2.016242256,0.685714286,0.800000000,0.376336620,0.823535357
Coastal_T_S__15T,Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,4,52233,3,5801,96,96,3,mean,train_split_standard,-0.008736009,-0.164008730,15.414996001,38.333333333,0.604107131,-0.077586732,0.870175439,35.333333333,0.117283951,2.666666667,0.490519857,12.666666667,0.034928596,-0.215277778,0.125000000,0.812595748,5.666666667,1.724245615,0.542857143,0.752380952,0.065449847,0.456968877
Coastal_T_S__15T,Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,5,29030,1,13842,96,96,3,mean,train_split_standard,0.283519323,0.317723605,0.812013275,2.000000000,0.177876048,0.051772796,0.592982456,8.000000000,0.009680041,4.000000000,0.174104968,1.333333333,0.388888889,-0.020833333,-0.034722222,0.291653765,6.000000000,2.045988021,0.609523810,0.542857143,1.227184630,1.120278834
Coastal_T_S__20T,Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,1,2762,0,2762,96,96,3,mean,train_split_standard,0.184513410,0.123539496,10.746056779,29.333333333,0.944558947,-0.000780945,0.729824561,35.666666667,0.055432099,19.000000000,2.010729972,17.333333333,0.493372320,0.500000000,-0.291666667,0.961656859,24.333333333,1.402133694,0.733333333,0.561904762,0.081812309,0.223778382
Coastal_T_S__20T,Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,2,1975,0,1975,96,96,3,mean,train_split_standard,-0.544762737,0.115867141,9.166721666,21.333333333,0.840736744,0.007034231,0.824561404,31.666666667,0.082514487,0.000000000,1.383970291,14.666666667,0.495604396,0.670138889,0.090277778,0.962763403,16.000000000,1.430146126,0.447619048,0.561904762,0.114537232,0.319224420
Coastal_T_S__20T,Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,3,3147,0,3147,96,96,3,mean,train_split_standard,0.116780070,0.183024489,8.788578334,25.333333333,0.673803661,0.004273131,0.859649123,20.666666667,0.051011660,5.666666667,0.969503403,10.333333333,0.678787879,0.229166667,-0.111111111,0.947387881,16.333333333,1.544878842,0.695238095,0.609523810,0.130899694,0.397070252
Coastal_T_S__20T,Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,4,4839,0,4839,96,96,3,mean,train_split_standard,0.453330394,0.521521362,8.484087763,25.000000000,0.801124308,-0.000726079,0.733333333,34.666666667,0.044444444,7.333333333,1.510598516,12.333333333,0.619981326,-0.090277778,-0.121527778,0.973842953,32.000000000,1.458899403,0.695238095,0.676190476,0.147262156,0.333771944
Coastal_T_S__20T,Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,5,2574,0,2574,96,96,3,mean,train_split_standard,0.167604566,-0.228812293,11.271453497,32.000000000,0.935398950,-0.000323054,0.624561404,39.333333333,0.062695893,0.000000000,2.023860961,20.333333333,0.598148148,-0.072916667,0.211805556,0.968456859,17.000000000,1.397218095,0.600000000,0.580952381,0.081812309,0.239923883
Coastal_T_S__5T,Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,1,348585,7,26264,96,96,3,mean,train_split_standard,-0.265040169,-0.070143544,12.047186701,2.333333333,0.430400008,-0.120203601,0.940350877,29.333333333,0.076844414,8.000000000,0.251514434,2.333333333,0.358288770,-0.184027778,-0.034722222,0.631186338,5.000000000,1.889180255,0.390476190,0.447619048,0.605411084,0.687552368
Coastal_T_S__5T,Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,2,386996,7,64675,96,96,3,mean,train_split_standard,-0.327422255,-0.505639494,9.609561450,26.666666667,0.503655068,0.249763710,0.884210526,23.000000000,0.059200010,2.666666667,0.444241025,11.000000000,0.360389610,0.651041667,-0.171875000,0.681776492,4.000000000,1.797607415,0.571428571,0.780952381,0.605411084,0.540993717
Coastal_T_S__5T,Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,3,544918,11,32651,96,96,3,mean,train_split_standard,0.577653696,0.400058653,10.984016049,28.333333333,0.627523653,0.561093514,0.670175439,35.333333333,0.046115642,4.333333333,1.318814189,16.666666667,0.670634921,-0.069444444,-0.211805556,0.678327891,7.333333333,1.706554111,0.790476190,0.723809524,0.654498469,0.552369177
Coastal_T_S__5T,Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,4,109409,2,6521,96,96,3,mean,train_split_standard,0.319866587,0.537451826,10.988548457,18.666666667,0.682054680,-0.021013905,0.694736842,38.000000000,0.106913580,2.000000000,0.685999358,10.666666667,0.043595679,0.097222222,-0.425347222,0.648991135,5.000000000,1.735871865,0.657142857,0.580952381,0.490873852,0.627671878
Coastal_T_S__5T,Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,5,171358,3,37256,96,96,3,mean,train_split_standard,0.028869902,0.035444299,8.594681811,27.666666667,0.587099371,-0.032905180,0.796491228,33.000000000,0.050061728,9.333333333,1.097093352,12.666666667,0.311111111,0.269097222,0.038194444,0.773143271,11.333333333,1.672262316,0.761904762,0.723809524,0.359974158,0.538035445
Coastal_T_S__H,Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,1,25641,7,12,96,96,3,mean,train_split_standard,-0.366036800,-0.362742261,4.913004284,13.000000000,0.333934058,0.038583275,0.814035088,22.333333333,0.028262210,5.333333333,0.227645823,12.000000000,0.177469136,-0.324652778,0.260416667,0.544947112,5.666666667,1.900171514,0.723809524,0.752380952,0.687223393,0.828394322
Coastal_T_S__H,Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,2,49650,13,904,96,96,3,mean,train_split_standard,0.182048362,0.082689081,2.619850470,7.333333333,0.292943258,-0.151198086,0.957894737,15.000000000,0.023419172,16.333333333,0.337180828,3.333333333,0.500000000,0.062500000,0.256944444,0.777117640,8.000000000,1.788417962,0.333333333,0.428571429,0.376336620,0.780221117
Coastal_T_S__H,Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,3,60643,15,5506,96,96,3,mean,train_split_standard,0.240070663,0.157433107,4.527759862,4.000000000,0.227841506,-0.139431525,0.922807018,14.333333333,0.049715126,4.666666667,0.174310044,3.000000000,0.354838710,0.472222222,-0.437500000,0.528744551,4.333333333,2.078702959,0.790476190,0.800000000,0.752673240,0.831977321
Coastal_T_S__H,Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,4,65002,16,3908,96,96,3,mean,train_split_standard,-0.141559666,-0.259206817,0.761726774,3.000000000,0.104091002,0.172203949,0.884210526,7.333333333,0.007367824,4.000000000,0.078937827,2.333333333,0.444444444,0.100694444,-0.034722222,0.196585050,5.000000000,2.170555842,0.771428571,0.666666667,1.129009860,1.200868148
Coastal_T_S__H,Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,5,42944,11,618,96,96,3,mean,train_split_standard,0.614527772,0.429412593,2.726188929,5.000000000,0.242808441,0.451121898,0.968421053,15.333333333,0.082767392,9.333333333,0.233190892,3.000000000,0.367559524,-0.125000000,0.013888889,0.716681535,6.333333333,1.884744333,0.438095238,0.580952381,0.474511390,0.877292335
Crypto__D,Crypto__D,TIME,arrow,dataset/Time_Dataset/Crypto/D/data-00000-of-00001.arrow,train,1,981,0,981,96,96,4,mean,train_split_standard,-0.753342910,-0.465965472,12.856707168,42.500000000,0.741900326,-0.029629385,0.702631579,25.500000000,0.138888889,13.750000000,0.731709490,13.000000000,0.072916667,0.859375000,-0.367187500,0.916550617,7.000000000,1.507146448,0.478571429,0.750000000,0.073631078,0.365642320
Crypto__D,Crypto__D,TIME,arrow,dataset/Time_Dataset/Crypto/D/data-00000-of-00001.arrow,train,2,1233,0,1233,96,96,4,mean,train_split_standard,-0.501216421,-0.550996638,9.137118012,16.750000000,0.650112664,-0.013888302,0.750000000,16.250000000,0.140625000,17.750000000,0.757492172,13.000000000,0.116310160,-0.861979167,0.395833333,0.936727115,8.000000000,1.541654953,0.800000000,0.542857143,0.085902924,0.280230497
Crypto__D,Crypto__D,TIME,arrow,dataset/Time_Dataset/Crypto/D/data-00000-of-00001.arrow,train,3,966,0,966,96,96,4,mean,train_split_standard,-0.850183543,-0.662966026,11.475769778,33.250000000,0.740512233,-0.000245753,0.768421053,21.250000000,0.058611111,14.000000000,0.924610336,17.250000000,0.129530075,0.075520833,-0.067708333,0.925637691,7.000000000,1.577551510,0.650000000,0.771428571,0.085902924,0.382810117
Crypto__D,Crypto__D,TIME,arrow,dataset/Time_Dataset/Crypto/D/data-00000-of-00001.arrow,train,4,1722,0,1722,96,96,4,mean,train_split_standard,-0.159916270,-0.289322987,8.994422471,28.250000000,0.611736006,-0.017698301,0.826315789,29.000000000,0.085866638,18.750000000,0.479236649,15.750000000,0.142272727,-0.083333333,0.351562500,0.911027806,6.750000000,1.634014050,0.750000000,0.514285714,0.134990309,0.441526948
Crypto__D,Crypto__D,TIME,arrow,dataset/Time_Dataset/Crypto/D/data-00000-of-00001.arrow,train,5,807,0,807,96,96,4,mean,train_split_standard,0.188975669,0.429817198,10.213617454,28.500000000,0.557748671,-0.092672336,0.771052632,30.500000000,0.094067499,14.750000000,0.545353948,7.750000000,0.185064935,-0.119791667,-0.682291667,0.885930143,5.000000000,1.574680541,0.285714286,0.535714286,0.171805848,0.451746880
EWELD_Load__15T,EWELD_Load__15T,TIME,arrow,dataset/Time_Dataset/EWELD_Load/15T/data-00000-of-00001.arrow,train,1,4272,0,4272,96,96,10,mean,train_split_standard,-0.674282243,-0.736916134,10.256585221,37.800000000,0.616614879,-0.042090921,0.593684211,22.500000000,0.047277778,11.400000000,0.472440671,13.400000000,0.220533553,-0.217187500,0.065625000,0.896877254,6.600000000,1.615017898,0.717142857,0.762857143,0.103083509,0.409022829
EWELD_Load__15T,EWELD_Load__15T,TIME,arrow,dataset/Time_Dataset/EWELD_Load/15T/data-00000-of-00001.arrow,train,2,2661,0,2661,96,96,10,mean,train_split_standard,-0.575830696,-0.513472270,9.016558955,23.000000000,0.565687031,-0.093642896,0.695789474,23.000000000,0.085546296,18.500000000,0.430176018,13.200000000,0.109368038,0.057291667,-0.226041667,0.824237690,5.900000000,1.652232491,0.754285714,0.677142857,0.161988371,0.536061617
EWELD_Load__15T,EWELD_Load__15T,TIME,arrow,dataset/Time_Dataset/EWELD_Load/15T/data-00000-of-00001.arrow,train,3,13216,0,13216,96,96,10,mean,train_split_standard,-0.372577945,-0.684523075,9.903184753,29.000000000,0.554566169,-0.013784229,0.691578947,20.900000000,0.063451950,17.000000000,0.493415944,16.500000000,0.126362748,0.142708333,-0.058854167,0.847929714,7.000000000,1.608112160,0.760000000,0.697142857,0.157079633,0.475155184
EWELD_Load__15T,EWELD_Load__15T,TIME,arrow,dataset/Time_Dataset/EWELD_Load/15T/data-00000-of-00001.arrow,train,4,12151,0,12151,96,96,10,mean,train_split_standard,-0.590513733,-0.751627006,8.839230929,25.300000000,0.531916318,0.050410367,0.612631579,18.300000000,0.043621315,10.800000000,0.443090066,11.000000000,0.130637491,-0.064583333,0.200000000,0.841217635,6.400000000,1.636139586,0.742857143,0.688571429,0.137444679,0.529916974
EWELD_Load__15T,EWELD_Load__15T,TIME,arrow,dataset/Time_Dataset/EWELD_Load/15T/data-00000-of-00001.arrow,train,5,4817,0,4817,96,96,10,mean,train_split_standard,-0.532997748,-0.854171985,9.006928184,26.300000000,0.553313910,-0.081258585,0.693684211,32.400000000,0.045248411,19.100000000,0.433771057,14.300000000,0.142564085,-0.085416667,0.326041667,0.868740748,6.200000000,1.669574401,0.780000000,0.548571429,0.152170894,0.501416977
Finland_Traffic__15T,Finland_Traffic__15T,TIME,arrow,dataset/Time_Dataset/Finland_Traffic/15T/data-00000-of-00001.arrow,train,1,12427,0,12427,96,96,1,mean,train_split_standard,-1.068032274,-1.229783257,16.224483690,42.000000000,0.907088193,-0.002677498,0.715789474,37.000000000,0.074074074,0.000000000,1.148680732,24.000000000,0.040000000,-0.755208333,0.250000000,0.956367573,6.000000000,1.373992261,0.800000000,0.828571429,0.049087385,0.230847524
Finland_Traffic__15T,Finland_Traffic__15T,TIME,arrow,dataset/Time_Dataset/Finland_Traffic/15T/data-00000-of-00001.arrow,train,2,10263,0,10263,96,96,1,mean,train_split_standard,-1.030145860,-1.198857693,11.685226618,22.000000000,0.786866222,0.006952743,0.715789474,33.000000000,0.062500000,0.000000000,0.396826813,21.000000000,0.047619048,0.500000000,-0.614583333,0.943263710,6.000000000,1.604261168,0.657142857,0.600000000,0.049087385,0.355478934
Finland_Traffic__15T,Finland_Traffic__15T,TIME,arrow,dataset/Time_Dataset/Finland_Traffic/15T/data-00000-of-00001.arrow,train,3,16340,0,16340,96,96,1,mean,train_split_standard,0.311492356,-1.238607605,15.597150218,42.000000000,0.911281476,-0.001470434,0.705263158,45.000000000,0.062500000,0.000000000,1.294572354,22.000000000,0.043478261,-0.052083333,0.697916667,0.958529152,9.000000000,1.462771460,0.800000000,0.800000000,0.049087385,0.225478215
Finland_Traffic__15T,Finland_Traffic__15T,TIME,arrow,dataset/Time_Dataset/Finland_Traffic/15T/data-00000-of-00001.arrow,train,4,22897,0,22897,96,96,1,mean,train_split_standard,-1.078084179,-1.246477095,13.157286673,36.000000000,0.735726600,0.011171943,0.821052632,31.000000000,0.041666667,20.000000000,0.895587664,18.000000000,0.050000000,-0.625000000,0.125000000,0.966552305,10.000000000,1.526816694,0.742857143,0.828571429,0.098174770,0.291458712
Finland_Traffic__15T,Finland_Traffic__15T,TIME,arrow,dataset/Time_Dataset/Finland_Traffic/15T/data-00000-of-00001.arrow,train,5,20267,0,20267,96,96,1,mean,train_split_standard,-1.113402121,-1.278905251,13.323738633,41.000000000,0.976692604,-0.001198193,0.831578947,46.000000000,0.062500000,0.000000000,1.222048444,19.000000000,0.045454545,0.057291667,0.635416667,0.952893928,5.000000000,1.348655726,0.342857143,0.514285714,0.098174770,0.240208740
MetroPT-3__5T,MetroPT-3__5T,TIME,arrow,dataset/Time_Dataset/MetroPT-3/5T/data-00000-of-00001.arrow,train,1,11753,0,11753,96,96,6,mean,train_split_standard,-0.415905245,-0.558891154,1.721487801,1.833333333,0.456039519,1.574229843,0.877192982,7.166666667,0.057676986,4.666666667,0.072899420,2.666666667,0.671717172,-0.118055556,0.075520833,0.103671743,4.833333333,1.954570723,0.452380952,0.471428571,1.194459707,1.287758949
MetroPT-3__5T,MetroPT-3__5T,TIME,arrow,dataset/Time_Dataset/MetroPT-3/5T/data-00000-of-00001.arrow,train,2,53,0,53,96,96,6,mean,train_split_standard,-0.435808287,-0.506648516,2.636016438,4.833333333,0.525414496,1.418940189,0.875438596,8.833333333,0.044139573,4.166666667,0.072172480,2.166666667,0.755376344,0.190972222,-0.157986111,0.136794637,3.833333333,1.873631179,0.742857143,0.661904762,1.276272016,1.228662431
MetroPT-3__5T,MetroPT-3__5T,TIME,arrow,dataset/Time_Dataset/MetroPT-3/5T/data-00000-of-00001.arrow,train,3,3630,0,3630,96,96,6,mean,train_split_standard,0.002374146,-0.176976440,0.859886018,2.333333333,0.234433308,0.762179406,0.854385965,7.333333333,0.040258323,3.000000000,0.092029566,2.166666667,0.694444444,0.048611111,-0.338541667,0.242668129,4.500000000,1.939530414,0.604761905,0.500000000,1.349903093,1.144344021
MetroPT-3__5T,MetroPT-3__5T,TIME,arrow,dataset/Time_Dataset/MetroPT-3/5T/data-00000-of-00001.arrow,train,4,8778,0,8778,96,96,6,mean,train_split_standard,-0.072215756,-0.063893649,0.621658588,2.500000000,0.261766467,1.086109964,0.903508772,8.166666667,0.028240658,3.500000000,0.112978005,2.333333333,0.759803922,0.005208333,0.130208333,0.133722945,4.500000000,1.998091310,0.423809524,0.609523810,1.587158789,1.159876895
MetroPT-3__5T,MetroPT-3__5T,TIME,arrow,dataset/Time_Dataset/MetroPT-3/5T/data-00000-of-00001.arrow,train,5,12040,0,12040,96,96,6,mean,train_split_standard,0.508751800,0.260749218,8.302349653,13.000000000,0.641794782,0.096543746,0.854385965,35.000000000,0.055505401,7.000000000,0.193027541,4.000000000,0.089654534,0.050347222,0.303819444,0.751902591,37.833333333,1.665737180,0.828571429,0.771428571,0.278161850,0.636730590
NE_China_Wind__H,NE_China_Wind__H,TIME,arrow,dataset/Time_Dataset/NE_China_Wind/H/data-00000-of-00001.arrow,train,1,4867,0,4867,96,96,4,mean,train_split_standard,-0.214783600,-0.059829761,5.960950465,15.250000000,0.443548790,0.003267238,0.894736842,20.250000000,0.029895929,17.500000000,0.449776910,10.750000000,0.261554622,-0.557291667,-0.026041667,0.868640416,8.250000000,1.683483682,0.707142857,0.457142857,0.171805848,0.565007791
NE_China_Wind__H,NE_China_Wind__H,TIME,arrow,dataset/Time_Dataset/NE_China_Wind/H/data-00000-of-00001.arrow,train,2,3995,0,3995,96,96,4,mean,train_split_standard,0.142628198,-0.025473566,7.823447163,23.750000000,0.591607060,-0.015080279,0.834210526,35.000000000,0.065272109,19.000000000,1.077416154,15.250000000,0.401444150,0.080729167,0.442708333,0.879966795,14.750000000,1.595728790,0.407142857,0.735714286,0.184077695,0.432980327
NE_China_Wind__H,NE_China_Wind__H,TIME,arrow,dataset/Time_Dataset/NE_China_Wind/H/data-00000-of-00001.arrow,train,3,4067,0,4067,96,96,4,mean,train_split_standard,-0.467183737,-0.341566740,8.634763021,23.750000000,0.690170427,-0.003992709,0.836842105,23.000000000,0.044614512,22.500000000,0.932663659,15.000000000,0.698717949,-0.182291667,0.072916667,0.912612578,13.750000000,1.610332717,0.635714286,0.514285714,0.171805848,0.406028587
