dataset,registry_name,family,source_format,source_path,split,sample_rank,window_index,series_index,window_start,input_len,pred_len,n_channels,pooling,scale,mode_5,mode_10,acf_timescale,acf_first_min,ami2,trev,high_fluctuation,stretch_high,transition_matrix,periodicity,embedding_dist,ami_timescale,whiten_timescale,outlier_timing_pos,outlier_timing_neg,centroid_freq,stretch_decreasing,entropy_pairs,rs_range,dfa,low_freq_power,forecast_error
wind_4_seconds_dataset,wind_4_seconds_dataset,Monash,tsf,dataset/Monash_Dataset/wind_4_seconds_dataset/wind_4_seconds_dataset.tsf,train,5,5157569,0,5157569,96,96,1,mean,train_split_standard,0.000000000,0.000000000,-1.333575993,-1.140345818,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.332922554,0.000000000,0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000
wind_farms_minutely_dataset_without_missing_values,wind_farms_minutely_dataset_without_missing_values,Monash,tsf,dataset/Monash_Dataset/wind_farms_minutely_dataset_without_missing_values/wind_farms_minutely_dataset_without_missing_values.tsf,train,1,84807942,229,367169,96,96,1,mean,train_split_standard,0.000000000,0.000000000,-1.333575993,-1.140345818,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.332922554,0.000000000,0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000
wind_farms_minutely_dataset_without_missing_values,wind_farms_minutely_dataset_without_missing_values,Monash,tsf,dataset/Monash_Dataset/wind_farms_minutely_dataset_without_missing_values/wind_farms_minutely_dataset_without_missing_values.tsf,train,2,90124636,244,152808,96,96,1,mean,train_split_standard,0.000000000,0.000000000,-1.333575993,-1.140345818,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.332922554,0.000000000,0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000
wind_farms_minutely_dataset_without_missing_values,wind_farms_minutely_dataset_without_missing_values,Monash,tsf,dataset/Monash_Dataset/wind_farms_minutely_dataset_without_missing_values/wind_farms_minutely_dataset_without_missing_values.tsf,train,3,53529850,145,62985,96,96,1,mean,train_split_standard,0.967854407,1.839718511,-0.744344310,-0.718507614,-1.191934738,-2.471165295,0.454760314,-0.335014838,-0.618297370,0.031318795,-0.855717145,-0.804460545,-0.661278107,0.116063223,1.804841399,-0.083087440,-0.681914213,0.900951821,0.876530375,-0.009424381,0.149336431,0.781511721
wind_farms_minutely_dataset_without_missing_values,wind_farms_minutely_dataset_without_missing_values,Monash,tsf,dataset/Monash_Dataset/wind_farms_minutely_dataset_without_missing_values/wind_farms_minutely_dataset_without_missing_values.tsf,train,4,101057714,274,23776,96,96,1,mean,train_split_standard,1.271524203,1.917352295,-0.034755832,-0.597982413,-0.273234575,-0.202395835,-3.001418332,1.357211200,0.160292538,0.599752690,-0.776103388,-0.283393223,-1.110275666,-0.414097022,1.989386458,-0.113053658,-1.127415454,-1.542703979,0.876530375,1.420705620,-0.592899874,0.456603575
wind_farms_minutely_dataset_without_missing_values,wind_farms_minutely_dataset_without_missing_values,Monash,tsf,dataset/Monash_Dataset/wind_farms_minutely_dataset_without_missing_values/wind_farms_minutely_dataset_without_missing_values.tsf,train,5,114937947,311,260740,96,96,1,mean,train_split_standard,0.000000000,0.000000000,-1.333575993,-1.140345818,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.332922554,0.000000000,0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,-0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000
Australia_Solar__H,Australia_Solar__H,TIME,arrow,dataset/Time_Dataset/Australia_Solar/H/data-00000-of-00001.arrow,train,1,9833,0,9833,96,96,3,mean,train_split_standard,-0.127454253,0.791750059,-0.513356277,-0.397107078,0.282728228,-0.141964975,-0.660725915,-0.729867580,-0.888348946,1.281873364,0.204048434,-0.717615991,1.085001685,0.116063223,0.154188364,0.811452341,-0.310663178,-0.349026809,-0.113613791,-2.333385632,-0.304252422,-0.146657457
Australia_Solar__H,Australia_Solar__H,TIME,arrow,dataset/Time_Dataset/Australia_Solar/H/data-00000-of-00001.arrow,train,2,22920,0,22920,96,96,3,mean,train_split_standard,-0.141359860,-0.111469827,-0.407540265,-0.397107078,0.868223414,-0.176875059,-0.624152596,-0.617052511,-0.794446389,1.281873364,0.296490373,-0.587349161,2.072796315,-0.026995891,0.246460894,0.846457677,-0.533413799,-0.459348142,-1.103757956,-0.128601881,-0.345487773,-0.365492940
Australia_Solar__H,Australia_Solar__H,TIME,arrow,dataset/Time_Dataset/Australia_Solar/H/data-00000-of-00001.arrow,train,3,6635,0,6635,96,96,3,mean,train_split_standard,0.098354777,-0.085641772,-0.425502015,-0.417194611,0.624115975,-0.277100879,-0.459572661,-0.673460045,-0.790689397,1.281873364,0.364297758,-0.630771438,1.058542900,-0.750706701,0.789843570,0.855482285,-0.459163592,-0.325921356,0.199063314,-2.035441882,-0.345487773,-0.298478153
Australia_Solar__H,Australia_Solar__H,TIME,arrow,dataset/Time_Dataset/Australia_Solar/H/data-00000-of-00001.arrow,train,4,24091,0,24091,96,96,3,mean,train_split_standard,-1.549506287,-1.727189779,-0.415954619,-0.397107078,0.802659314,-0.244137425,-0.551005958,-0.560644976,-0.426795481,1.281873364,0.371551038,-0.587349161,1.764110493,-0.986333476,0.282344656,0.808708486,-0.533413799,-0.485507357,-0.478403747,-1.022433131,-0.345487773,-0.331453467
Australia_Solar__H,Australia_Solar__H,TIME,arrow,dataset/Time_Dataset/Australia_Solar/H/data-00000-of-00001.arrow,train,5,16006,0,16006,96,96,3,mean,train_split_standard,-1.447981557,-1.626486803,-0.397113034,-0.437282145,0.692070932,-0.134814270,-0.496145980,-0.588848743,-0.862842167,1.319768957,0.346435376,-0.543926884,1.940502392,0.831358790,-0.481466841,0.816045098,-0.384913385,-0.311184356,-0.322065194,-0.724489381,-0.345487773,-0.493916515
CPHL__15T,CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,1,3611,0,3611,96,96,1,mean,train_split_standard,0.053828367,0.739785110,-0.036502749,-0.356932011,-0.417230959,-0.026554078,1.058220078,-0.504237442,-1.158991023,1.168186585,-0.604561298,0.367940929,-0.993708992,-1.196714525,0.266965901,0.312134968,-0.236412971,1.072281567,0.407514717,-0.009424381,-0.592899874,-0.022376622
CPHL__15T,CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,2,9997,1,2607,96,96,1,mean,train_split_standard,0.171548175,-0.210704868,-0.535111776,-0.597982413,-0.790516216,0.125035092,0.838780164,-0.081180932,-1.241169297,0.713439469,-0.668031020,-0.413660054,-0.867068655,0.090817497,1.528023809,-0.115322102,-0.013662350,0.697111901,-2.406579227,1.241939370,-0.345487773,0.459648352
CPHL__15T,CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,3,4247,0,4247,96,96,1,mean,train_split_standard,-1.651750388,0.505129641,1.682670457,0.788057399,0.627935320,-0.043161828,0.729060207,0.849543389,0.434443915,-0.650801880,-0.142986812,-0.674193715,-1.141456052,-1.979332028,0.943631120,0.692203808,-0.904664834,-0.041551232,0.407514717,1.420705620,-0.840311976,-1.000431342
CPHL__15T,CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,4,13970,1,6580,96,96,1,mean,train_split_standard,-0.762279637,0.095403518,-0.696884710,-0.839032815,-1.336846237,0.139548410,0.564480271,-0.927293951,-0.826652416,-0.650801880,-0.785079270,-0.804460545,-0.941901581,-1.196714525,-0.071366709,-0.506412008,-0.681914213,0.810430223,1.189207480,1.241939370,-0.221781722,0.792509800
CPHL__15T,CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,5,4204,0,4204,96,96,1,mean,train_split_standard,-0.658251840,-0.913763246,1.484235894,1.029107802,0.332245156,-0.024987224,0.893640142,1.357211200,0.160292538,-0.650801880,-0.246231142,1.149541911,-1.102257853,0.027703182,1.897113929,0.570370932,-0.904664834,0.164328695,1.032868927,0.348108120,-0.716605925,-0.711638171
CPHL__30T,CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,1,17558,1,9484,96,96,1,mean,train_split_standard,-0.265377811,-0.908444126,-1.162304600,-1.019820617,-1.784357595,5.038005121,0.399900336,-0.758071347,-1.125172804,-0.991862217,-0.897195186,-1.195261036,-0.908226765,2.236704199,-1.486212167,-1.474204556,-0.681914213,1.109767617,1.032868927,-0.009424381,1.881221144,1.100736885
CPHL__30T,CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,2,19284,1,11210,96,96,1,mean,train_split_standard,0.032947422,-0.290100407,-0.333170634,-0.477457212,-0.299070542,0.139154350,0.838780164,0.341875577,1.522276575,0.258692353,-0.681453038,-0.022859563,-1.072859203,-0.186885488,-1.763029756,0.108190049,-0.681914213,0.903767462,0.251176165,-0.009424381,-0.592899874,0.243209994
CPHL__30T,CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,3,14768,1,6694,96,96,1,mean,train_split_standard,1.948633522,0.552544545,-0.453898858,-0.296669410,-0.565398251,0.118356348,0.729060207,1.018765993,-0.406589068,1.168186585,-0.693214840,-0.413660054,-0.815621018,-0.691800007,0.113178351,0.029562829,0.209088271,0.673493168,-0.061500940,-1.439554382,-0.345487773,0.289255861
CPHL__30T,CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,4,10714,1,2640,96,96,1,mean,train_split_standard,-1.197983868,-1.412284344,-0.865273057,-0.658245014,-0.853072576,-0.699442279,0.729060207,-1.096516555,-0.934119756,0.599752690,-0.780724293,-0.804460545,-0.661278107,1.125892259,0.236208391,-0.486774727,-0.013662350,0.934287040,-2.093902122,1.420705620,0.025630380,0.991847190
CPHL__30T,CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,5,2875,0,2875,96,96,1,mean,train_split_standard,1.836265250,-1.130037108,-0.083505812,-0.176144209,-0.302381947,0.078174524,0.893640142,0.257264276,-0.662161590,-1.332922554,-0.506235409,0.367940929,-1.014061903,0.191800400,-0.409699318,0.097104005,-0.459163592,0.342850782,0.251176165,0.169341869,-0.592899874,0.100662382
CPHL__H,CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,1,10543,2,4898,96,96,1,mean,train_split_standard,-1.310183759,-0.542444342,-1.160362967,-0.899295416,-0.868747980,-0.557182974,0.838780164,-0.842682649,-1.179967030,-0.764488659,-0.867969954,-0.934727375,-0.749474056,0.217046126,1.281963729,-1.557769506,-0.236412971,1.145354347,1.189207480,-0.009424381,1.633809042,1.532140860
CPHL__H,CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,2,3017,0,3017,96,96,1,mean,train_split_standard,-0.861748454,-1.070966713,1.908128468,1.511208606,0.862704616,-0.005452363,0.509620293,0.849543389,0.434443915,1.509246922,0.369569275,1.019275081,-1.159158465,-1.625891866,1.743326379,0.756449998,-0.236412971,-0.361982902,0.094837612,-0.009424381,-0.840311976,-0.951654098
CPHL__H,CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,3,9534,2,3889,96,96,1,mean,train_split_standard,-1.189029226,-0.488477376,-0.389156923,-0.477457212,-0.985416600,-0.179316933,0.399900336,-0.758071347,-0.735268624,0.940813027,-0.670453587,-0.153126393,-0.908226765,-2.004577754,1.251206220,0.188744619,-0.236412971,0.498813642,1.189207480,-2.154619382,-0.345487773,0.193697758
CPHL__H,CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,4,4843,1,902,96,96,1,mean,train_split_standard,0.341642486,-0.074522174,-0.027295667,0.004643592,-0.198231639,0.050450891,0.674200228,-0.673460045,0.574809419,2.077680817,-0.362900233,0.889008250,-0.842858002,-2.029823480,1.774083889,0.502680456,0.431838891,0.306927874,-2.406579227,1.241939370,-0.592899874,-0.233341254
CPHL__H,CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,5,1577,0,1577,96,96,1,mean,train_split_standard,-1.724759266,-1.190430538,1.666290017,-0.778770215,-0.177913105,-0.086928493,1.003360099,0.595709483,2.627654924,-0.196054763,-0.334368740,-0.674193715,-1.166400361,-1.524908962,1.604917584,0.302931478,-0.013662350,0.214936022,1.032868927,-2.333385632,-0.840311976,-0.295995242
Coastal_T_S__15T,Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,1,46608,3,176,96,96,3,mean,train_split_standard,1.165002447,1.214792126,1.064432110,0.587182064,0.338609377,-0.027015574,0.674200228,0.905950923,1.896584588,-0.309741542,-0.436576128,0.150829545,-1.167760107,-0.430927506,0.595046007,0.577757243,-0.607664006,0.100297358,0.824417524,0.824818120,-0.757841276,-0.678258625
Coastal_T_S__15T,Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,2,11589,0,11589,96,96,3,mean,train_split_standard,0.808713359,1.237070190,-1.162460773,-0.959558016,-1.664885284,0.039433933,-1.337332317,-1.096516555,-0.889881252,-0.764488659,-0.641347907,-1.151838759,-0.318293861,-0.464588473,0.133683358,-2.009444672,-0.533413799,1.340842119,0.876530375,0.169341869,1.757515093,1.801474032
Coastal_T_S__15T,Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,3,58530,3,12098,96,96,3,mean,train_split_standard,0.621035473,0.592472278,-0.496361472,-0.818945282,-1.069259039,0.139909720,0.601053590,-0.222199769,0.449796392,-0.764488659,-0.740842567,-0.934727375,-1.079701344,-0.010165407,0.369490934,-0.632225757,-0.533413799,1.178964369,0.407514717,1.241939370,-0.015604970,0.684755361
Coastal_T_S__15T,Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,4,52233,3,5801,96,96,3,mean,train_split_standard,0.264032017,0.086912510,1.721757646,1.169720536,0.494872729,-0.108743260,0.546193612,1.131581062,1.457942386,-1.029757810,-0.159136140,0.324518652,-1.149266201,-0.506664683,0.359238431,0.272691059,-0.533413799,0.195498849,-0.374178045,0.943995620,-0.799076626,-0.620747272
Coastal_T_S__15T,Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,5,29030,1,13842,96,96,3,mean,train_split_standard,0.890117224,1.116376160,-1.172630672,-1.019820617,-1.285350420,0.064269888,-0.898452489,-1.181127857,-1.090836878,-0.878175438,-0.670462126,-1.151838759,0.161884085,-0.035411133,-0.112376722,-1.934140149,-0.459163592,1.279150228,-0.009388089,-0.366956881,2.128633246,1.741587921
Coastal_T_S__20T,Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,1,2762,0,2762,96,96,3,mean,train_split_standard,0.678021394,0.701404055,0.796349228,0.627357131,1.916824876,-0.006018619,-0.185272768,1.159784829,-0.007122569,0.827126248,2.297521119,0.932430527,0.548914729,1.226875163,-0.871061967,0.904148537,3.624597790,-0.889397085,0.668078971,-0.247779381,-0.757841276,-1.451240024
Coastal_T_S__20T,Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,2,1975,0,1975,96,96,3,mean,train_split_standard,-0.884273482,0.685008206,0.483316666,0.145256327,1.483194632,0.004433862,0.308467038,0.821339622,0.634369272,-1.332922554,1.284678417,0.585052313,0.557182851,1.639222019,0.256713398,0.908836114,1.768342617,-0.795049215,-0.895306553,-0.247779381,-0.675370575,-1.111315177
Coastal_T_S__20T,Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,3,3147,0,3147,96,96,3,mean,train_split_standard,0.532919362,0.828523688,0.408366660,0.386306729,0.785971574,0.000741003,0.491333633,-0.109384699,-0.111828087,-0.688697473,0.614900549,0.020562714,1.235736580,0.570486289,-0.337931795,0.843701835,1.842592824,-0.408621242,0.459627568,0.050164369,-0.634135225,-0.834072321
Coastal_T_S__20T,Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,4,4839,0,4839,96,96,3,mean,train_split_standard,1.253895702,1.551892665,0.348015020,0.366219196,1.317746879,-0.005945238,-0.166986109,1.075173527,-0.267383609,-0.499219507,1.489309439,0.281096375,1.017903591,-0.203715972,-0.368689305,0.955771661,5.332352550,-0.698206128,0.459627568,0.467285620,-0.592899874,-1.059505119
Coastal_T_S__20T,Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,5,2574,0,2574,96,96,3,mean,train_split_standard,0.641798353,-0.051572926,0.900485633,0.788057399,1.878566665,-0.005406208,-0.733872553,1.470026269,0.164932597,-1.332922554,2.318740778,1.323231018,0.937028482,-0.161639762,0.615551014,0.932954916,1.991093237,-0.905953173,-0.061500940,-0.128601881,-0.757841276,-1.393738873
Coastal_T_S__5T,Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,1,348585,7,26264,96,96,3,mean,train_split_standard,-0.285036640,0.287502734,1.054240052,-0.999733083,-0.230643201,-0.165741602,0.911926802,0.623913250,0.500064059,-0.423428321,-0.545368544,-1.021571929,0.048534211,-0.430927506,-0.112376722,-0.495801329,-0.681914213,0.751010485,-1.207983658,-0.962844381,0.561689934,0.200460806
Coastal_T_S__5T,Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,2,386996,7,64675,96,96,3,mean,train_split_standard,-0.418674924,-0.643153601,0.571089850,0.466656863,0.075318421,0.329074743,0.619340250,0.088041672,0.082126741,-1.029757810,-0.233922663,0.107407268,0.056316206,1.592938189,-0.517350603,-0.281489689,-0.904664834,0.442586627,-0.217839493,1.122761870,0.561689934,-0.321498280
Coastal_T_S__5T,Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,3,544918,11,32651,96,96,3,mean,train_split_standard,1.520227815,1.292326440,0.843514013,0.567094531,0.592675626,0.745465790,-0.496145980,1.131581062,-0.227798479,-0.840279845,1.179386254,0.845585973,1.205536149,-0.153224521,-0.635254391,-0.296098765,-0.162162764,0.135912599,0.980756076,0.765229370,0.685395985,-0.280985317
Coastal_T_S__5T,Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,4,109409,2,6521,96,96,3,mean,train_split_standard,0.967982303,1.585936121,0.844412360,-0.015443941,0.820433294,-0.033079387,-0.368139363,1.357211200,1.212302753,-1.105548996,0.156758439,0.063984991,-1.117161335,0.250707094,-1.265783345,-0.420376073,-0.681914213,0.234656888,0.251176165,-0.128601881,0.273042482,-0.012799654
Coastal_T_S__5T,Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,5,171358,3,37256,96,96,3,mean,train_split_standard,0.344593439,0.513144316,0.369935345,0.526919464,0.423837067,-0.048983487,0.162173762,0.934154691,-0.134328807,-0.271845949,0.821085715,0.324518652,-0.126222682,0.667261572,0.102925848,0.105561202,0.728839719,0.020415389,0.824417524,0.765229370,-0.056840321,-0.332033971
Coastal_T_S__H,Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,1,25641,7,12,96,96,3,mean,train_split_standard,-0.501397096,-0.337781726,-0.359792590,-0.356932011,-0.633548867,0.046629436,0.253607060,0.031634137,-0.650687003,-0.726593066,-0.583940184,0.237674098,-0.621263278,-0.771744805,0.759086060,-0.861130713,-0.533413799,0.788029830,0.615966121,0.943995620,0.767866686,0.702060249
Coastal_T_S__H,Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,2,49650,13,904,96,96,3,mean,train_split_standard,0.672740635,0.614106579,-0.814307790,-0.698420081,-0.804753579,-0.207195475,1.003360099,-0.588848743,-0.765402493,0.523961504,-0.406931781,-0.891305099,0.573465180,0.166554674,0.748833557,0.122397553,-0.013662350,0.411635891,-1.520660763,-1.082021881,-0.015604970,0.530494519
Coastal_T_S__H,Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,3,60643,15,5506,96,96,3,mean,train_split_standard,0.797039151,0.773834816,-0.436150070,-0.899295416,-1.076661591,-0.191458174,0.820493504,-0.645256278,-0.142538666,-0.802384252,-0.670130722,-0.934727375,0.035754394,1.159553227,-1.301667107,-0.929768524,-0.830414627,1.389336474,0.980756076,1.241939370,0.932808087,0.714820865
Coastal_T_S__H,Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,4,65002,16,3908,96,96,3,mean,train_split_standard,-0.020510016,-0.116526127,-1.182597722,-0.959558016,-1.593525615,0.225341694,0.619340250,-1.237535391,-1.145605612,-0.878175438,-0.824252081,-1.021571929,0.367674633,0.259122336,-0.112376722,-2.336873304,-0.681914213,1.698703539,0.876530375,0.407696870,1.881221144,2.028601508
Coastal_T_S__H,Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,5,42944,11,618,96,96,3,mean,train_split_standard,1.599221458,1.355055910,-0.793230946,-0.839032815,-1.014149764,0.598383192,1.058220078,-0.560644976,0.640359756,-0.271845949,-0.574979360,-0.934727375,0.082875214,-0.287868392,0.031158325,-0.133623821,-0.384913385,0.736069981,-0.947419404,-0.128601881,0.231807132,0.876207335
Crypto__D,Crypto__D,TIME,arrow,dataset/Time_Dataset/Crypto/D/data-00000-of-00001.arrow,train,1,981,0,981,96,96,4,mean,train_split_standard,-1.331105230,-0.558370082,1.214691285,1.420814705,1.070388327,-0.044602243,-0.326994380,0.299569927,1.969691621,0.230270658,0.230625944,0.367940929,-1.008549657,2.097852707,-1.094053915,0.713068022,-0.236412971,-0.535706636,-0.725939788,0.929098432,-0.778458951,-0.946000853
Crypto__D,Crypto__D,TIME,arrow,dataset/Time_Dataset/Crypto/D/data-00000-of-00001.arrow,train,2,1233,0,1233,96,96,4,mean,train_split_standard,-0.790986203,-0.740081973,0.477449065,-0.130947259,0.687022291,-0.023549180,-0.080124476,-0.483084616,2.010814328,0.685017774,0.272290720,0.367940929,-0.847810181,-2.074003501,1.158933690,0.798540353,-0.013662350,-0.419479529,1.032868927,-0.366956881,-0.747532438,-1.250189496
Crypto__D,Crypto__D,TIME,arrow,dataset/Time_Dataset/Crypto/D/data-00000-of-00001.arrow,train,3,966,0,966,96,96,4,mean,train_split_standard,-1.538562479,-0.979360940,0.940982199,0.863385650,1.064590731,-0.005302822,0.015880486,-0.060028107,0.068177676,0.258692353,0.542353421,0.921574958,-0.798840578,0.198111832,-0.209775503,0.751562978,-0.236412971,-0.298577363,0.212091527,1.063173120,-0.747532438,-0.884858861
Crypto__D,Crypto__D,TIME,arrow,dataset/Time_Dataset/Crypto/D/data-00000-of-00001.arrow,train,4,1722,0,1722,96,96,4,mean,train_split_standard,-0.059834528,-0.180884486,0.449166055,0.562072647,0.526735963,-0.028644900,0.317610368,0.595709483,0.713770597,0.798704553,-0.177369787,0.726174712,-0.751638866,-0.186885488,1.028214272,0.689672111,-0.292100626,-0.108407500,0.759276460,-0.545723131,-0.623826387,-0.675742694
Crypto__D,Crypto__D,TIME,arrow,dataset/Time_Dataset/Crypto/D/data-00000-of-00001.arrow,train,5,807,0,807,96,96,4,mean,train_split_standard,0.687580688,1.355920553,0.690816941,0.577138298,0.301249115,-0.128919646,0.029595481,0.722626436,0.908021762,0.343957437,-0.070524331,-0.315959931,-0.593126692,-0.275245529,-2.024468591,0.583352582,-0.681914213,-0.308246992,-1.781225017,-0.411648443,-0.531046849,-0.639345071
EWELD_Load__15T,EWELD_Load__15T,TIME,arrow,dataset/Time_Dataset/EWELD_Load/15T/data-00000-of-00001.arrow,train,1,4272,0,4272,96,96,10,mean,train_split_standard,-1.161737184,-1.137392573,0.699333380,1.137580483,0.547113365,-0.061269045,-0.894795157,0.045736021,-0.200271352,-0.036893273,-0.188352077,0.420047661,-0.461742778,-0.511293066,0.183920624,0.629727088,-0.325513219,-0.172387895,0.579487125,1.009543245,-0.704235320,-0.791503996
EWELD_Load__15T,EWELD_Load__15T,TIME,arrow,dataset/Time_Dataset/EWELD_Load/15T/data-00000-of-00001.arrow,train,2,2661,0,2661,96,96,10,mean,train_split_standard,-0.950828947,-0.659892270,0.453553623,0.245693995,0.334404961,-0.130217731,-0.362653366,0.088041672,0.706182759,0.770282858,-0.256651694,0.393994295,-0.873525398,0.153931811,-0.677289655,0.322009027,-0.481438654,-0.047046492,0.782727243,0.473244495,-0.555788059,-0.339063632
EWELD_Load__15T,EWELD_Load__15T,TIME,arrow,dataset/Time_Dataset/EWELD_Load/15T/data-00000-of-00001.arrow,train,3,13216,0,13216,96,96,10,mean,train_split_standard,-0.515409890,-1.025428426,0.629287540,0.607269598,0.287956880,-0.023409988,-0.384597357,-0.089642062,0.182841083,0.599752690,-0.154456069,0.823874835,-0.810573088,0.360946764,-0.183631620,0.422373944,-0.236412971,-0.195646913,0.813994954,0.598380870,-0.568158664,-0.555977923
EWELD_Load__15T,EWELD_Load__15T,TIME,arrow,dataset/Time_Dataset/EWELD_Load/15T/data-00000-of-00001.arrow,train,4,12151,0,12151,96,96,10,mean,train_split_standard,-0.982283743,-1.168829757,0.418406272,0.384297976,0.193356108,0.062447695,-0.796047196,-0.309631447,-0.286880807,-0.105105340,-0.235782612,0.107407268,-0.794738455,-0.141443182,0.580692502,0.393940018,-0.370063344,-0.101248544,0.720191822,0.544750995,-0.617641085,-0.360947376
EWELD_Load__15T,EWELD_Load__15T,TIME,arrow,dataset/Time_Dataset/EWELD_Load/15T/data-00000-of-00001.arrow,train,5,4817,0,4817,96,96,10,mean,train_split_standard,-0.859069885,-1.387968729,0.451644753,0.444560576,0.282726617,-0.113654215,-0.373625361,0.883387910,-0.248340308,0.838494926,-0.250842115,0.537287808,-0.750559611,-0.191934634,0.952858373,0.510534316,-0.414613468,0.011362300,0.923431940,-0.331203631,-0.580529269,-0.462448258
Finland_Traffic__15T,Finland_Traffic__15T,TIME,arrow,dataset/Time_Dataset/Finland_Traffic/15T/data-00000-of-00001.arrow,train,1,12427,0,12427,96,96,1,mean,train_split_standard,-2.005249835,-2.190651304,1.882202382,1.390683405,1.760322205,-0.008555183,-0.258419406,1.272599898,0.434443915,-1.332922554,0.904450843,1.800876063,-1.130480556,-1.815234810,0.728328550,0.881741892,-0.459163592,-0.984179439,1.032868927,1.420705620,-0.840311976,-1.426063734
