group_id,group_rank,dataset_id,dataset_name,frequency,dataset_dir,arrow_path,sample_rank,candidate_index,row_index,variate_index,item_id,variate_name,series_length_original,series_length_used,downsampled,sampled_with_replacement,pc1,pc2,pc1_explained_ratio,pc2_explained_ratio
group_009,3,US_Labor/M,US_Labor,M,TIME/US_Labor/M,TIME/US_Labor/M/data-00000-of-00001.arrow,4,2,0,2,item0,LaborForceParticipationRate-Men,380,380,False,False,1.106269446,-0.145856344,0.503003996,0.165907296
group_009,3,US_Labor/M,US_Labor,M,TIME/US_Labor/M,TIME/US_Labor/M/data-00000-of-00001.arrow,5,3,0,3,item0,LaborForceParticipationRate-Women,380,380,False,False,0.187334990,0.251195405,0.503003996,0.165907296
group_009,4,Smart_Manufacturing/H,Smart_Manufacturing,H,TIME/Smart_Manufacturing/H,TIME/Smart_Manufacturing/H/data-00000-of-00001.arrow,1,161,32,1,machine_8,vibration,1666,1666,False,False,-4.255538750,-2.089618202,0.503003996,0.165907296
group_009,4,Smart_Manufacturing/H,Smart_Manufacturing,H,TIME/Smart_Manufacturing/H,TIME/Smart_Manufacturing/H/data-00000-of-00001.arrow,2,134,26,4,machine_46,energy_consumption,1661,1661,False,False,-4.492446066,-1.787315347,0.503003996,0.165907296
group_009,4,Smart_Manufacturing/H,Smart_Manufacturing,H,TIME/Smart_Manufacturing/H,TIME/Smart_Manufacturing/H/data-00000-of-00001.arrow,3,141,28,1,machine_48,vibration,1665,1665,False,False,-4.242820766,-2.069556544,0.503003996,0.165907296
group_009,4,Smart_Manufacturing/H,Smart_Manufacturing,H,TIME/Smart_Manufacturing/H,TIME/Smart_Manufacturing/H/data-00000-of-00001.arrow,4,43,8,3,machine_22,pressure,1667,1667,False,False,-4.709578548,-2.616281954,0.503003996,0.165907296
group_009,4,Smart_Manufacturing/H,Smart_Manufacturing,H,TIME/Smart_Manufacturing/H,TIME/Smart_Manufacturing/H/data-00000-of-00001.arrow,5,16,3,1,machine_17,vibration,1664,1664,False,False,-4.543130615,-1.342587866,0.503003996,0.165907296
group_009,5,CPHL/15T,CPHL,15T,TIME/CPHL/15T,TIME/CPHL/15T/data-00000-of-00001.arrow,1,1,1,0,WATR20,target,9956,9956,False,True,-0.703059960,1.675816218,0.503003996,0.165907296
group_009,5,CPHL/15T,CPHL,15T,TIME/CPHL/15T,TIME/CPHL/15T/data-00000-of-00001.arrow,2,1,1,0,WATR20,target,9956,9956,False,True,-0.703059960,1.675816218,0.503003996,0.165907296
group_009,5,CPHL/15T,CPHL,15T,TIME/CPHL/15T,TIME/CPHL/15T/data-00000-of-00001.arrow,3,0,0,0,NRSROT,target,10831,10831,False,True,-0.408639036,0.920575228,0.503003996,0.165907296
group_009,5,CPHL/15T,CPHL,15T,TIME/CPHL/15T,TIME/CPHL/15T/data-00000-of-00001.arrow,4,0,0,0,NRSROT,target,10831,10831,False,True,-0.408639036,0.920575228,0.503003996,0.165907296
group_009,5,CPHL/15T,CPHL,15T,TIME/CPHL/15T,TIME/CPHL/15T/data-00000-of-00001.arrow,5,1,1,0,WATR20,target,9956,9956,False,True,-0.703059960,1.675816218,0.503003996,0.165907296
group_010,1,epf_electricity_price/H,epf_electricity_price,H,TIME/epf_electricity_price/H,TIME/epf_electricity_price/H/data-00000-of-00001.arrow,1,2,2,0,FR,target,52416,50000,True,False,0.116546396,-1.258225842,0.450456386,0.131681272
group_010,1,epf_electricity_price/H,epf_electricity_price,H,TIME/epf_electricity_price/H,TIME/epf_electricity_price/H/data-00000-of-00001.arrow,2,4,4,0,PJM,target,52416,50000,True,False,-0.280595886,-0.889359912,0.450456386,0.131681272
group_010,1,epf_electricity_price/H,epf_electricity_price,H,TIME/epf_electricity_price/H,TIME/epf_electricity_price/H/data-00000-of-00001.arrow,3,0,0,0,BE,target,52416,50000,True,False,0.013196713,-1.072133560,0.450456386,0.131681272
group_010,1,epf_electricity_price/H,epf_electricity_price,H,TIME/epf_electricity_price/H,TIME/epf_electricity_price/H/data-00000-of-00001.arrow,4,1,1,0,DE,target,52416,50000,True,False,-0.578779525,-0.553826377,0.450456386,0.131681272
group_010,1,epf_electricity_price/H,epf_electricity_price,H,TIME/epf_electricity_price/H,TIME/epf_electricity_price/H/data-00000-of-00001.arrow,5,3,3,0,NP,target,52416,50000,True,False,3.554039749,3.310319928,0.450456386,0.131681272
group_010,2,Online_Retail_2_UCI/D,Online_Retail_2_UCI,D,TIME/Online_Retail_2_UCI/D,TIME/Online_Retail_2_UCI/D/data-00000-of-00001.arrow,1,0,0,0,sales,target,739,739,False,True,-2.377435796,0.558432194,0.450456386,0.131681272
group_010,2,Online_Retail_2_UCI/D,Online_Retail_2_UCI,D,TIME/Online_Retail_2_UCI/D,TIME/Online_Retail_2_UCI/D/data-00000-of-00001.arrow,2,0,0,0,sales,target,739,739,False,True,-2.377435796,0.558432194,0.450456386,0.131681272
group_010,2,Online_Retail_2_UCI/D,Online_Retail_2_UCI,D,TIME/Online_Retail_2_UCI/D,TIME/Online_Retail_2_UCI/D/data-00000-of-00001.arrow,3,0,0,0,sales,target,739,739,False,True,-2.377435796,0.558432194,0.450456386,0.131681272
group_010,2,Online_Retail_2_UCI/D,Online_Retail_2_UCI,D,TIME/Online_Retail_2_UCI/D,TIME/Online_Retail_2_UCI/D/data-00000-of-00001.arrow,4,0,0,0,sales,target,739,739,False,True,-2.377435796,0.558432194,0.450456386,0.131681272
group_010,2,Online_Retail_2_UCI/D,Online_Retail_2_UCI,D,TIME/Online_Retail_2_UCI/D,TIME/Online_Retail_2_UCI/D/data-00000-of-00001.arrow,5,0,0,0,sales,target,739,739,False,True,-2.377435796,0.558432194,0.450456386,0.131681272
group_010,3,Coastal_T_S/H,Coastal_T_S,H,TIME/Coastal_T_S/H,TIME/Coastal_T_S/H/data-00000-of-00001.arrow,1,31,10,1,NRSYON,PSAL,8158,8158,False,False,6.439043026,3.967683482,0.450456386,0.131681272
group_010,3,Coastal_T_S/H,Coastal_T_S,H,TIME/Coastal_T_S/H,TIME/Coastal_T_S/H/data-00000-of-00001.arrow,2,52,17,1,SAM5CB,PSAL,5522,5522,False,False,9.812097412,-3.581546242,0.450456386,0.131681272
group_010,3,Coastal_T_S/H,Coastal_T_S,H,TIME/Coastal_T_S/H,TIME/Coastal_T_S/H/data-00000-of-00001.arrow,3,36,12,0,NWSBRW,TEMP,4848,4848,False,False,-0.628999937,-1.697102029,0.450456386,0.131681272
group_010,3,Coastal_T_S/H,Coastal_T_S,H,TIME/Coastal_T_S/H,TIME/Coastal_T_S/H/data-00000-of-00001.arrow,4,44,14,2,NWSROW,PRES_REL,4848,4848,False,False,2.564334987,3.805510215,0.450456386,0.131681272
group_010,3,Coastal_T_S/H,Coastal_T_S,H,TIME/Coastal_T_S/H,TIME/Coastal_T_S/H/data-00000-of-00001.arrow,5,17,5,2,GBROTE,PRES_REL,3718,3718,False,False,-1.319958420,-0.508993837,0.450456386,0.131681272
group_010,4,Port_Activity/D,Port_Activity,D,TIME/Port_Activity/D,TIME/Port_Activity/D/data-00000-of-00001.arrow,1,188,94,0,port915_raw,import,2127,2127,False,False,-1.958610620,-0.801119341,0.450456386,0.131681272
group_010,4,Port_Activity/D,Port_Activity,D,TIME/Port_Activity/D,TIME/Port_Activity/D/data-00000-of-00001.arrow,2,176,88,0,port815_raw,import,2127,2127,False,False,-3.298035804,-0.786441049,0.450456386,0.131681272
group_010,4,Port_Activity/D,Port_Activity,D,TIME/Port_Activity/D,TIME/Port_Activity/D/data-00000-of-00001.arrow,3,3,1,1,port1035_raw,export,2127,2127,False,False,-3.747948183,1.165524933,0.450456386,0.131681272
group_010,4,Port_Activity/D,Port_Activity,D,TIME/Port_Activity/D,TIME/Port_Activity/D/data-00000-of-00001.arrow,4,75,37,1,port2044_raw,export,2127,2127,False,False,-2.814318172,1.509947812,0.450456386,0.131681272
group_010,4,Port_Activity/D,Port_Activity,D,TIME/Port_Activity/D,TIME/Port_Activity/D/data-00000-of-00001.arrow,5,74,37,0,port2044_raw,import,2127,2127,False,False,-3.455057451,-0.997637286,0.450456386,0.131681272
group_010,5,CPHL/30T,CPHL,30T,TIME/CPHL/30T,TIME/CPHL/30T/data-00000-of-00001.arrow,1,1,1,0,TAN100,target,17566,17566,False,True,1.330710984,-1.002881146,0.450456386,0.131681272
group_010,5,CPHL/30T,CPHL,30T,TIME/CPHL/30T,TIME/CPHL/30T/data-00000-of-00001.arrow,2,0,0,0,NRSDAR,target,11808,11808,False,True,1.739045873,-0.698059213,0.450456386,0.131681272
group_010,5,CPHL/30T,CPHL,30T,TIME/CPHL/30T,TIME/CPHL/30T/data-00000-of-00001.arrow,3,1,1,0,TAN100,target,17566,17566,False,True,1.330710984,-1.002881146,0.450456386,0.131681272
group_010,5,CPHL/30T,CPHL,30T,TIME/CPHL/30T,TIME/CPHL/30T/data-00000-of-00001.arrow,4,1,1,0,TAN100,target,17566,17566,False,True,1.330710984,-1.002881146,0.450456386,0.131681272
group_010,5,CPHL/30T,CPHL,30T,TIME/CPHL/30T,TIME/CPHL/30T/data-00000-of-00001.arrow,5,0,0,0,NRSDAR,target,11808,11808,False,True,1.739045873,-0.698059213,0.450456386,0.131681272
