dataset,data_path,split,sample_rank,sample_index,seq_len,pred_len,n_channels,pooling,scale,mode_5,mode_10,acf_timescale,acf_first_min,ami2,trev,high_fluctuation,stretch_high,transition_matrix,periodicity,embedding_dist,ami_timescale,whiten_timescale,outlier_timing_pos,outlier_timing_neg,centroid_freq,stretch_decreasing,entropy_pairs,rs_range,dfa,low_freq_power,forecast_error
traffic,dataset/traffic/traffic.csv,val,2,1389,96,96,862,mean,train_split_standard,-0.207535851,-0.329661588,3.146430451,11.141531323,0.379964183,-0.038830342,0.824752717,13.426914153,0.022259033,22.843387471,0.290023585,4.227378190,0.518223250,-0.100577630,0.115846143,0.808261978,11.183294664,1.681853288,0.563407358,0.292376533,0.304831523,0.768109707
traffic,dataset/traffic/traffic.csv,val,3,392,96,96,862,mean,train_split_standard,-0.138355728,-0.221790683,3.022457079,11.035962877,0.355324605,-0.043560606,0.844230065,13.290023202,0.020889394,22.654292343,0.265220434,4.140371230,0.513651430,-0.177318977,0.010924207,0.781859097,10.312064965,1.698076578,0.521677163,0.337885317,0.318099923,0.787494541
traffic,dataset/traffic/traffic.csv,val,4,966,96,96,862,mean,train_split_standard,-0.238142311,-0.503462352,3.897810798,12.438515081,0.407969274,-0.028682211,0.858651850,15.412993039,0.022330097,22.606728538,0.318635732,5.500000000,0.484517708,0.520646027,-0.125767353,0.851808535,10.824825986,1.635221669,0.432084853,0.305966192,0.265197161,0.675058764
traffic,dataset/traffic/traffic.csv,val,5,388,96,96,862,mean,train_split_standard,-0.187234829,-0.302484752,3.169520193,11.435034803,0.370913546,-0.042438868,0.845903041,13.348027842,0.021878460,22.676334107,0.265323805,4.305104408,0.488090718,-0.098178896,-0.032609484,0.805353024,10.243619490,1.685067328,0.506993702,0.241531323,0.302439795,0.780286564
traffic,dataset/traffic/traffic.csv,val,6,1513,96,96,862,mean,train_split_standard,-0.180259716,-0.324666118,3.005050658,10.526682135,0.386862761,-0.005846832,0.839211137,12.841067285,0.025879259,22.592807425,0.285128955,4.042923434,0.515022951,0.148485837,-0.109520012,0.789092662,10.636890951,1.690250943,0.570467352,0.284023865,0.328179351,0.790914027
traffic,dataset/traffic/traffic.csv,val,7,1319,96,96,862,mean,train_split_standard,-0.170024344,-0.283640883,3.147880933,10.585846868,0.370348645,-0.017103466,0.835596532,13.654292343,0.020496005,22.502320186,0.277793420,4.305104408,0.524295700,0.323677978,-0.173983710,0.805416316,11.489559165,1.672576067,0.400530328,0.436095459,0.318213815,0.770885782
traffic,dataset/traffic/traffic.csv,val,8,1191,96,96,862,mean,train_split_standard,-0.203149432,-0.273153584,2.997163666,10.784222738,0.378675796,-0.055248460,0.835022591,12.650812065,0.025287664,22.771461717,0.280129239,4.040603248,0.521284872,0.046017015,0.001111756,0.787836163,10.872389791,1.694472770,0.533543255,0.322538946,0.330343297,0.792324257
traffic,dataset/traffic/traffic.csv,val,9,1166,96,96,862,mean,train_split_standard,-0.227446305,-0.312112597,2.996448820,10.428074246,0.353694626,-0.020363368,0.832006350,13.428074246,0.026048429,22.606728538,0.268182960,4.026682135,0.519177983,0.135416667,-0.000549836,0.786842550,11.306264501,1.696099141,0.504607226,0.355187272,0.333532268,0.803655173
traffic,dataset/traffic/traffic.csv,val,10,516,96,96,862,mean,train_split_standard,-0.208583317,-0.250735809,2.956500261,10.922273782,0.384559825,-0.054329814,0.837428257,12.439675174,0.025098003,22.639211137,0.267596026,4.097447796,0.477921672,-0.017540362,0.050735934,0.780011900,10.411832947,1.715873303,0.585913159,0.285548558,0.328464081,0.792772370
traffic,dataset/traffic/traffic.csv,val,11,190,96,96,862,mean,train_split_standard,-0.238500565,-0.320656801,2.918744315,10.394431555,0.358165379,-0.058342555,0.833630480,12.410672854,0.021775917,22.704176334,0.262361266,3.928074246,0.510817489,0.029932811,-0.092571781,0.779739850,10.670533643,1.708591285,0.583526682,0.293271462,0.341163022,0.814363080
traffic,dataset/traffic/traffic.csv,val,12,571,96,96,862,mean,train_split_standard,-0.291339194,-0.413277626,3.421767010,11.561484919,0.371480420,-0.043705599,0.850958603,13.925754060,0.021637118,22.948955916,0.287364167,4.664733179,0.514306540,-0.250749227,0.243148202,0.827123395,11.357308585,1.663210778,0.534703348,0.294530991,0.283419856,0.743630960
traffic,dataset/traffic/traffic.csv,val,13,677,96,96,862,mean,train_split_standard,-0.184397656,-0.240781714,2.978769143,10.595127610,0.395718595,-0.007632737,0.840688729,12.448955916,0.022466879,22.712296984,0.281170047,3.968677494,0.507755871,0.161361659,-0.115574246,0.785630136,10.788863109,1.686495408,0.482698044,0.278322837,0.332051674,0.806611441
traffic,dataset/traffic/traffic.csv,val,14,460,96,96,862,mean,train_split_standard,-0.152595282,-0.251841494,3.298070306,11.279582367,0.350855308,-0.074551774,0.842251801,13.589327146,0.021047414,22.377030162,0.261876289,4.628770302,0.454720185,0.426744973,-0.237492749,0.807205825,10.092807425,1.674084429,0.523566457,0.395160756,0.301642552,0.762254828
traffic,dataset/traffic/traffic.csv,val,15,553,96,96,862,mean,train_split_standard,-0.217771578,-0.323706749,3.210874732,11.502320186,0.376526159,-0.048133239,0.843558432,13.348027842,0.026691374,22.712296984,0.279675816,4.374709977,0.511816438,-0.070403132,0.031165410,0.810681153,11.176334107,1.691240432,0.570931389,0.274643686,0.296631310,0.761436335
traffic,dataset/traffic/traffic.csv,val,16,290,96,96,862,mean,train_split_standard,-0.234611860,-0.346766131,3.320471785,11.307424594,0.365636968,-0.027655688,0.838710465,13.830626450,0.026267005,22.671693735,0.279617260,4.750580046,0.477940239,0.470278664,-0.185361079,0.808701250,10.597447796,1.656698806,0.558899569,0.403811734,0.298396634,0.731687805
traffic,dataset/traffic/traffic.csv,val,17,945,96,96,862,mean,train_split_standard,-0.218631004,-0.502509473,4.112672625,12.300464037,0.426594390,-0.028817396,0.857430700,16.323665893,0.024526433,23.352668213,0.384938411,5.618329466,0.627139949,-0.561303654,0.064469741,0.861835084,12.140371230,1.633594682,0.586874379,0.421511435,0.255914976,0.646220836
traffic,dataset/traffic/traffic.csv,val,18,117,96,96,862,mean,train_split_standard,-0.228738539,-0.391958239,3.369782214,10.538283063,0.345528365,-0.079641203,0.847050922,12.645011601,0.030987216,22.295823666,0.300395694,4.512761021,0.573177105,0.012555588,0.026960073,0.826780844,11.437354988,1.650610159,0.379681803,0.330096122,0.308305225,0.682769599
traffic,dataset/traffic/traffic.csv,val,19,748,96,96,862,mean,train_split_standard,-0.155089461,-0.295497820,3.568672172,11.808584687,0.380885655,-0.041902797,0.843131029,14.831786543,0.021143731,22.938515081,0.293792122,4.762180974,0.488784096,-0.307376257,0.081133991,0.843764941,11.149651972,1.647005097,0.542492542,0.276168379,0.275276589,0.724780155
traffic,dataset/traffic/traffic.csv,val,20,1038,96,96,862,mean,train_split_standard,-0.055243548,-0.120785710,3.051171186,11.038283063,0.376838497,-0.027466325,0.848235438,13.388631090,0.021951700,22.447795824,0.269614193,4.141531323,0.483482862,0.201433198,-0.056198038,0.787062587,10.872389791,1.694954702,0.482399735,0.324196221,0.317074897,0.791518171
traffic,dataset/traffic/traffic.csv,val,21,580,96,96,862,mean,train_split_standard,-0.210320895,-0.404221102,3.511863364,11.935034803,0.363948247,-0.049455138,0.847966785,14.491879350,0.020236953,22.854988399,0.278218831,4.763341067,0.478698423,-0.268960267,0.076844064,0.833483233,10.979118329,1.656432777,0.542127942,0.263738813,0.278465561,0.735478391
traffic,dataset/traffic/traffic.csv,val,22,1137,96,96,862,mean,train_split_standard,-0.252104509,-0.378244487,3.206496478,10.892111369,0.360958098,-0.042363944,0.836414703,14.428074246,0.019485361,22.512761021,0.276548908,4.364269142,0.525585859,0.393319799,-0.029799884,0.812524601,11.569605568,1.655903544,0.441763341,0.499237653,0.311494196,0.754411247
traffic,dataset/traffic/traffic.csv,val,23,515,96,96,862,mean,train_split_standard,-0.207294461,-0.251962290,2.882591238,10.916473318,0.376587247,-0.046742281,0.838612773,12.453596288,0.022503753,22.672853828,0.265306160,3.982598608,0.495481645,0.003147960,0.017945186,0.769880284,10.399071926,1.721757026,0.589824329,0.304375207,0.336835132,0.804868795
traffic,dataset/traffic/traffic.csv,val,24,1359,96,96,862,mean,train_split_standard,-0.158233295,-0.269354248,3.004684292,10.948955916,0.384608168,-0.056596035,0.822383685,12.957076566,0.025234064,22.733178654,0.274011056,4.125290023,0.497254849,0.023340826,0.123809696,0.784111513,10.822505800,1.695518502,0.543917799,0.298740471,0.325559839,0.795359123
traffic,dataset/traffic/traffic.csv,val,25,418,96,96,862,mean,train_split_standard,-0.165118047,-0.318026435,3.364569303,11.911832947,0.358686876,-0.052897324,0.851776774,14.379350348,0.025519136,22.314385151,0.278908992,4.945475638,0.479717292,-0.386014840,0.055914056,0.801900284,11.026682135,1.664859163,0.646072257,0.362678157,0.282565668,0.734055386
traffic,dataset/traffic/traffic.csv,val,26,549,96,96,862,mean,train_split_standard,-0.234865434,-0.325189450,3.138415081,11.150812065,0.378356664,-0.030043874,0.848040054,13.187935035,0.023424628,22.842227378,0.282753608,4.191415313,0.517232349,-0.097713650,0.107628819,0.810031628,11.285382831,1.690802298,0.562446139,0.292774279,0.304717631,0.769066318
traffic,dataset/traffic/traffic.csv,val,27,1331,96,96,862,mean,train_split_standard,-0.259911915,-0.366216951,3.016457555,10.542923434,0.370707345,-0.040144528,0.834363170,13.727378190,0.015784214,22.537122970,0.278122730,3.965197216,0.522117748,0.182762954,-0.019002562,0.795206120,11.458236659,1.679347137,0.419390123,0.316672191,0.326527920,0.778936391
traffic,dataset/traffic/traffic.csv,val,28,419,96,96,862,mean,train_split_standard,-0.164844516,-0.321656886,3.480903448,11.937354988,0.366891389,-0.054397462,0.847917939,14.374709977,0.027246699,22.295823666,0.280817017,5.054524362,0.463942792,-0.406576276,0.108595563,0.813397717,11.164733179,1.663148028,0.644282400,0.341995360,0.278123886,0.716408831
traffic,dataset/traffic/traffic.csv,val,29,817,96,96,862,mean,train_split_standard,-0.168597448,-0.302455093,3.139437670,10.780742459,0.380036252,0.019081653,0.833178654,13.465197216,0.021884745,22.599767981,0.283408654,4.496519722,0.493934496,0.351514163,-0.210883121,0.793343500,11.081206497,1.663614599,0.494530991,0.385150812,0.318327707,0.761839924
traffic,dataset/traffic/traffic.csv,val,30,742,96,96,862,mean,train_split_standard,-0.248031897,-0.354503247,3.354135910,11.276102088,0.375718857,-0.056806293,0.846818903,14.286542923,0.022426054,23.048723898,0.301029267,4.570765661,0.530595146,-0.322958962,0.194388051,0.830349152,11.366589327,1.651308562,0.571826318,0.317235665,0.286324098,0.722469937
traffic,dataset/traffic/traffic.csv,val,31,1089,96,96,862,mean,train_split_standard,-0.179447335,-0.314389967,3.375352794,11.828306265,0.372598849,-0.028425569,0.848784955,14.909512761,0.020412165,22.602088167,0.289528483,4.875870070,0.503965991,-0.381507396,0.057768997,0.806011812,11.618329466,1.652135266,0.618992377,0.363573086,0.282223992,0.733347195
traffic,dataset/traffic/traffic.csv,val,32,1648,96,96,862,mean,train_split_standard,-0.090811508,-0.197566073,3.164854707,10.988399072,0.361924181,0.024586775,0.843790451,13.756380510,0.018705179,22.494199536,0.288414147,4.267981439,0.536663419,0.220115526,0.024035673,0.809948929,11.496519722,1.679436684,0.600066291,0.331223069,0.315138735,0.755840928
traffic,dataset/traffic/traffic.csv,val,33,1378,96,96,862,mean,train_split_standard,-0.126691092,-0.253935319,2.957099706,11.067285383,0.381215063,-0.049845827,0.828684821,13.025522042,0.023321298,22.687935035,0.282041689,4.052204176,0.515339005,-0.051708720,0.056530356,0.776984613,10.697215777,1.695060943,0.557938349,0.321975472,0.326926541,0.793892860
traffic,dataset/traffic/traffic.csv,val,34,1250,96,96,862,mean,train_split_standard,-0.196846684,-0.350176182,3.578603222,11.983758701,0.386354096,-0.048093400,0.837782391,14.603248260,0.023740680,22.981438515,0.297956294,4.856148492,0.524990498,-0.261008797,0.108782869,0.842747561,11.161252900,1.654448490,0.567948293,0.290719258,0.273795995,0.720338645
traffic,dataset/traffic/traffic.csv,val,35,123,96,96,862,mean,train_split_standard,-0.233497550,-0.406997246,3.527450230,11.603248260,0.344063700,-0.048156743,0.846855538,13.475638051,0.030426940,20.982598608,0.269300134,5.189095128,0.435682673,0.619882299,-0.094118571,0.814962945,10.230858469,1.646830124,0.502552204,0.318163739,0.284330991,0.711681583
traffic,dataset/traffic/traffic.csv,val,36,967,96,96,862,mean,train_split_standard,-0.269294454,-0.522876016,3.831183726,12.395591647,0.404091850,-0.029124280,0.858358774,15.627610209,0.021957495,22.603248260,0.318668349,5.350348028,0.511014361,0.500374613,-0.046838747,0.847863376,10.870069606,1.634344129,0.392973152,0.342757706,0.269183376,0.676252821
traffic,dataset/traffic/traffic.csv,val,37,368,96,96,862,mean,train_split_standard,-0.161289362,-0.228741476,2.854164841,10.429234339,0.374548405,-0.038421531,0.840713152,12.609048724,0.023489072,22.602088167,0.273266911,3.745939675,0.540134691,0.022174691,-0.005703790,0.766149653,10.522041763,1.714509041,0.517003646,0.340702685,0.346515939,0.813073742
traffic,dataset/traffic/traffic.csv,val,38,757,96,96,862,mean,train_split_standard,-0.138013224,-0.302969175,3.685434571,12.044083527,0.389668590,-0.059979622,0.839345463,14.711136891,0.019607185,22.845707657,0.304356395,5.313225058,0.457256164,-0.477891773,0.293509522,0.835689743,11.525522042,1.639554542,0.616042426,0.330858469,0.273795995,0.672916242
traffic,dataset/traffic/traffic.csv,val,39,883,96,96,862,mean,train_split_standard,-0.185734351,-0.267556943,3.213283154,11.139211137,0.383175285,-0.029957757,0.849774087,13.475638051,0.026943895,22.727378190,0.287169163,4.320185615,0.513358603,-0.111223898,0.145150570,0.815711631,11.828306265,1.678054591,0.530825323,0.298641034,0.301585606,0.769713698
traffic,dataset/traffic/traffic.csv,val,40,1328,96,96,862,mean,train_split_standard,-0.263490033,-0.362050582,3.076727157,10.616009281,0.371342024,-0.040045464,0.833532788,13.715777262,0.021201785,22.538283063,0.279164278,4.067285383,0.510627179,0.244767498,-0.066862432,0.798282550,11.358468677,1.679101015,0.453762015,0.335531985,0.319352733,0.777947305
traffic,dataset/traffic/traffic.csv,val,41,1424,96,96,862,mean,train_split_standard,-0.237652218,-0.339376381,3.383653680,11.613689095,0.371999987,-0.048451307,0.823580413,14.936194896,0.018045265,22.912993039,0.288692617,4.737819026,0.522745362,-0.351302688,0.012259522,0.810506790,11.146171694,1.657374284,0.593768644,0.381902552,0.281825371,0.735409556
traffic,dataset/traffic/traffic.csv,val,42,1440,96,96,862,mean,train_split_standard,-0.185259589,-0.343504893,3.359337724,11.294663573,0.368762836,-0.091068953,0.823958969,14.850348028,0.017994479,22.392111369,0.295868746,4.813225058,0.587000191,-0.142673289,-0.004537655,0.801077355,11.316705336,1.659002770,0.506098774,0.365992708,0.294809041,0.692945579
traffic,dataset/traffic/traffic.csv,val,43,1028,96,96,862,mean,train_split_standard,-0.094012428,-0.158534913,3.089874211,10.765661253,0.376510217,-0.031090226,0.842056417,13.904872390,0.025531422,22.556844548,0.274443139,4.154292343,0.500183681,0.167524652,0.000314192,0.799611662,10.943155452,1.704404618,0.581836261,0.327146172,0.316505437,0.790375266
traffic,dataset/traffic/traffic.csv,val,44,1014,96,96,862,mean,train_split_standard,-0.311071202,-0.449977250,3.331378801,11.273781903,0.390035269,-0.038807291,0.835718647,14.497679814,0.015882732,22.372389791,0.283808673,4.889791183,0.437195928,0.367181458,-0.279969064,0.803059008,10.589327146,1.650908435,0.532714617,0.400265164,0.300161958,0.756180436
traffic,dataset/traffic/traffic.csv,val,45,1056,96,96,862,mean,train_split_standard,-0.157143093,-0.252193309,3.167904082,11.223897912,0.366135675,-0.049226792,0.849407742,13.738979118,0.024138974,22.636890951,0.267777508,4.388631090,0.499849590,-0.030935808,-0.010458962,0.800052187,11.193735499,1.684768579,0.586907524,0.310440835,0.300902255,0.769525282
traffic,dataset/traffic/traffic.csv,val,46,707,96,96,862,mean,train_split_standard,-0.143782240,-0.202358587,2.961486823,11.233178654,0.381295738,-0.022903957,0.847588228,12.634570766,0.022101690,22.671693735,0.281815483,4.062645012,0.516373316,-0.082064482,0.000314192,0.780644462,10.919953596,1.697026004,0.581471661,0.304474644,0.327211271,0.790315322
traffic,dataset/traffic/traffic.csv,val,47,628,96,96,862,mean,train_split_standard,-0.234108309,-0.373948615,3.340457300,11.546403712,0.352675869,-0.030521121,0.847246306,13.922273782,0.020989418,22.236658933,0.273799335,4.759860789,0.456533449,0.437536253,-0.226423531,0.813304768,10.395591647,1.663321765,0.523002983,0.368014584,0.296118797,0.758094912
traffic,dataset/traffic/traffic.csv,val,48,12,96,96,862,mean,train_split_standard,-0.245615573,-0.302527739,2.919856035,11.039443155,0.386903693,-0.047714584,0.837867872,12.339907193,0.026136622,22.574245940,0.274982552,3.945475638,0.498615045,0.050663428,0.015099333,0.778747933,10.871229698,1.690205800,0.568810076,0.293503480,0.332791971,0.794152561
traffic,dataset/traffic/traffic.csv,val,49,644,96,96,862,mean,train_split_standard,-0.171944529,-0.302341818,3.121792310,10.624129930,0.353787369,-0.015243167,0.839052387,13.501160093,0.022625901,22.693735499,0.274295865,4.197215777,0.506218734,0.271365043,-0.103773927,0.801806432,10.879350348,1.674409240,0.472323500,0.393834935,0.320947219,0.778976775
traffic,dataset/traffic/traffic.csv,val,50,601,96,96,862,mean,train_split_standard,-0.145691319,-0.386372939,3.382365207,11.732018561,0.355926358,-0.054325830,0.852106484,14.490719258,0.018700942,22.245939675,0.286954644,4.792343387,0.556894165,-0.005655452,0.049612094,0.798592440,10.892111369,1.661259865,0.507258866,0.322406364,0.297941067,0.704513529
weather,dataset/weather/weather.csv,val,1,2101,96,96,21,mean,train_split_standard,0.067945592,-0.004706716,17.483456879,43.714285714,0.765494009,-0.004825366,0.517293233,44.476190476,0.085046594,3.476190476,1.720576269,28.619047619,0.332764505,0.215525794,-0.373263889,0.855192094,8.857142857,1.225826739,0.682993197,0.612244898,0.149599650,0.304837053
weather,dataset/weather/weather.csv,val,2,1664,96,96,21,mean,train_split_standard,-0.091627615,0.078571218,22.012726987,49.095238095,0.819484109,0.003369829,0.580952381,51.809523810,0.085160819,8.142857143,1.419207281,26.904761905,0.123862472,0.019097222,-0.163442460,0.862713173,10.857142857,1.307620398,0.708843537,0.565986395,0.058437363,0.215611899
weather,dataset/weather/weather.csv,val,3,129,96,96,21,mean,train_split_standard,-0.243823928,-0.226811819,19.646443473,46.333333333,0.783566818,0.045296713,0.596992481,42.571428571,0.081845354,1.476190476,1.612137622,27.142857143,0.362109807,-0.082589286,0.135664683,0.825231920,13.571428571,1.297940996,0.757823129,0.612244898,0.098174770,0.261148520
weather,dataset/weather/weather.csv,val,4,1804,96,96,21,mean,train_split_standard,-0.132351185,-0.053647475,14.564383794,35.428571429,0.750614158,-0.103694907,0.571428571,33.142857143,0.097661574,7.476190476,1.256169662,22.142857143,0.280766381,-0.043650794,-0.060763889,0.895786801,9.428571429,1.388805189,0.608163265,0.609523810,0.126224705,0.338465452
weather,dataset/weather/weather.csv,val,5,192,96,96,21,mean,train_split_standard,-0.187317816,-0.252936277,16.799118341,41.809523810,0.742065473,0.144660391,0.555889724,34.571428571,0.062352003,0.809523810,2.124719825,22.190476190,0.732128477,0.544146825,0.030257937,0.817035943,13.523809524,1.304613717,0.587755102,0.582312925,0.119212221,0.242728039
weather,dataset/weather/weather.csv,val,6,3860,96,96,21,mean,train_split_standard,-0.042311151,-0.151760717,12.220599016,31.142857143,0.654888081,-0.005906498,0.664160401,38.571428571,0.086725473,7.000000000,0.763978962,18.190476190,0.121581905,0.015376984,-0.088541667,0.882486751,10.285714286,1.487505288,0.570068027,0.571428571,0.142587167,0.438625974
weather,dataset/weather/weather.csv,val,7,5162,96,96,21,mean,train_split_standard,-0.419124562,-0.419373782,16.906325743,39.380952381,0.683712547,-0.036830452,0.679699248,38.476190476,0.067428199,4.380952381,0.874616988,19.714285714,0.248539303,-0.227430556,0.189732143,0.827904241,12.000000000,1.343000167,0.719727891,0.551020408,0.086487298,0.325437327
weather,dataset/weather/weather.csv,val,8,643,96,96,21,mean,train_split_standard,-0.063356639,-0.061558505,19.113392377,42.190476190,0.786264275,0.052242189,0.611528822,39.285714286,0.103382066,6.761904762,1.969237986,20.619047619,0.429295012,-0.126984127,-0.060515873,0.804638645,16.761904762,1.313053175,0.665306122,0.602721088,0.114537232,0.270352333
weather,dataset/weather/weather.csv,val,9,2926,96,96,21,mean,train_split_standard,-0.362658377,-0.358345628,16.165800230,43.857142857,0.705826039,0.005066492,0.521804511,35.238095238,0.073533138,2.619047619,1.157130851,17.142857143,0.662001595,0.435763889,0.122023810,0.818877494,12.238095238,1.257825251,0.729251701,0.642176871,0.123887210,0.252196370
weather,dataset/weather/weather.csv,val,10,262,96,96,21,mean,train_split_standard,-0.018722126,-0.060373583,18.752964013,42.333333333,0.795825020,-0.027250501,0.621553885,45.523809524,0.071481481,2.095238095,2.167844695,24.095238095,0.639875358,-0.017609127,0.260416667,0.840542350,16.285714286,1.301792307,0.719727891,0.546938776,0.081812309,0.241340524
weather,dataset/weather/weather.csv,val,11,766,96,96,21,mean,train_split_standard,-0.515068688,-0.562411972,15.654212952,39.619047619,0.711202399,-0.009599699,0.615037594,33.761904762,0.058120798,10.190476190,1.957470719,21.047619048,0.579587582,0.539930556,0.048363095,0.835377636,12.761904762,1.349623951,0.564625850,0.527891156,0.112199738,0.271146605
weather,dataset/weather/weather.csv,val,12,602,96,96,21,mean,train_split_standard,0.003066477,-0.083367616,19.740943756,61.857142857,0.785831555,-0.061477204,0.484210526,42.666666667,0.133138402,10.428571429,2.156876876,21.571428571,0.113544943,-0.025297619,0.124255952,0.822960910,22.190476190,1.158774505,0.613605442,0.627210884,0.107524749,0.206542090
weather,dataset/weather/weather.csv,val,13,5134,96,96,21,mean,train_split_standard,0.235988958,0.052371522,18.276209832,41.809523810,0.734248463,0.033681781,0.629573935,43.428571429,0.063064407,5.333333333,1.084587833,24.238095238,0.300713281,-0.125248016,0.042906746,0.821009816,13.285714286,1.332885649,0.730612245,0.695238095,0.084149803,0.303097414
weather,dataset/weather/weather.csv,val,14,306,96,96,21,mean,train_split_standard,-0.014801771,-0.131416265,18.076399694,55.380952381,0.712295656,-0.035199820,0.548872180,40.476190476,0.106945509,5.000000000,2.112450052,23.857142857,0.609081374,-0.394345238,0.149553571,0.815006144,15.761904762,1.198853725,0.579591837,0.551020408,0.112199738,0.257235554
weather,dataset/weather/weather.csv,val,15,3671,96,96,21,mean,train_split_standard,-0.398633239,-0.455613032,22.616003185,51.238095238,0.814809677,0.000605874,0.585463659,46.714285714,0.112451267,4.666666667,1.803153321,30.047619048,0.284453816,0.264880952,-0.219990079,0.860231870,11.285714286,1.260931222,0.751020408,0.537414966,0.053762374,0.223447588
weather,dataset/weather/weather.csv,val,16,2050,96,96,21,mean,train_split_standard,-0.003975618,-0.011086007,8.953730195,33.000000000,0.620826284,0.016452741,0.522807018,29.523809524,0.089059567,6.285714286,0.985782471,11.476190476,0.577615986,0.437003968,0.148561508,0.880917861,9.428571429,1.231056416,0.380952381,0.744217687,0.156612134,0.399367283
weather,dataset/weather/weather.csv,val,17,1439,96,96,21,mean,train_split_standard,-0.388101643,-0.275947416,19.677760814,55.857142857,0.790798024,-0.029512313,0.548872180,41.428571429,0.109324237,3.666666667,2.133251347,25.571428571,0.290688879,-0.266369048,0.381200397,0.824758408,13.666666667,1.216241971,0.643537415,0.617687075,0.088824792,0.219284826
weather,dataset/weather/weather.csv,val,18,583,96,96,21,mean,train_split_standard,-0.453011082,-0.421972168,18.193470240,53.809523810,0.732709906,-0.015156271,0.486215539,39.476190476,0.107538986,7.619047619,2.222144777,16.142857143,0.251671312,-0.244047619,0.252232143,0.814972169,22.904761905,1.215386944,0.561904762,0.531972789,0.100512265,0.238960020
weather,dataset/weather/weather.csv,val,19,3009,96,96,21,mean,train_split_standard,-0.315633217,-0.298970201,21.039195537,50.000000000,0.815080715,0.009402896,0.515789474,43.095238095,0.114752258,17.428571429,1.544556210,22.095238095,0.231071862,-0.296378968,0.151537698,0.848876868,13.238095238,1.213550675,0.635374150,0.570068027,0.060774858,0.227255303
weather,dataset/weather/weather.csv,val,20,690,96,96,21,mean,train_split_standard,-0.277959204,-0.273692699,19.698270123,41.619047619,0.743674429,0.102442223,0.656140351,42.904761905,0.103532193,12.619047619,1.456515717,17.571428571,0.506618580,-0.141865079,0.422371032,0.815457728,14.190476190,1.292049346,0.717006803,0.602721088,0.126224705,0.253005260
weather,dataset/weather/weather.csv,val,21,189,96,96,21,mean,train_split_standard,-0.204330674,-0.239062651,16.060565895,41.904761905,0.727642757,0.152880579,0.579949875,34.190476190,0.057341219,0.714285714,1.981584620,21.380952381,0.768676116,0.557291667,-0.037946429,0.803493718,13.523809524,1.295834500,0.625850340,0.481632653,0.142587167,0.255912859
weather,dataset/weather/weather.csv,val,22,1083,96,96,21,mean,train_split_standard,-0.769747719,-0.803822481,22.262447681,52.095238095,0.866703776,-0.018356099,0.540852130,47.619047619,0.126003899,1.142857143,2.840226664,27.952380952,0.427724496,0.196924603,-0.205605159,0.855594319,13.095238095,1.277647840,0.557823129,0.560544218,0.060774858,0.196118029
weather,dataset/weather/weather.csv,val,23,2158,96,96,21,mean,train_split_standard,0.209585964,0.159648063,19.976810557,57.142857143,0.766325621,-0.051262720,0.505263158,44.714285714,0.104409974,4.857142857,1.839244217,22.571428571,0.178056130,-0.245783730,0.249751984,0.811590243,10.142857143,1.244156171,0.734693878,0.540136054,0.116874727,0.234530964
weather,dataset/weather/weather.csv,val,24,3041,96,96,21,mean,train_split_standard,-0.372470066,-0.365953744,17.759484613,55.809523810,0.660318415,0.040308581,0.535839599,35.333333333,0.141682370,7.666666667,1.677045689,21.714285714,0.273735113,-0.197668651,0.195684524,0.779762555,14.095238095,1.189501337,0.522448980,0.598639456,0.102849759,0.272252468
weather,dataset/weather/weather.csv,val,25,4820,96,96,21,mean,train_split_standard,-0.223286157,-0.008563662,13.603827686,31.142857143,0.581482329,-0.092300621,0.629573935,30.904761905,0.096855805,14.190476190,0.662974701,13.000000000,0.156025172,0.090277778,0.201636905,0.837351471,9.000000000,1.421159313,0.755102041,0.631292517,0.212712003,0.486211576
weather,dataset/weather/weather.csv,val,26,273,96,96,21,mean,train_split_standard,-0.088749984,-0.103187156,20.656942816,48.523809524,0.809070383,-0.026552695,0.571428571,47.571428571,0.083079922,8.619047619,2.359925969,29.809523810,0.447066752,-0.075396825,0.168154762,0.843292098,15.857142857,1.257003618,0.753741497,0.540136054,0.077137320,0.222402317
weather,dataset/weather/weather.csv,val,27,1513,96,96,21,mean,train_split_standard,-0.442665643,-0.514146401,19.289705040,40.666666667,0.724013582,-0.003015223,0.562406015,41.142857143,0.108269439,8.428571429,1.661999640,23.714285714,0.247913633,0.314484127,0.130456349,0.827943381,8.904761905,1.332499335,0.391836735,0.634013605,0.077137320,0.294625068
weather,dataset/weather/weather.csv,val,28,4582,96,96,21,mean,train_split_standard,-0.160367285,-0.316486524,13.616324217,34.285714286,0.715175515,0.130450229,0.709774436,34.809523810,0.092482363,13.000000000,1.183952879,17.523809524,0.324623556,-0.226686508,0.358878968,0.877835030,8.190476190,1.413416411,0.659863946,0.624489796,0.121549716,0.383043746
weather,dataset/weather/weather.csv,val,29,64,96,96,21,mean,train_split_standard,-0.605661409,-0.601438385,21.349042998,48.428571429,0.813485393,0.088105012,0.567418546,45.190476190,0.106603314,5.380952381,2.234622275,29.333333333,0.410305028,0.371279762,-0.185019841,0.827779048,9.142857143,1.281619705,0.646258503,0.572789116,0.091162287,0.222792183
