dataset,data_path,split,sample_rank,sample_index,seq_len,pred_len,n_channels,pooling,scale,mode_5,mode_10,acf_timescale,acf_first_min,ami2,trev,high_fluctuation,stretch_high,transition_matrix,periodicity,embedding_dist,ami_timescale,whiten_timescale,outlier_timing_pos,outlier_timing_neg,centroid_freq,stretch_decreasing,entropy_pairs,rs_range,dfa,low_freq_power,forecast_error
traffic,dataset/traffic/traffic.csv,val,3,392,96,96,862,median,train_split_standard,-0.269561545,-0.155233276,3.040338045,12.000000000,0.359050708,-0.016894603,0.863157895,14.000000000,0.020740741,23.000000000,0.236134028,4.000000000,0.500000000,-0.166666667,0.010416667,0.799709386,11.000000000,1.694961963,0.485714286,0.285714286,0.294524311,0.782734824
traffic,dataset/traffic/traffic.csv,val,4,966,96,96,862,median,train_split_standard,-0.286391793,-0.671330738,4.020613430,13.000000000,0.436703034,0.013676995,0.873684211,16.000000000,0.021696252,23.000000000,0.305796434,5.000000000,0.500000000,0.697916667,-0.135416667,0.881862464,11.000000000,1.633066474,0.400000000,0.200000000,0.245436926,0.647697405
traffic,dataset/traffic/traffic.csv,val,5,388,96,96,862,median,train_split_standard,-0.359107511,-0.253973892,3.190632267,12.000000000,0.376680165,-0.014660337,0.863157895,14.000000000,0.022160665,23.000000000,0.238646439,4.000000000,0.500000000,-0.083333333,0.020833333,0.822934201,11.000000000,1.690494109,0.514285714,0.228571429,0.294524311,0.775427164
traffic,dataset/traffic/traffic.csv,val,6,1513,96,96,862,median,train_split_standard,-0.315527230,-0.342749326,2.950159443,12.000000000,0.381461439,0.007682116,0.852631579,14.000000000,0.023084026,23.000000000,0.246147603,4.000000000,0.500000000,0.145833333,-0.083333333,0.795142953,11.000000000,1.702961924,0.600000000,0.228571429,0.294524311,0.789709373
traffic,dataset/traffic/traffic.csv,val,7,1319,96,96,862,median,train_split_standard,-0.270230235,-0.245718234,3.161906120,11.000000000,0.375014282,0.003219464,0.852631579,15.000000000,0.020740741,23.000000000,0.234504795,4.000000000,0.500000000,0.359375000,-0.223958333,0.822978113,11.000000000,1.671183492,0.371428571,0.342857143,0.294524311,0.771488674
traffic,dataset/traffic/traffic.csv,val,8,1191,96,96,862,median,train_split_standard,-0.346671040,-0.244442718,2.956914044,12.000000000,0.369863945,-0.027703966,0.852631579,14.000000000,0.023084026,23.000000000,0.237620402,4.000000000,0.500000000,0.020833333,-0.041666667,0.793700869,11.000000000,1.702961924,0.542857143,0.257142857,0.294524311,0.795395743
traffic,dataset/traffic/traffic.csv,val,9,1166,96,96,862,median,train_split_standard,-0.385524260,-0.294715089,2.989757051,12.000000000,0.351775546,-0.000758741,0.842105263,14.000000000,0.025854109,23.000000000,0.224800593,4.000000000,0.500000000,0.135416667,-0.041666667,0.797320342,11.000000000,1.698156506,0.542857143,0.285714286,0.294524311,0.804071846
traffic,dataset/traffic/traffic.csv,val,10,516,96,96,862,median,train_split_standard,-0.394879364,-0.254969823,2.914359014,12.000000000,0.390485678,-0.022623847,0.852631579,14.000000000,0.020740741,23.000000000,0.227463159,4.000000000,0.464285714,0.028645833,0.010416667,0.795562903,10.000000000,1.718083701,0.600000000,0.257142857,0.294524311,0.798232993
traffic,dataset/traffic/traffic.csv,val,11,190,96,96,862,median,train_split_standard,-0.397219672,-0.370164027,2.893374085,12.000000000,0.357207323,-0.017966237,0.852631579,14.000000000,0.020740741,23.000000000,0.223689848,4.000000000,0.500000000,0.052083333,-0.177083333,0.792486976,11.000000000,1.714765043,0.600000000,0.257142857,0.294524311,0.816338472
traffic,dataset/traffic/traffic.csv,val,12,571,96,96,862,median,train_split_standard,-0.471208215,-0.615014996,3.491905510,12.000000000,0.375159339,-0.008079307,0.863157895,15.000000000,0.021696252,23.000000000,0.240769035,5.000000000,0.500000000,-0.354166667,0.260416667,0.847577168,11.000000000,1.663996092,0.514285714,0.257142857,0.245436926,0.738386285
traffic,dataset/traffic/traffic.csv,val,13,677,96,96,862,median,train_split_standard,-0.315670163,-0.194917752,2.892619513,12.000000000,0.400898634,-0.000118110,0.852631579,14.000000000,0.022222222,23.000000000,0.240582851,4.000000000,0.500000000,0.197916667,-0.145833333,0.796943432,11.000000000,1.694911179,0.514285714,0.228571429,0.294524311,0.813749928
traffic,dataset/traffic/traffic.csv,val,14,460,96,96,862,median,train_split_standard,-0.230800272,-0.221506911,3.340796243,12.000000000,0.363638040,-0.019376392,0.863157895,14.000000000,0.020767346,23.000000000,0.217504554,5.000000000,0.428571429,0.437500000,-0.270833333,0.825046003,10.000000000,1.667941050,0.542857143,0.228571429,0.294524311,0.757528617
traffic,dataset/traffic/traffic.csv,val,15,553,96,96,862,median,train_split_standard,-0.417038764,-0.402337512,3.237857970,12.000000000,0.378830374,-0.009255637,0.852631579,14.000000000,0.023084026,23.000000000,0.235299044,4.000000000,0.500000000,-0.041666667,0.062500000,0.824784251,11.000000000,1.693261066,0.571428571,0.228571429,0.294524311,0.754888779
traffic,dataset/traffic/traffic.csv,val,16,290,96,96,862,median,train_split_standard,-0.384786086,-0.331148466,3.345386188,12.000000000,0.367051123,0.010818029,0.852631579,14.000000000,0.023084026,23.000000000,0.226116589,5.000000000,0.428571429,0.468750000,-0.229166667,0.815196391,11.000000000,1.652141409,0.600000000,0.228571429,0.294524311,0.712757991
traffic,dataset/traffic/traffic.csv,val,17,945,96,96,862,median,train_split_standard,-0.254593809,-0.604669907,4.237509320,12.000000000,0.450266155,0.013792020,0.873684211,17.000000000,0.023668639,24.000000000,0.366729775,6.000000000,0.714285714,-0.687500000,0.062500000,0.887883275,12.000000000,1.634789131,0.657142857,0.314285714,0.245436926,0.619992129
traffic,dataset/traffic/traffic.csv,val,18,117,96,96,862,median,train_split_standard,-0.350866534,-0.456603871,3.489899434,11.000000000,0.344562783,-0.002492962,0.863157895,12.000000000,0.032158043,23.000000000,0.252704342,5.000000000,0.500000000,0.000000000,0.041666667,0.840367126,12.000000000,1.635179084,0.428571429,0.228571429,0.294524311,0.663896238
traffic,dataset/traffic/traffic.csv,val,19,748,96,96,862,median,train_split_standard,-0.259715411,-0.210661843,3.672740712,12.000000000,0.385830237,-0.003607886,0.863157895,15.000000000,0.017751479,23.000000000,0.240810816,5.000000000,0.500000000,-0.270833333,0.083333333,0.863714494,11.000000000,1.634789131,0.542857143,0.171428571,0.245436926,0.713764444
traffic,dataset/traffic/traffic.csv,val,20,1038,96,96,862,median,train_split_standard,-0.054552464,-0.001503334,2.994306025,12.000000000,0.377419254,-0.000006321,0.863157895,14.000000000,0.022222222,23.000000000,0.225500081,4.000000000,0.500000000,0.208333333,-0.010416667,0.802159455,11.000000000,1.709569044,0.485714286,0.285714286,0.294524311,0.795809225
traffic,dataset/traffic/traffic.csv,val,21,580,96,96,862,median,train_split_standard,-0.363114181,-0.537102440,3.620712990,12.000000000,0.368919297,-0.001832059,0.863157895,15.000000000,0.016296296,23.000000000,0.233694188,5.000000000,0.428571429,-0.229166667,0.083333333,0.853917897,11.000000000,1.650076422,0.542857143,0.185714286,0.245436926,0.724834520
traffic,dataset/traffic/traffic.csv,val,22,1137,96,96,862,median,train_split_standard,-0.382596619,-0.446629141,3.264106721,12.000000000,0.366133343,-0.005388732,0.852631579,15.000000000,0.016296296,23.000000000,0.223010492,4.000000000,0.500000000,0.375000000,-0.020833333,0.827011267,12.000000000,1.663720130,0.457142857,0.571428571,0.294524311,0.751071999
traffic,dataset/traffic/traffic.csv,val,23,515,96,96,862,median,train_split_standard,-0.393025787,-0.266910447,2.846436877,12.000000000,0.379660164,-0.020764603,0.852631579,14.000000000,0.020740741,23.000000000,0.226733278,4.000000000,0.500000000,0.049479167,0.010416667,0.786756913,10.000000000,1.728254025,0.628571429,0.257142857,0.294524311,0.809309883
traffic,dataset/traffic/traffic.csv,val,24,1359,96,96,862,median,train_split_standard,-0.324605139,-0.270871460,2.926037798,12.000000000,0.387722499,-0.028448532,0.831578947,14.000000000,0.023084026,23.000000000,0.241691672,4.000000000,0.500000000,0.020833333,0.093750000,0.791138438,11.000000000,1.710823732,0.571428571,0.257142857,0.294524311,0.801098732
traffic,dataset/traffic/traffic.csv,val,25,418,96,96,862,median,train_split_standard,-0.285341123,-0.244392929,3.440938492,12.000000000,0.362418541,-0.004791806,0.863157895,15.000000000,0.023668639,23.000000000,0.238504187,5.000000000,0.428571429,-0.364583333,0.052083333,0.823338743,11.000000000,1.666587335,0.657142857,0.314285714,0.245436926,0.725066073
traffic,dataset/traffic/traffic.csv,val,26,549,96,96,862,median,train_split_standard,-0.447512966,-0.433327846,3.180758678,12.000000000,0.382051221,-0.010491371,0.863157895,14.000000000,0.020740741,23.000000000,0.239385026,4.000000000,0.500000000,-0.098958333,0.145833333,0.825967014,11.000000000,1.692370719,0.600000000,0.257142857,0.294524311,0.759932830
traffic,dataset/traffic/traffic.csv,val,27,1331,96,96,862,median,train_split_standard,-0.415383131,-0.469141200,2.974422522,12.000000000,0.375998862,-0.006978975,0.852631579,15.000000000,0.016296296,23.000000000,0.233169491,4.000000000,0.500000000,0.208333333,-0.020833333,0.812209407,11.000000000,1.675421807,0.428571429,0.257142857,0.294524311,0.783338674
traffic,dataset/traffic/traffic.csv,val,28,419,96,96,862,median,train_split_standard,-0.283865904,-0.267637032,3.577570481,12.000000000,0.371302869,-0.005975747,0.863157895,15.000000000,0.029585799,23.000000000,0.239735114,5.000000000,0.428571429,-0.385416667,0.062500000,0.834163241,11.000000000,1.666587335,0.657142857,0.285714286,0.245436926,0.705538429
traffic,dataset/traffic/traffic.csv,val,29,817,96,96,862,median,train_split_standard,-0.319894557,-0.273105207,3.145759556,12.000000000,0.384962583,0.017774091,0.852631579,14.000000000,0.021696252,23.000000000,0.243941124,5.000000000,0.500000000,0.343750000,-0.270833333,0.808076277,11.000000000,1.663996092,0.600000000,0.285714286,0.294524311,0.755400554
traffic,dataset/traffic/traffic.csv,val,30,742,96,96,862,median,train_split_standard,-0.409233823,-0.376469939,3.446071847,12.000000000,0.381405662,-0.015091209,0.863157895,15.000000000,0.020740741,23.000000000,0.252463167,5.000000000,0.500000000,-0.416666667,0.208333333,0.845873229,11.000000000,1.649631928,0.600000000,0.257142857,0.245436926,0.708202545
traffic,dataset/traffic/traffic.csv,val,31,1089,96,96,862,median,train_split_standard,-0.292504891,-0.304280964,3.428750371,12.000000000,0.375536998,0.005719474,0.863157895,15.000000000,0.017751479,23.000000000,0.227792033,5.000000000,0.428571429,-0.330729167,0.052083333,0.825813111,12.000000000,1.641849279,0.671428571,0.314285714,0.245436926,0.727438980
traffic,dataset/traffic/traffic.csv,val,32,1648,96,96,862,median,train_split_standard,-0.109692068,-0.047680031,3.202241024,12.000000000,0.367047079,0.028420806,0.863157895,15.000000000,0.017013233,23.000000000,0.251377845,4.000000000,0.500000000,0.208333333,-0.041666667,0.830424060,11.000000000,1.678393988,0.600000000,0.228571429,0.294524311,0.750671120
traffic,dataset/traffic/traffic.csv,val,33,1378,96,96,862,median,train_split_standard,-0.198543017,-0.178183636,2.903422681,12.000000000,0.382753967,-0.021597034,0.842105263,14.000000000,0.022038567,23.000000000,0.246636953,4.000000000,0.500000000,-0.125000000,0.000000000,0.791402387,11.000000000,1.716612028,0.628571429,0.285714286,0.294524311,0.795372176
traffic,dataset/traffic/traffic.csv,val,34,1250,96,96,862,median,train_split_standard,-0.366480288,-0.397184458,3.674515201,12.000000000,0.389524991,-0.002489942,0.852631579,15.000000000,0.023668639,23.000000000,0.245199654,5.000000000,0.500000000,-0.218750000,0.125000000,0.862319267,11.000000000,1.649631928,0.571428571,0.228571429,0.245436926,0.714032672
traffic,dataset/traffic/traffic.csv,val,35,123,96,96,862,median,train_split_standard,-0.344269755,-0.476741305,3.616084823,12.000000000,0.347004370,0.004884576,0.863157895,14.000000000,0.021696252,22.000000000,0.221711157,5.000000000,0.400000000,0.760416667,-0.083333333,0.825810064,10.000000000,1.634789131,0.485714286,0.228571429,0.245436926,0.699607606
traffic,dataset/traffic/traffic.csv,val,36,967,96,96,862,median,train_split_standard,-0.357652459,-0.747619398,3.946079207,13.000000000,0.431262398,0.012562730,0.873684211,16.000000000,0.017751479,23.000000000,0.302263268,5.000000000,0.571428571,0.677083333,0.000000000,0.876831356,11.000000000,1.634789131,0.371428571,0.200000000,0.245436926,0.649185114
traffic,dataset/traffic/traffic.csv,val,37,368,96,96,862,median,train_split_standard,-0.290598791,-0.173071744,2.825250965,12.000000000,0.373774880,-0.013747530,0.852631579,14.000000000,0.020740741,23.000000000,0.244088984,4.000000000,0.500000000,0.020833333,0.000000000,0.779948801,11.000000000,1.716645814,0.514285714,0.285714286,0.294524311,0.812461479
traffic,dataset/traffic/traffic.csv,val,38,757,96,96,862,median,train_split_standard,-0.226626950,-0.207704343,3.801918366,12.000000000,0.393824993,-0.012690192,0.852631579,15.000000000,0.017751479,23.000000000,0.254883884,5.000000000,0.428571429,-0.447916667,0.375000000,0.853166668,11.000000000,1.634789131,0.628571429,0.285714286,0.245436926,0.661043199
traffic,dataset/traffic/traffic.csv,val,39,883,96,96,862,median,train_split_standard,-0.363496830,-0.253495625,3.255270485,12.000000000,0.381983662,-0.007687640,0.863157895,15.000000000,0.027613412,23.000000000,0.248962318,4.000000000,0.500000000,-0.083333333,0.208333333,0.831571562,12.000000000,1.678393988,0.514285714,0.285714286,0.294524311,0.764541575
traffic,dataset/traffic/traffic.csv,val,40,1328,96,96,862,median,train_split_standard,-0.419938676,-0.456161899,3.029288133,12.000000000,0.376352395,-0.006934947,0.852631579,15.000000000,0.023084026,23.000000000,0.232563901,4.000000000,0.500000000,0.270833333,-0.031250000,0.812570453,11.000000000,1.675421807,0.485714286,0.200000000,0.294524311,0.783375188
traffic,dataset/traffic/traffic.csv,val,41,1424,96,96,862,median,train_split_standard,-0.375246815,-0.442611273,3.467941583,12.000000000,0.381741587,-0.007163438,0.831578947,15.000000000,0.016296296,23.000000000,0.253727862,5.000000000,0.500000000,-0.322916667,0.052083333,0.827041975,11.000000000,1.642262341,0.657142857,0.342857143,0.245436926,0.723826586
traffic,dataset/traffic/traffic.csv,val,42,1440,96,96,862,median,train_split_standard,-0.313596163,-0.404751107,3.454291422,12.000000000,0.376274363,-0.013338659,0.831578947,15.000000000,0.017751479,23.000000000,0.262024968,5.000000000,0.571428571,-0.093750000,0.106770833,0.818589776,11.000000000,1.655105469,0.485714286,0.257142857,0.294524311,0.674486437
traffic,dataset/traffic/traffic.csv,val,43,1028,96,96,862,median,train_split_standard,-0.205860728,-0.090379118,3.126826712,12.000000000,0.368692752,0.008568788,0.852631579,15.000000000,0.027700831,23.000000000,0.234093907,4.000000000,0.500000000,0.104166667,0.020833333,0.820778604,11.000000000,1.713451171,0.628571429,0.285714286,0.294524311,0.788205381
traffic,dataset/traffic/traffic.csv,val,44,1014,96,96,862,median,train_split_standard,-0.464217945,-0.665071264,3.368148968,12.000000000,0.391434439,0.000360059,0.852631579,15.000000000,0.013333333,23.000000000,0.246970405,5.000000000,0.428571429,0.364583333,-0.375000000,0.824537814,11.000000000,1.652141409,0.571428571,0.200000000,0.294524311,0.752030145
traffic,dataset/traffic/traffic.csv,val,45,1056,96,96,862,median,train_split_standard,-0.328864302,-0.243330247,3.202628478,12.000000000,0.367075820,-0.008923606,0.863157895,15.000000000,0.020793951,23.000000000,0.220607846,4.000000000,0.500000000,-0.010416667,-0.031250000,0.817121889,11.000000000,1.688902013,0.600000000,0.257142857,0.294524311,0.770072049
traffic,dataset/traffic/traffic.csv,val,46,707,96,96,862,median,train_split_standard,-0.277962561,-0.153319796,2.928008186,12.000000000,0.384202794,-0.003726454,0.863157895,14.000000000,0.020740741,23.000000000,0.241999286,4.000000000,0.500000000,-0.145833333,0.000000000,0.796923368,11.000000000,1.714047640,0.628571429,0.257142857,0.294524311,0.792272678
traffic,dataset/traffic/traffic.csv,val,47,628,96,96,862,median,train_split_standard,-0.386053503,-0.486991334,3.376914235,12.000000000,0.350371518,0.001665385,0.863157895,15.000000000,0.017777778,23.000000000,0.225396374,5.000000000,0.428571429,0.440104167,-0.270833333,0.829324897,10.000000000,1.663996092,0.542857143,0.228571429,0.294524311,0.753156405
traffic,dataset/traffic/traffic.csv,val,48,12,96,96,862,median,train_split_standard,-0.421886647,-0.259610705,2.860441004,12.000000000,0.386042344,-0.020491203,0.852631579,14.000000000,0.020802803,23.000000000,0.233902315,4.000000000,0.500000000,0.072916667,0.000000000,0.790552493,11.000000000,1.695546940,0.600000000,0.257142857,0.294524311,0.802746995
traffic,dataset/traffic/traffic.csv,val,49,644,96,96,862,median,train_split_standard,-0.320664905,-0.266400086,3.147291276,11.000000000,0.354867968,0.005579983,0.852631579,14.000000000,0.020740741,23.000000000,0.232863815,4.000000000,0.500000000,0.364583333,-0.156250000,0.811193372,11.000000000,1.678393988,0.485714286,0.314285714,0.294524311,0.777384701
traffic,dataset/traffic/traffic.csv,val,50,601,96,96,862,median,train_split_standard,-0.262252635,-0.470097379,3.473592009,12.000000000,0.355148475,0.002577540,0.863157895,15.000000000,0.017751479,23.000000000,0.236165874,5.000000000,0.500000000,-0.031250000,0.125000000,0.816622393,11.000000000,1.663996092,0.514285714,0.257142857,0.294524311,0.689208100
weather,dataset/weather/weather.csv,val,1,2101,96,96,21,median,train_split_standard,0.483209693,0.317392769,14.929644084,44.000000000,0.921530980,0.000783755,0.484210526,48.000000000,0.068287037,0.000000000,1.882461375,31.000000000,0.371428571,0.177083333,-0.552083333,0.965677906,7.000000000,1.302153812,0.800000000,0.600000000,0.049087385,0.177033902
weather,dataset/weather/weather.csv,val,2,1664,96,96,21,median,train_split_standard,-0.705174869,0.422482126,17.867139769,46.000000000,0.987028352,0.000000000,0.621052632,50.000000000,0.074074074,0.000000000,1.284187958,26.000000000,0.066666667,0.114583333,-0.473958333,0.967234306,11.000000000,1.405901603,0.800000000,0.600000000,0.049087385,0.201906002
weather,dataset/weather/weather.csv,val,3,129,96,96,21,median,train_split_standard,-0.465429868,-0.479106678,19.260790445,50.000000000,0.946757164,0.000061879,0.621052632,37.000000000,0.074074074,0.000000000,1.449459813,31.000000000,0.125000000,-0.125000000,0.010416667,0.967547099,10.000000000,1.238686069,0.828571429,0.600000000,0.049087385,0.125983423
weather,dataset/weather/weather.csv,val,4,1804,96,96,21,median,train_split_standard,-0.484041614,-0.131553167,14.353934780,37.000000000,0.734929309,-0.003983285,0.547368421,35.000000000,0.074074074,0.000000000,0.786213959,20.000000000,0.242424242,0.343750000,-0.312500000,0.947714050,9.000000000,1.406264652,0.800000000,0.600000000,0.098174770,0.303684267
weather,dataset/weather/weather.csv,val,5,192,96,96,21,median,train_split_standard,-0.260557970,-0.522621170,13.523838519,40.000000000,0.932841550,0.000393592,0.547368421,26.000000000,0.062500000,0.000000000,1.533008903,22.000000000,0.655172414,0.750000000,-0.010416667,0.958987482,9.000000000,1.398250110,0.742857143,0.600000000,0.049087385,0.128338692
weather,dataset/weather/weather.csv,val,6,3860,96,96,21,median,train_split_standard,-0.212505178,-0.338564452,14.405648924,42.000000000,0.688099408,-0.004603991,0.726315789,44.000000000,0.095238095,2.000000000,0.745286110,19.000000000,0.090909091,0.291666667,-0.427083333,0.940867568,9.000000000,1.452062474,0.657142857,0.600000000,0.049087385,0.398623805
weather,dataset/weather/weather.csv,val,7,5162,96,96,21,median,train_split_standard,-0.393456647,-0.432240643,12.269064733,30.000000000,0.783692134,0.000000000,0.778947368,38.000000000,0.062500000,0.000000000,0.671057626,17.000000000,0.117647059,-0.343750000,0.416666667,0.954352633,10.000000000,1.461642439,0.771428571,0.657142857,0.049087385,0.259891220
weather,dataset/weather/weather.csv,val,8,643,96,96,21,median,train_split_standard,-0.250814835,-0.512557025,17.797572886,41.000000000,1.008809772,0.000000000,0.578947368,39.000000000,0.111111111,0.000000000,1.853449066,19.000000000,0.062500000,-0.031250000,-0.052083333,0.954809159,10.000000000,1.353891813,0.800000000,0.657142857,0.049087385,0.157472759
weather,dataset/weather/weather.csv,val,9,2926,96,96,21,median,train_split_standard,-0.661768727,-0.464302941,10.935679230,39.000000000,0.842898250,0.002496737,0.526315789,26.000000000,0.040000000,0.000000000,1.416247591,17.000000000,0.789473684,0.739583333,0.114583333,0.936964968,7.000000000,1.348655726,0.771428571,0.600000000,0.098174770,0.182415121
weather,dataset/weather/weather.csv,val,10,262,96,96,21,median,train_split_standard,-0.369445724,-0.546587126,15.288192530,43.000000000,1.007068814,-0.000119280,0.652631579,41.000000000,0.074074074,0.000000000,2.522808311,22.000000000,0.548387097,-0.177083333,0.395833333,0.958117884,12.000000000,1.285187984,0.828571429,0.485714286,0.049087385,0.146163522
weather,dataset/weather/weather.csv,val,11,766,96,96,21,median,train_split_standard,-0.569199576,-0.586682307,11.687466313,39.000000000,0.803937151,0.000000000,0.705263158,27.000000000,0.062500000,0.000000000,1.610735596,20.000000000,0.500000000,0.604166667,0.000000000,0.946981019,9.000000000,1.462771460,0.742857143,0.600000000,0.098174770,0.184817991
weather,dataset/weather/weather.csv,val,12,602,96,96,21,median,train_split_standard,0.054952141,-0.123899973,16.050650277,65.000000000,0.881811381,0.000363838,0.473684211,44.000000000,0.111111111,4.000000000,1.306849460,17.000000000,0.071428571,-0.302083333,0.031250000,0.954790610,7.000000000,1.192184155,0.742857143,0.600000000,0.049087385,0.188772466
weather,dataset/weather/weather.csv,val,13,5134,96,96,21,median,train_split_standard,0.341741987,0.163614622,16.616119015,45.000000000,0.822104636,0.000237055,0.642105263,48.000000000,0.074074074,0.000000000,1.035504458,23.000000000,0.083333333,0.000000000,0.302083333,0.970752394,12.000000000,1.348655726,0.828571429,0.800000000,0.049087385,0.208648128
weather,dataset/weather/weather.csv,val,14,306,96,96,21,median,train_split_standard,-0.074181202,-0.278931053,16.467998065,62.000000000,0.837327687,-0.000114423,0.536842105,39.000000000,0.095238095,0.000000000,1.399833056,24.000000000,0.720000000,-0.468750000,0.010416667,0.960850009,11.000000000,1.238686069,0.771428571,0.714285714,0.049087385,0.210505866
weather,dataset/weather/weather.csv,val,15,3671,96,96,21,median,train_split_standard,-0.776147865,-0.914348410,20.358494450,52.000000000,0.830424998,0.000416143,0.621052632,46.000000000,0.111111111,0.000000000,1.690164093,37.000000000,0.148148148,0.572916667,-0.458333333,0.972026432,10.000000000,1.373992261,0.828571429,0.600000000,0.049087385,0.136309158
weather,dataset/weather/weather.csv,val,16,2050,96,96,21,median,train_split_standard,0.080341137,-0.073655461,9.186650940,34.000000000,0.822319765,0.003190281,0.536842105,35.000000000,0.074074074,4.000000000,1.012871731,13.000000000,0.400000000,0.822916667,0.312500000,0.943257083,6.000000000,1.285187984,0.171428571,0.828571429,0.098174770,0.272024043
weather,dataset/weather/weather.csv,val,17,1439,96,96,21,median,train_split_standard,-0.399977186,-0.380297520,14.409480754,62.000000000,0.696947824,-0.000407328,0.463157895,38.000000000,0.083333333,0.000000000,1.985021255,30.000000000,0.100000000,-0.635416667,0.583333333,0.950408751,8.000000000,1.270595412,0.771428571,0.628571429,0.049087385,0.108523136
weather,dataset/weather/weather.csv,val,18,583,96,96,21,median,train_split_standard,-0.767844525,-0.554172189,14.844443860,68.000000000,0.549641569,0.000000000,0.410526316,35.000000000,0.166666667,0.000000000,0.849595543,12.000000000,0.057142857,-0.348958333,0.250000000,0.896799048,16.000000000,1.270595412,0.771428571,0.657142857,0.049087385,0.218977744
weather,dataset/weather/weather.csv,val,19,3009,96,96,21,median,train_split_standard,-0.771440469,-0.567957669,20.668911655,61.000000000,0.937051591,-0.000168660,0.505263158,40.000000000,0.111111111,23.000000000,1.051730322,26.000000000,0.133333333,-0.520833333,0.354166667,0.963977113,9.000000000,1.270244469,0.685714286,0.600000000,0.049087385,0.135289884
weather,dataset/weather/weather.csv,val,20,690,96,96,21,median,train_split_standard,-0.681576320,-0.840645706,14.563746277,43.000000000,0.883177971,0.000000000,0.736842105,38.000000000,0.074074074,4.000000000,1.972120564,21.000000000,0.032258065,-0.052083333,0.572916667,0.947561633,7.000000000,1.348655726,0.771428571,0.600000000,0.049087385,0.160939281
weather,dataset/weather/weather.csv,val,21,189,96,96,21,median,train_split_standard,-0.264135531,-0.439465392,12.364593588,38.000000000,0.905346837,0.000481317,0.600000000,27.000000000,0.062500000,0.000000000,1.562784483,20.000000000,0.678571429,0.781250000,0.000000000,0.951402407,9.000000000,1.372562633,0.771428571,0.571428571,0.098174770,0.143661982
weather,dataset/weather/weather.csv,val,22,1083,96,96,21,median,train_split_standard,-0.957344116,-0.994778032,21.509611699,53.000000000,1.011013553,-0.000042798,0.568421053,46.000000000,0.166666667,0.000000000,2.860442092,40.000000000,0.454545455,0.260416667,-0.447916667,0.975438213,10.000000000,1.285187984,0.685714286,0.571428571,0.049087385,0.135223922
weather,dataset/weather/weather.csv,val,23,2158,96,96,21,median,train_split_standard,0.670148319,0.343760875,19.254532194,58.000000000,0.892283111,-0.000305742,0.442105263,46.000000000,0.074074074,0.000000000,0.955815042,19.000000000,0.095238095,-0.052083333,0.291666667,0.954195000,10.000000000,1.270595412,0.771428571,0.600000000,0.049087385,0.175747217
weather,dataset/weather/weather.csv,val,24,3041,96,96,21,median,train_split_standard,-0.726033192,-0.516615193,16.593513931,65.000000000,0.887249487,-0.000246507,0.589473684,33.000000000,0.166666667,0.000000000,1.874803326,17.000000000,0.250000000,-0.822916667,0.427083333,0.935493494,10.000000000,1.353152745,0.685714286,0.600000000,0.049087385,0.148484252
weather,dataset/weather/weather.csv,val,25,4820,96,96,21,median,train_split_standard,-0.410265246,-0.256684013,14.627837548,37.000000000,0.571256574,0.000236915,0.673684211,30.000000000,0.111111111,18.000000000,0.545811447,14.000000000,0.066666667,-0.010416667,0.218750000,0.934808595,7.000000000,1.452557742,0.771428571,0.600000000,0.098174770,0.415168758
weather,dataset/weather/weather.csv,val,26,273,96,96,21,median,train_split_standard,-0.330007267,-0.503827889,19.304430851,52.000000000,0.977022343,-0.000210069,0.557894737,49.000000000,0.111111111,0.000000000,3.090554676,35.000000000,0.566666667,-0.364583333,0.312500000,0.953835572,10.000000000,1.238686069,0.828571429,0.600000000,0.049087385,0.103780868
weather,dataset/weather/weather.csv,val,27,1513,96,96,21,median,train_split_standard,-0.601911400,-0.779777247,17.738280095,43.000000000,0.888143289,0.000000000,0.600000000,39.000000000,0.111111111,11.000000000,0.519079258,16.000000000,0.142857143,0.468750000,0.000000000,0.941746004,8.000000000,1.397737103,0.171428571,0.628571429,0.049087385,0.175178731
weather,dataset/weather/weather.csv,val,28,4582,96,96,21,median,train_split_standard,0.116414541,-0.636220753,14.340906980,44.000000000,0.733804642,-0.000687086,0.736842105,38.000000000,0.074074074,18.000000000,0.673057022,20.000000000,0.095238095,-0.510416667,0.385416667,0.932890926,7.000000000,1.348655726,0.771428571,0.600000000,0.049087385,0.360254700
weather,dataset/weather/weather.csv,val,29,64,96,96,21,median,train_split_standard,-0.779191451,-0.856491806,19.387164947,52.000000000,0.954073886,0.000311454,0.536842105,41.000000000,0.111111111,0.000000000,1.723837964,33.000000000,0.259259259,0.531250000,-0.364583333,0.966950872,8.000000000,1.302153812,0.828571429,0.600000000,0.049087385,0.142621263
weather,dataset/weather/weather.csv,val,30,477,96,96,21,median,train_split_standard,-0.425059034,-0.556613372,13.188534253,40.000000000,0.792158336,0.000000000,0.600000000,25.000000000,0.062500000,0.000000000,1.440768082,20.000000000,0.678571429,0.718750000,0.000000000,0.941872419,8.000000000,1.400393728,0.771428571,0.400000000,0.098174770,0.153165662
weather,dataset/weather/weather.csv,val,31,210,96,96,21,median,train_split_standard,-0.634056741,-0.771333838,20.659460421,51.000000000,0.985238772,0.000109763,0.463157895,41.000000000,0.111111111,0.000000000,3.261144624,36.000000000,0.687500000,0.395833333,-0.208333333,0.968452666,9.000000000,1.302153812,0.828571429,0.571428571,0.049087385,0.117082167
