group_id,group_rank,dataset,family,source_format,source_path,split,sample_rank,window_index,series_index,window_start,seq_len,n_channels,pooling,scale,pc1,pc2,pc1_explained_ratio,pc2_explained_ratio
group_001,25,TIME__Australia_Solar__H,TIME,arrow,dataset/Time_Dataset/Australia_Solar/H/data-00000-of-00001.arrow,train,10,13052,0,13052,96,3,mean,train_split_standard,-0.327248803,-2.238101886,0.361377013,0.098885852
group_001,25,TIME__Australia_Solar__H,TIME,arrow,dataset/Time_Dataset/Australia_Solar/H/data-00000-of-00001.arrow,train,11,7071,0,7071,96,3,mean,train_split_standard,-0.521939566,-2.358622999,0.361377013,0.098885852
group_001,25,TIME__Australia_Solar__H,TIME,arrow,dataset/Time_Dataset/Australia_Solar/H/data-00000-of-00001.arrow,train,12,8073,0,8073,96,3,mean,train_split_standard,-0.198646057,-2.013521884,0.361377013,0.098885852
group_001,25,TIME__Australia_Solar__H,TIME,arrow,dataset/Time_Dataset/Australia_Solar/H/data-00000-of-00001.arrow,train,13,23969,0,23969,96,3,mean,train_split_standard,-0.218638392,-2.773208474,0.361377013,0.098885852
group_001,25,TIME__Australia_Solar__H,TIME,arrow,dataset/Time_Dataset/Australia_Solar/H/data-00000-of-00001.arrow,train,14,8406,0,8406,96,3,mean,train_split_standard,-0.604416164,-1.837237234,0.361377013,0.098885852
group_001,25,TIME__Australia_Solar__H,TIME,arrow,dataset/Time_Dataset/Australia_Solar/H/data-00000-of-00001.arrow,train,15,11571,0,11571,96,3,mean,train_split_standard,-0.006752970,-2.781577410,0.361377013,0.098885852
group_001,25,TIME__Australia_Solar__H,TIME,arrow,dataset/Time_Dataset/Australia_Solar/H/data-00000-of-00001.arrow,train,16,17134,0,17134,96,3,mean,train_split_standard,-0.212129154,-2.267116530,0.361377013,0.098885852
group_001,25,TIME__Australia_Solar__H,TIME,arrow,dataset/Time_Dataset/Australia_Solar/H/data-00000-of-00001.arrow,train,17,7140,0,7140,96,3,mean,train_split_standard,-0.139772353,-2.263832606,0.361377013,0.098885852
group_001,25,TIME__Australia_Solar__H,TIME,arrow,dataset/Time_Dataset/Australia_Solar/H/data-00000-of-00001.arrow,train,18,1445,0,1445,96,3,mean,train_split_standard,0.096670985,-1.921688183,0.361377013,0.098885852
group_001,25,TIME__Australia_Solar__H,TIME,arrow,dataset/Time_Dataset/Australia_Solar/H/data-00000-of-00001.arrow,train,19,1572,0,1572,96,3,mean,train_split_standard,0.618849604,-1.451713748,0.361377013,0.098885852
group_001,25,TIME__Australia_Solar__H,TIME,arrow,dataset/Time_Dataset/Australia_Solar/H/data-00000-of-00001.arrow,train,20,5730,0,5730,96,3,mean,train_split_standard,1.907435442,-2.945780873,0.361377013,0.098885852
group_001,26,TIME__CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,1,1946,0,1946,96,1,mean,train_split_standard,-0.777663226,-1.606336499,0.361377013,0.098885852
group_001,26,TIME__CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,2,11413,1,4023,96,1,mean,train_split_standard,1.906036704,-0.023772083,0.361377013,0.098885852
group_001,26,TIME__CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,3,4227,0,4227,96,1,mean,train_split_standard,3.654026137,0.712098788,0.361377013,0.098885852
group_001,26,TIME__CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,4,10765,1,3375,96,1,mean,train_split_standard,-2.412902773,0.350102621,0.361377013,0.098885852
group_001,26,TIME__CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,5,9160,1,1770,96,1,mean,train_split_standard,0.076525551,1.237338051,0.361377013,0.098885852
group_001,26,TIME__CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,6,9113,1,1723,96,1,mean,train_split_standard,2.755174714,1.961167600,0.361377013,0.098885852
group_001,26,TIME__CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,7,4785,0,4785,96,1,mean,train_split_standard,-0.795198799,0.721475294,0.361377013,0.098885852
group_001,26,TIME__CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,8,9176,1,1786,96,1,mean,train_split_standard,-1.214928843,-0.662555722,0.361377013,0.098885852
group_001,26,TIME__CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,9,3916,0,3916,96,1,mean,train_split_standard,0.145291867,0.999693374,0.361377013,0.098885852
group_001,26,TIME__CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,10,8529,1,1139,96,1,mean,train_split_standard,-0.281000918,1.764824876,0.361377013,0.098885852
group_001,26,TIME__CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,11,12154,1,4764,96,1,mean,train_split_standard,-3.425585009,1.755696330,0.361377013,0.098885852
group_001,26,TIME__CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,12,1380,0,1380,96,1,mean,train_split_standard,1.485853712,0.138730503,0.361377013,0.098885852
group_001,26,TIME__CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,13,12745,1,5355,96,1,mean,train_split_standard,1.251307331,0.747379123,0.361377013,0.098885852
group_001,26,TIME__CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,14,10934,1,3544,96,1,mean,train_split_standard,-1.207912276,-0.274525920,0.361377013,0.098885852
group_001,26,TIME__CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,15,8013,1,623,96,1,mean,train_split_standard,-0.019153192,0.823587701,0.361377013,0.098885852
group_001,26,TIME__CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,16,3951,0,3951,96,1,mean,train_split_standard,-0.235562680,0.186512293,0.361377013,0.098885852
group_001,26,TIME__CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,17,526,0,526,96,1,mean,train_split_standard,1.602675066,0.900291991,0.361377013,0.098885852
group_001,26,TIME__CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,18,3416,0,3416,96,1,mean,train_split_standard,1.116217965,-0.017512033,0.361377013,0.098885852
group_001,26,TIME__CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,19,5063,0,5063,96,1,mean,train_split_standard,2.314359989,0.448647438,0.361377013,0.098885852
group_001,26,TIME__CPHL__15T,TIME,arrow,dataset/Time_Dataset/CPHL/15T/data-00000-of-00001.arrow,train,20,788,0,788,96,1,mean,train_split_standard,-0.220008044,-0.553326954,0.361377013,0.098885852
group_001,27,TIME__CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,1,4787,0,4787,96,1,mean,train_split_standard,-0.735753271,-1.778192579,0.361377013,0.098885852
group_001,27,TIME__CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,2,8266,1,192,96,1,mean,train_split_standard,-2.283913356,-0.000405267,0.361377013,0.098885852
group_001,27,TIME__CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,3,5279,0,5279,96,1,mean,train_split_standard,-0.207579977,-1.705172194,0.361377013,0.098885852
group_001,27,TIME__CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,4,258,0,258,96,1,mean,train_split_standard,-2.383472188,0.581725768,0.361377013,0.098885852
group_001,27,TIME__CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,5,17931,1,9857,96,1,mean,train_split_standard,-4.540289143,1.467332475,0.361377013,0.098885852
group_001,27,TIME__CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,6,12794,1,4720,96,1,mean,train_split_standard,-1.360438709,-3.178201833,0.361377013,0.098885852
group_001,27,TIME__CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,7,4191,0,4191,96,1,mean,train_split_standard,-2.920098061,-2.082457392,0.361377013,0.098885852
group_001,27,TIME__CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,8,5246,0,5246,96,1,mean,train_split_standard,-1.692244785,-1.009928747,0.361377013,0.098885852
group_001,27,TIME__CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,9,5013,0,5013,96,1,mean,train_split_standard,-1.346837836,-0.405172627,0.361377013,0.098885852
group_001,27,TIME__CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,10,5838,0,5838,96,1,mean,train_split_standard,-2.487544506,-0.386505375,0.361377013,0.098885852
group_001,27,TIME__CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,11,8693,1,619,96,1,mean,train_split_standard,1.687746407,-1.562303666,0.361377013,0.098885852
group_001,27,TIME__CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,12,9260,1,1186,96,1,mean,train_split_standard,-4.433111970,1.836675634,0.361377013,0.098885852
group_001,27,TIME__CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,13,14562,1,6488,96,1,mean,train_split_standard,0.696578297,0.499266100,0.361377013,0.098885852
group_001,27,TIME__CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,14,3538,0,3538,96,1,mean,train_split_standard,-1.595449000,0.506133522,0.361377013,0.098885852
group_001,27,TIME__CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,15,6470,0,6470,96,1,mean,train_split_standard,-2.593203520,-0.035919759,0.361377013,0.098885852
group_001,27,TIME__CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,16,18488,1,10414,96,1,mean,train_split_standard,-1.675238612,0.038385853,0.361377013,0.098885852
group_001,27,TIME__CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,17,1636,0,1636,96,1,mean,train_split_standard,-1.803568643,-0.750683697,0.361377013,0.098885852
group_001,27,TIME__CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,18,17662,1,9588,96,1,mean,train_split_standard,-4.731063691,0.677370788,0.361377013,0.098885852
group_001,27,TIME__CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,19,893,0,893,96,1,mean,train_split_standard,-1.731724059,-0.839626813,0.361377013,0.098885852
group_001,27,TIME__CPHL__30T,TIME,arrow,dataset/Time_Dataset/CPHL/30T/data-00000-of-00001.arrow,train,20,2664,0,2664,96,1,mean,train_split_standard,-0.569398940,-1.491248085,0.361377013,0.098885852
group_001,28,TIME__CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,1,7837,2,2192,96,1,mean,train_split_standard,-3.043570986,-0.329245153,0.361377013,0.098885852
group_001,28,TIME__CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,2,1746,0,1746,96,1,mean,train_split_standard,-2.572793519,0.312360633,0.361377013,0.098885852
group_001,28,TIME__CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,3,11970,3,368,96,1,mean,train_split_standard,-0.772131721,-0.170031043,0.361377013,0.098885852
group_001,28,TIME__CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,4,3597,0,3597,96,1,mean,train_split_standard,-2.657666288,0.840408562,0.361377013,0.098885852
group_001,28,TIME__CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,5,8625,2,2980,96,1,mean,train_split_standard,-1.238317845,-2.140820318,0.361377013,0.098885852
group_001,28,TIME__CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,6,12023,3,421,96,1,mean,train_split_standard,-0.640874602,0.254311296,0.361377013,0.098885852
group_001,28,TIME__CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,7,1687,0,1687,96,1,mean,train_split_standard,-2.086279400,-1.188201460,0.361377013,0.098885852
group_001,28,TIME__CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,8,8013,2,2368,96,1,mean,train_split_standard,-3.218325102,0.191976336,0.361377013,0.098885852
group_001,28,TIME__CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,9,1400,0,1400,96,1,mean,train_split_standard,-1.802470164,-1.825290684,0.361377013,0.098885852
group_001,28,TIME__CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,10,12778,3,1176,96,1,mean,train_split_standard,-2.215964351,-0.398774664,0.361377013,0.098885852
group_001,28,TIME__CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,11,4138,1,197,96,1,mean,train_split_standard,-0.701244444,-2.780508586,0.361377013,0.098885852
group_001,28,TIME__CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,12,11322,2,5677,96,1,mean,train_split_standard,3.007188881,0.046831995,0.361377013,0.098885852
group_001,28,TIME__CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,13,2732,0,2732,96,1,mean,train_split_standard,-2.660431767,0.567141387,0.361377013,0.098885852
group_001,28,TIME__CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,14,12656,3,1054,96,1,mean,train_split_standard,0.453361477,0.090972440,0.361377013,0.098885852
group_001,28,TIME__CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,15,5110,1,1169,96,1,mean,train_split_standard,-0.944581430,-2.008348834,0.361377013,0.098885852
group_001,28,TIME__CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,16,10438,2,4793,96,1,mean,train_split_standard,-4.777121387,0.793681200,0.361377013,0.098885852
group_001,28,TIME__CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,17,8538,2,2893,96,1,mean,train_split_standard,-2.932496621,0.164021955,0.361377013,0.098885852
group_001,28,TIME__CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,18,3278,0,3278,96,1,mean,train_split_standard,-1.797828591,-1.855221013,0.361377013,0.098885852
group_001,28,TIME__CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,19,8317,2,2672,96,1,mean,train_split_standard,-3.550546000,0.614113456,0.361377013,0.098885852
group_001,28,TIME__CPHL__H,TIME,arrow,dataset/Time_Dataset/CPHL/H/data-00000-of-00001.arrow,train,20,11341,2,5696,96,1,mean,train_split_standard,1.672572037,0.772964097,0.361377013,0.098885852
group_001,29,TIME__Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,1,68734,4,8135,96,3,mean,train_split_standard,1.009271769,0.031889858,0.361377013,0.098885852
group_001,29,TIME__Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,2,58515,3,12083,96,3,mean,train_split_standard,-2.745640235,1.094841772,0.361377013,0.098885852
group_001,29,TIME__Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,3,12206,0,12206,96,3,mean,train_split_standard,-4.233049334,1.912467533,0.361377013,0.098885852
group_001,29,TIME__Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,4,1236,0,1236,96,3,mean,train_split_standard,-3.978289602,1.666021248,0.361377013,0.098885852
group_001,29,TIME__Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,5,27470,1,12282,96,3,mean,train_split_standard,-4.242031147,2.104741192,0.361377013,0.098885852
group_001,29,TIME__Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,6,36381,2,5191,96,3,mean,train_split_standard,2.042560282,0.693726429,0.361377013,0.098885852
group_001,29,TIME__Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,7,27878,1,12690,96,3,mean,train_split_standard,-4.573251509,1.748076961,0.361377013,0.098885852
group_001,29,TIME__Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,8,38959,2,7769,96,3,mean,train_split_standard,-0.735947369,1.073140885,0.361377013,0.098885852
group_001,29,TIME__Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,9,22675,1,7487,96,3,mean,train_split_standard,-3.618781316,1.812201140,0.361377013,0.098885852
group_001,29,TIME__Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,10,11819,0,11819,96,3,mean,train_split_standard,-3.572882301,1.198268009,0.361377013,0.098885852
group_001,29,TIME__Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,11,52012,3,5580,96,3,mean,train_split_standard,0.482444998,0.739371789,0.361377013,0.098885852
group_001,29,TIME__Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,12,11713,0,11713,96,3,mean,train_split_standard,-4.436059666,1.199540192,0.361377013,0.098885852
group_001,29,TIME__Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,13,70497,4,9898,96,3,mean,train_split_standard,1.255406176,1.056122676,0.361377013,0.098885852
group_001,29,TIME__Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,14,39381,2,8191,96,3,mean,train_split_standard,1.199184836,1.301276517,0.361377013,0.098885852
group_001,29,TIME__Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,15,63020,4,2421,96,3,mean,train_split_standard,1.541319794,0.398098225,0.361377013,0.098885852
group_001,29,TIME__Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,16,15557,1,369,96,3,mean,train_split_standard,-4.467467659,1.824115951,0.361377013,0.098885852
group_001,29,TIME__Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,17,30433,1,15245,96,3,mean,train_split_standard,-4.068865043,2.163832246,0.361377013,0.098885852
group_001,29,TIME__Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,18,33360,2,2170,96,3,mean,train_split_standard,0.068245460,0.689681589,0.361377013,0.098885852
group_001,29,TIME__Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,19,51778,3,5346,96,3,mean,train_split_standard,-0.890062339,0.179853298,0.361377013,0.098885852
group_001,29,TIME__Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,20,13471,0,13471,96,3,mean,train_split_standard,-3.958016916,1.017614006,0.361377013,0.098885852
group_001,30,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,1,4042,0,4042,96,3,mean,train_split_standard,1.363969514,-0.586371571,0.361377013,0.098885852
group_001,30,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,2,1071,0,1071,96,3,mean,train_split_standard,1.368680999,-1.536958586,0.361377013,0.098885852
group_001,30,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,3,1543,0,1543,96,3,mean,train_split_standard,2.188769569,-1.192210749,0.361377013,0.098885852
group_001,30,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,4,3990,0,3990,96,3,mean,train_split_standard,0.584596488,-2.081753991,0.361377013,0.098885852
group_001,30,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,5,3923,0,3923,96,3,mean,train_split_standard,2.048553492,-0.902126845,0.361377013,0.098885852
group_001,30,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,6,5009,0,5009,96,3,mean,train_split_standard,2.193855676,-1.076610839,0.361377013,0.098885852
group_001,30,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,7,4423,0,4423,96,3,mean,train_split_standard,1.491557381,-1.752538292,0.361377013,0.098885852
group_001,30,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,8,2418,0,2418,96,3,mean,train_split_standard,1.945932698,-2.130682158,0.361377013,0.098885852
group_001,30,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,9,2317,0,2317,96,3,mean,train_split_standard,1.310516170,-2.570779926,0.361377013,0.098885852
group_001,30,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,10,3457,0,3457,96,3,mean,train_split_standard,1.254830588,-2.557284812,0.361377013,0.098885852
group_001,30,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,11,4594,0,4594,96,3,mean,train_split_standard,2.838145252,-1.625333455,0.361377013,0.098885852
group_001,30,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,12,1152,0,1152,96,3,mean,train_split_standard,1.002790575,-2.000955351,0.361377013,0.098885852
group_001,30,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,13,2920,0,2920,96,3,mean,train_split_standard,3.587301369,-1.391941879,0.361377013,0.098885852
group_001,30,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,14,3450,0,3450,96,3,mean,train_split_standard,1.404941608,-2.759387051,0.361377013,0.098885852
group_001,30,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,15,5058,0,5058,96,3,mean,train_split_standard,1.381329589,-1.627177280,0.361377013,0.098885852
group_001,30,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,16,1278,0,1278,96,3,mean,train_split_standard,1.430877824,-1.410596511,0.361377013,0.098885852
group_001,30,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,17,4715,0,4715,96,3,mean,train_split_standard,1.682155882,-1.412769167,0.361377013,0.098885852
group_001,30,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,18,1273,0,1273,96,3,mean,train_split_standard,1.677330826,-1.812761274,0.361377013,0.098885852
group_001,30,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,19,5291,0,5291,96,3,mean,train_split_standard,1.275407933,-1.527969151,0.361377013,0.098885852
group_001,30,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,20,1191,0,1191,96,3,mean,train_split_standard,1.325184332,-1.802300094,0.361377013,0.098885852
group_001,31,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,1,563693,12,10901,96,3,mean,train_split_standard,-4.669757512,1.625489278,0.361377013,0.098885852
group_001,31,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,2,701556,14,1576,96,3,mean,train_split_standard,0.766607013,0.694659837,0.361377013,0.098885852
group_001,31,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,3,45131,0,45131,96,3,mean,train_split_standard,-2.668280263,1.607295717,0.361377013,0.098885852
group_001,31,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,4,510877,10,38979,96,3,mean,train_split_standard,1.969515408,0.402689710,0.361377013,0.098885852
group_001,31,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,5,536455,11,24188,96,3,mean,train_split_standard,-0.154438102,0.796492110,0.361377013,0.098885852
group_001,31,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,6,436849,9,5476,96,3,mean,train_split_standard,1.384306241,1.262707080,0.361377013,0.098885852
group_001,31,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,7,137094,3,2992,96,3,mean,train_split_standard,2.579869172,-0.571500616,0.361377013,0.098885852
group_001,31,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,8,601082,12,48290,96,3,mean,train_split_standard,-5.326947028,1.540355161,0.361377013,0.098885852
group_001,31,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,9,276578,5,29796,96,3,mean,train_split_standard,2.181355683,0.478384438,0.361377013,0.098885852
group_001,31,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,10,526612,11,14345,96,3,mean,train_split_standard,-2.671868478,2.595250609,0.361377013,0.098885852
