dataset,source_format,source_path,sample_rank,sample_index,series_name,series_length_original,series_length_used,downsampled,value_source,mode_5,mode_10,acf_timescale,acf_first_min,ami2,trev,high_fluctuation,stretch_high,transition_matrix,periodicity,embedding_dist,ami_timescale,whiten_timescale,outlier_timing_pos,outlier_timing_neg,centroid_freq,stretch_decreasing,entropy_pairs,rs_range,dfa,low_freq_power,forecast_error
m4_weekly_dataset,tsf,m4_weekly_dataset/m4_weekly_dataset.tsf,5,133,T133,2296,2296,False,value,-0.483243755,-0.759187215,2.490864264,3.401522810,2.401489736,-0.010442351,-2.194359789,1.340606527,1.401491501,-0.331087790,2.189808277,1.971800185,-0.730851012,1.302193969,-1.227571746,1.011376425,-0.545544612,-0.987634419,-0.929248281,1.287360309,-0.821382108,-1.654021448
m4_yearly_dataset,tsf,m4_yearly_dataset/m4_yearly_dataset.tsf,1,3634,T3634,55,55,False,value,0.237602727,0.412386616,-0.280434650,-0.222986155,0.660906072,-0.089414264,1.055603885,-0.256565522,-0.655834534,-0.216511676,-0.181307197,-0.546678656,0.457146638,-1.254922992,-0.080570748,0.458403415,-0.423953801,0.469229622,0.811696407,-0.162136552,-0.166375762,0.078284272
m4_yearly_dataset,tsf,m4_yearly_dataset/m4_yearly_dataset.tsf,2,5390,T5390,46,46,False,value,-0.140177858,-0.632267643,-0.251391056,-0.176404338,1.241225954,0.011466379,0.302483811,-0.241793988,1.401491501,-0.292895752,-0.030575226,-0.690591733,-0.536634835,1.392572450,-1.508490586,0.511484636,-0.788726234,-0.413913489,0.925774930,0.585498671,-0.605332894,-1.081729267
m4_yearly_dataset,tsf,m4_yearly_dataset/m4_yearly_dataset.tsf,3,9781,T9781,21,21,False,value,-0.477913741,-0.424997654,-0.277851603,-0.216331610,0.860822296,-0.024893350,0.617312694,-0.267644172,1.401491501,-0.331087790,0.005217013,-0.330809041,3.353309789,-1.743227784,1.569295231,0.294293303,0.548772687,-0.126667109,-1.510616379,-1.898311681,-0.385854328,-0.746242474
m4_yearly_dataset,tsf,m4_yearly_dataset/m4_yearly_dataset.tsf,4,11367,T11367,32,32,False,value,-0.068629217,-0.077856573,-0.283067666,-0.216331610,0.594225759,-0.587758734,0.472144917,-0.262104847,-0.382297100,-0.331087790,-0.221813433,-0.618635195,0.457146638,-0.299315765,2.114180773,-0.089093818,-0.423953801,0.468725260,0.269823423,-0.083219501,-0.385854328,0.385315021
m4_yearly_dataset,tsf,m4_yearly_dataset/m4_yearly_dataset.tsf,5,19052,T19052,188,188,False,value,0.016716263,0.020996767,-0.239537225,-0.158658884,0.595579541,-0.064746053,0.564725674,-0.225176013,-0.481975996,-0.331087790,-0.113048729,0.316799804,-0.358800256,-0.535871564,-1.167378933,0.772492814,-0.059181368,-0.093883263,0.863303358,0.867543070,-0.605332894,-0.593982150
nn5_daily_dataset_without_missing_values,tsf,nn5_daily_dataset_without_missing_values/nn5_daily_dataset_without_missing_values.tsf,1,55,T55,791,791,False,value,-0.370243038,-0.743591677,-0.296973712,-0.238513427,-1.071543508,-1.017109331,0.994966701,-0.269490614,-0.905042729,-0.285257344,-0.220684836,-0.834504810,1.053415522,0.779145956,-0.268224802,-1.925242325,-0.423953801,1.232312079,1.595682851,1.268444889,1.177930456,1.623539987
nn5_daily_dataset_without_missing_values,tsf,nn5_daily_dataset_without_missing_values/nn5_daily_dataset_without_missing_values.tsf,2,71,T71,791,791,False,value,-0.055946421,-0.191162238,-0.297728588,-0.238513427,-1.087985329,-0.437924913,1.007625495,-0.258411963,-0.941798303,-0.285257344,-0.210007348,-0.834504810,0.457146638,0.150469219,0.083848817,-1.619849772,-0.423953801,1.265322240,-1.056036004,1.268444889,1.177930456,1.423969659
nn5_daily_dataset_without_missing_values,tsf,nn5_daily_dataset_without_missing_values/nn5_daily_dataset_without_missing_values.tsf,3,83,T83,791,791,False,value,-0.202237965,-0.411035987,-0.296989224,-0.238513427,-1.070787408,-0.438221518,0.969649114,-0.267644172,-0.915091480,-0.285257344,-0.218788044,-0.834504810,1.053415522,0.186247569,0.100148522,-2.074080812,-0.423953801,1.177937693,-1.056036004,1.268444889,1.177930456,1.727476086
nn5_daily_dataset_without_missing_values,tsf,nn5_daily_dataset_without_missing_values/nn5_daily_dataset_without_missing_values.tsf,4,85,T85,791,791,False,value,-0.033343158,-0.151402741,-0.299101726,-0.240731609,-0.743307211,-2.519694546,0.935892331,-0.269490614,-0.763247037,-0.285257344,-0.231403749,-0.762548271,1.053415522,-0.171535940,0.448962201,-2.246441179,-0.545544612,1.162244999,-1.056036004,-0.816980169,1.520865716,1.683151966
nn5_daily_dataset_without_missing_values,tsf,nn5_daily_dataset_without_missing_values/nn5_daily_dataset_without_missing_values.tsf,5,109,T109,791,791,False,value,-0.066577320,-0.247149618,-0.297556615,-0.238513427,-1.033088399,-0.614167995,1.003405897,-0.269490614,-0.894933806,-0.285257344,-0.221205486,-0.834504810,1.053415522,0.063578938,0.240325982,-2.308699125,-0.423953801,1.151234147,-1.056036004,1.191206924,1.177930456,1.823347201
nn5_weekly_dataset,tsf,nn5_weekly_dataset/nn5_weekly_dataset.tsf,1,4,T4,113,113,False,value,-0.324753138,-0.320194226,-0.298524449,-0.240731609,-0.811321859,1.623204067,1.057808569,-0.260258405,0.097552465,-0.315810975,-0.247588080,-0.834504810,-0.630167209,0.756145588,-0.731136413,-1.047553257,-0.667135423,1.202208210,-0.836936454,0.554515590,1.150495635,0.921082722
nn5_weekly_dataset,tsf,nn5_weekly_dataset/nn5_weekly_dataset.tsf,2,22,T22,113,113,False,value,-0.266290181,0.925319305,-0.298663043,-0.240731609,-0.913594151,-4.306690459,1.057808569,-0.241793988,-0.402470438,-0.285257344,-0.251193925,-0.834504810,-0.377629800,0.291027026,-0.297564270,-1.307849604,-0.545544612,1.178266564,1.472823290,1.143194134,1.260234918,1.096868637
nn5_weekly_dataset,tsf,nn5_weekly_dataset/nn5_weekly_dataset.tsf,3,24,T24,113,113,False,value,-0.030486206,-0.153153211,-0.292409167,-0.229640700,-0.788358851,-1.140824262,0.968518865,-0.262104847,-0.887406443,-0.208873269,-0.227001766,-0.690591733,-0.019868469,0.040578569,-0.115007579,-0.536138416,-0.545544612,1.228376853,-0.836936454,0.946967953,0.272581370,0.977360524
nn5_weekly_dataset,tsf,nn5_weekly_dataset/nn5_weekly_dataset.tsf,4,33,T33,113,113,False,value,-0.233255518,-0.423920751,-0.298731531,-0.240731609,-0.977885403,-1.199960253,1.057808569,-0.267644172,-0.933623814,-0.292895752,-0.234526047,-0.690591733,1.053415522,-0.710766800,0.272925391,-1.917366251,-0.423953801,1.362289076,1.472823290,1.143194134,1.699192051,1.587824632
nn5_weekly_dataset,tsf,nn5_weekly_dataset/nn5_weekly_dataset.tsf,5,105,T105,113,113,False,value,-0.218858374,0.166537637,-0.299398035,-0.238513427,-0.968198231,-2.123903636,1.028045334,-0.267644172,-0.906680176,-0.300534160,-0.233563862,-0.834504810,1.053415522,0.076356920,-0.046548819,-1.971930804,-0.667135423,1.309249899,1.472823290,0.946967953,1.918670617,1.566046204
oikolab_weather_dataset,tsf,oikolab_weather_dataset/oikolab_weather_dataset.tsf,1,1,T1,100057,50000,True,value,-0.256914175,-0.558651562,-0.200424430,-0.231858882,-0.181325517,0.009825457,0.558432219,0.308445631,-0.893875732,-0.247065307,-0.157801172,-0.546678656,-0.722140711,-0.210289925,0.288960942,0.911238552,0.913545119,0.026429475,1.266869713,0.788024746,-0.771013492,-0.238392230
oikolab_weather_dataset,tsf,oikolab_weather_dataset/oikolab_weather_dataset.tsf,2,2,T2,100057,50000,True,value,0.118948817,0.067531573,2.316228083,-0.171967975,0.368151230,-0.003920545,0.398421869,0.312138514,-0.883482954,0.119578256,-0.160061803,1.396147879,-0.728710246,-0.270529935,0.350770303,0.919179240,1.035135930,-0.217507005,1.338087305,0.860628433,-0.802092000,-0.802922772
oikolab_weather_dataset,tsf,oikolab_weather_dataset/oikolab_weather_dataset.tsf,3,3,T3,100057,50000,True,value,-0.026822998,-0.137637888,-0.253839148,-0.203022519,-0.234583354,-0.011214751,0.777446386,-0.014681662,-0.943891609,-0.155404416,-0.178291963,0.388756342,-0.565028592,-0.231798439,0.269002476,0.692849509,0.548772687,0.239243285,-0.513570090,-1.099671122,-0.554106940,-0.149956653
oikolab_weather_dataset,tsf,oikolab_weather_dataset/oikolab_weather_dataset.tsf,4,4,T4,100057,50000,True,value,-0.162323029,0.312108420,-0.218193216,-0.171967975,0.445747225,-0.013670804,0.103602798,0.125647905,-0.940962536,0.310538446,-0.226603523,1.396147879,-0.722475559,-0.320945567,0.187079932,0.716587527,2.372634851,-0.411808184,-0.442352498,-1.027067434,-0.658487860,-0.422883731
oikolab_weather_dataset,tsf,oikolab_weather_dataset/oikolab_weather_dataset.tsf,5,8,T8,100057,50000,True,value,0.512364418,1.217123283,-0.274891347,-0.178622520,-0.547111273,0.030276638,0.291481618,-0.173475646,-0.943895620,-0.071381933,-0.173284548,1.180278264,-0.645950798,-0.237701151,0.269440840,0.233852783,0.184000254,0.617059457,-0.513570090,-1.099671122,-0.379638627,0.332306271
pedestrian_counts_dataset,tsf,pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,1,5,T5,93068,50000,True,value,-0.239920156,-0.581342516,-0.288823562,-0.231858882,-0.974242397,-0.041213250,0.753378162,-0.258411963,-0.852454114,-0.239426899,-0.198771979,-0.690591733,2.842222174,0.694927398,0.247393697,0.501400489,0.184000254,0.722585961,-1.012093235,-0.664048998,0.264650992,0.801826301
pedestrian_counts_dataset,tsf,pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,2,24,T24,57187,50000,True,value,-0.334044977,-0.592524633,-0.286407321,-0.220767973,-0.550299720,-0.013945939,0.494161395,-0.251026197,-0.839664814,-0.178319639,-0.178373797,-0.546678656,0.457146638,0.132128035,0.138215211,0.036188028,0.548772687,0.245168321,-1.083310827,1.223646869,-0.155230366,0.643727044
pedestrian_counts_dataset,tsf,pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,3,28,T28,56946,50000,True,value,-0.255300473,-0.566159428,-0.280531590,-0.220767973,-0.789850876,-0.075440529,0.474560127,-0.243640430,-0.880627941,-0.178319639,-0.200801539,-0.618635195,-0.139122246,0.215554383,0.324829453,0.507422397,0.427181876,0.412479004,-1.083310827,-0.591445311,-0.158231050,0.288422424
pedestrian_counts_dataset,tsf,pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,4,36,T36,43795,43795,False,value,-0.347320200,-0.608867071,-0.272871277,-0.218549791,-0.334453892,0.209003027,0.435171538,-0.243640430,-0.883372728,-0.155404416,-0.161770630,-0.474722118,0.286784100,-0.110669211,0.335142958,0.489529207,0.670363497,0.043408118,-0.940875643,1.296250556,-0.239463839,0.204856327
pedestrian_counts_dataset,tsf,pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,5,57,T57,13368,13368,False,value,0.383259735,0.195561057,-0.292645332,-0.238513427,-1.159068274,-0.226992498,-0.285685189,-0.247333313,-0.884759456,-0.308172567,-0.235983248,-0.762548271,-0.224303515,-0.673428098,0.604877996,-0.476418988,0.548772687,0.114022858,-1.083310827,0.497609997,-0.073783242,0.886756038
rideshare_dataset_without_missing_values,tsf,rideshare_dataset_without_missing_values/rideshare_dataset_without_missing_values.tsf,1,218,T235,541,541,False,value,-0.558173824,-0.849294661,0.060879744,0.058722926,1.307305106,-0.028437705,-1.302526182,-0.018374546,-0.382297100,0.822311752,-0.130212369,1.971800185,-0.701955492,-1.098938761,0.560637774,0.939206052,1.035135930,-0.652333934,-0.581691265,1.258370371,-0.783659229,-1.029954590
rideshare_dataset_without_missing_values,tsf,rideshare_dataset_without_missing_values/rideshare_dataset_without_missing_values.tsf,2,1248,T1349,541,541,False,value,-0.571436886,-0.857113468,0.081261468,-0.191931610,0.388914060,-0.014533693,-0.666695300,-0.177168530,-0.065439915,0.585521118,-0.148832007,-0.834504810,-0.703730835,-1.098938761,0.565404157,0.689732680,-0.667135423,-0.057320736,-1.046153822,0.942702166,-0.783659229,-0.563169506
rideshare_dataset_without_missing_values,tsf,rideshare_dataset_without_missing_values/rideshare_dataset_without_missing_values.tsf,3,1254,T1356,541,541,False,value,0.879766236,0.870462758,-0.287409947,-0.227422518,-1.111453906,-1.079781961,-1.864279680,-0.254719080,2.452354490,-0.109573970,-0.245204958,-0.402765580,-0.410153557,-2.156384125,0.436711813,-0.256353735,-0.423953801,-2.492633043,-0.194639134,0.074614602,0.066820215,0.736772825
rideshare_dataset_without_missing_values,tsf,rideshare_dataset_without_missing_values/rideshare_dataset_without_missing_values.tsf,4,1788,T1935,541,541,False,value,-0.315735183,-0.515832124,-0.000822196,-0.194149792,0.344198091,-0.008022369,-0.512367416,-0.145779021,-0.358826198,0.386922521,-0.124210380,0.604625957,-0.705577686,-0.930793738,0.510590751,0.855291777,-0.180772179,-0.649373825,-0.659101691,1.021619218,-0.783659229,-0.775234812
rideshare_dataset_without_missing_values,tsf,rideshare_dataset_without_missing_values/rideshare_dataset_without_missing_values.tsf,5,2041,T2211,541,541,False,value,0.195457382,0.768099230,-0.082413062,-0.238513427,0.113136300,0.091222630,-1.537104566,-0.057149821,-0.194529879,-0.308172567,-0.203129381,-0.762548271,-0.698884872,-0.994315191,0.570170540,-0.174012791,-0.788726234,-0.689310250,-0.039818282,-0.793472962,-0.742506998,0.400524666
saugeenday_dataset,tsf,saugeenday_dataset/saugeenday_dataset.tsf,1,1,T1,23741,23741,False,value,0.537680168,0.300971328,-0.217032579,-0.038877070,-1.026038347,0.173496946,-0.917717990,0.009322079,-0.923394420,2.449292563,-0.221502375,1.971800185,-0.636012983,-0.191945297,0.280397193,0.712805995,3.466952149,-0.417580804,0.127388239,-0.446237937,-0.666203903,-0.273428419
solar_10_minutes_dataset,tsf,solar_10_minutes_dataset/solar_10_minutes_dataset.tsf,1,14,T14,52560,50000,True,value,-0.184987621,-0.282928909,-0.170548660,-0.094331614,0.645611680,-0.010763024,-1.056472242,-0.162396996,-0.640894261,0.707735639,-0.013611057,1.252234802,1.612417601,-0.376212743,0.381146367,0.996446831,3.466952149,-1.112334147,-0.442352498,-1.172274809,-0.722145217,-1.182712878
solar_10_minutes_dataset,tsf,solar_10_minutes_dataset/solar_10_minutes_dataset.tsf,2,41,T41,52560,50000,True,value,-0.196617798,-0.296351280,-0.173432975,-0.094331614,0.547188958,-0.010165963,-1.037804367,-0.169782763,-0.655843477,0.707735639,-0.116817864,1.252234802,-0.504577369,-0.399944881,0.375112412,0.970332361,3.102179716,-1.043169759,-0.371134906,-1.099671122,-0.722145217,-1.087678711
solar_10_minutes_dataset,tsf,solar_10_minutes_dataset/solar_10_minutes_dataset.tsf,3,48,T48,52560,50000,True,value,-0.196877354,-0.300271739,-0.171733851,-0.094331614,0.678931346,-0.010350587,-1.067272940,-0.166089880,-0.628842235,0.707735639,-0.036294347,1.252234802,1.688153367,-0.389028906,0.387592900,0.997608035,3.953315393,-1.104828603,-0.442352498,-1.099671122,-0.722145217,-1.188631597
solar_10_minutes_dataset,tsf,solar_10_minutes_dataset/solar_10_minutes_dataset.tsf,4,91,T91,52560,50000,True,value,-0.214601997,-0.316556277,-0.172224990,-0.094331614,0.751911244,-0.010288291,-1.033337412,-0.166089880,-0.625787501,0.707735639,-0.096817904,1.252234802,1.688153367,-0.410739567,0.378928759,0.997732420,3.466952149,-1.109259428,-0.442352498,-1.099671122,-0.722145217,-1.186322463
solar_10_minutes_dataset,tsf,solar_10_minutes_dataset/solar_10_minutes_dataset.tsf,5,130,T130,52560,50000,True,value,-0.200491059,-0.301262057,-0.174171749,-0.096549796,0.548532694,-0.011024315,-0.959799322,-0.171629205,-0.585212476,0.707735639,-0.119428647,1.180278264,-0.504577369,-0.444013076,0.380888505,0.960672740,2.980588905,-1.104700212,-0.371134906,-1.099671122,-0.722145217,-1.057076361
solar_4_seconds_dataset,tsf,solar_4_seconds_dataset/solar_4_seconds_dataset.tsf,1,1,T1,7397222,50000,True,value,-0.306848671,-0.425345162,-0.161588309,-0.085458887,0.635998091,-0.014263494,-1.126343428,-0.151318346,-0.721389452,0.776481307,-0.143812470,1.540060955,-0.636012983,-0.609369880,0.493444975,0.917743694,1.643089985,-0.929047152,-0.371134906,-0.954463747,-0.728575253,-0.932965944
sunspot_dataset_without_missing_values,tsf,sunspot_dataset_without_missing_values/sunspot_dataset_without_missing_values.tsf,1,1,T1,73924,50000,True,value,-0.253779846,-0.542458636,2.322460657,-0.225204337,-0.205765248,-0.007503151,0.131071242,1.456932353,-0.901230328,-0.201234861,-0.179326521,-0.330809041,-0.730387475,0.268517076,0.193603824,0.794257694,0.305591065,0.046529990,0.768346568,0.134591561,-0.819453097,-0.533446815
temperature_rain_dataset_without_missing_values,tsf,temperature_rain_dataset_without_missing_values/temperature_rain_dataset_without_missing_values.tsf,1,6643,T6642,725,725,False,value,-0.164313756,-0.285724064,-0.022341892,-0.218549791,-0.436395165,-0.032096462,-0.273150670,-0.199325830,-0.753999559,-0.201234861,-0.164844452,-0.114939426,-0.700657020,1.008370624,0.199115832,0.418557233,-0.423953801,0.183289711,1.519919455,-1.280407960,-0.756224409,-0.020872544
temperature_rain_dataset_without_missing_values,tsf,temperature_rain_dataset_without_missing_values/temperature_rain_dataset_without_missing_values.tsf,2,7011,T7010,725,725,False,value,-0.137685749,-0.236566701,-0.131428304,-0.218549791,-0.467884546,-0.041964403,-0.475737991,-0.143932580,-0.358826198,-0.231788491,-0.176502554,-0.114939426,-0.694269138,1.055770771,0.216899372,0.469180443,-0.423953801,-0.029516976,-0.980272608,-1.434883890,-0.742506998,-0.054551561
temperature_rain_dataset_without_missing_values,tsf,temperature_rain_dataset_without_missing_values/temperature_rain_dataset_without_missing_values.tsf,3,19154,T19153,725,725,False,value,1.237456232,1.141174414,-0.299672308,-0.240731609,-1.163292275,-0.544907248,-0.968393524,-0.271337055,-0.769495093,-0.308172567,-0.252511226,-0.834504810,-0.224303515,1.158935795,0.424966787,-1.761596866,-0.423953801,0.776262632,-1.056036004,-1.434883890,2.439932211,1.461572627
temperature_rain_dataset_without_missing_values,tsf,temperature_rain_dataset_without_missing_values/temperature_rain_dataset_without_missing_values.tsf,4,20823,T20822,725,725,False,value,0.312044007,0.284029327,-0.298161249,-0.238513427,-1.145018420,1.431697932,-1.115729758,-0.267644172,0.363556028,-0.308172567,-0.239505776,-0.762548271,-0.139122246,-0.017703131,0.256023159,-1.353273254,-0.545544612,-1.280428540,-1.056036004,-1.434883890,1.383691612,1.359826428
temperature_rain_dataset_without_missing_values,tsf,temperature_rain_dataset_without_missing_values/temperature_rain_dataset_without_missing_values.tsf,5,30162,T30161,725,725,False,value,-0.330991458,-0.553316943,-0.298216414,-0.236295245,-1.145422368,0.196004172,0.896330687,-0.263951289,-0.932505717,-0.300534160,-0.214482069,-0.834504810,0.457146638,-0.073468009,0.341384150,-1.513346441,-0.423953801,1.328482777,-0.980272608,-1.434883890,1.520865716,1.423245861
tourism_monthly_dataset,tsf,tourism_monthly_dataset/tourism_monthly_dataset.tsf,1,4,T4,264,264,False,value,-0.334844593,-0.623145186,-0.203320901,-0.231858882,-0.526887169,0.224360212,0.939887312,-0.210404480,1.401491501,-0.277618937,-0.187683226,-0.546678656,-0.695639871,1.427362359,-1.182341872,0.192934565,-0.545544612,0.793894614,1.564688734,1.154343349,-0.632767715,0.119494131
tourism_monthly_dataset,tsf,tourism_monthly_dataset/tourism_monthly_dataset.tsf,2,59,T59,330,330,False,value,-0.612922050,-1.035321135,-0.069338691,-0.238513427,-0.511188972,-0.624741584,0.965352563,-0.169782763,1.401491501,-0.300534160,-0.200538439,-0.762548271,-0.704813239,1.183100576,-1.283923607,0.014869315,-0.545544612,0.684520138,1.496348621,0.360469699,-0.769941819,0.298213457
tourism_monthly_dataset,tsf,tourism_monthly_dataset/tourism_monthly_dataset.tsf,3,152,T152,199,199,False,value,-0.426536309,-0.776184024,-0.205603579,-0.240731609,-0.473962113,0.374320947,0.847962732,-0.195632947,0.097552465,-0.247065307,-0.195603725,-0.834504810,-0.679490922,1.336150412,-1.291305658,0.265706079,-0.423953801,0.570657705,1.541566139,1.213274914,-0.715072177,0.161858040
tourism_monthly_dataset,tsf,tourism_monthly_dataset/tourism_monthly_dataset.tsf,4,170,T170,199,199,False,value,-0.534666429,-0.380520147,-0.294825877,-0.234077063,-0.979307929,0.451283988,0.544918887,-0.263951289,-0.920908794,-0.247065307,-0.218995682,-0.690591733,-0.019868469,0.848558012,-0.487918610,-0.608524250,-0.667135423,1.082528625,1.541566139,1.213274914,0.382320653,1.097060058
tourism_monthly_dataset,tsf,tourism_monthly_dataset/tourism_monthly_dataset.tsf,5,186,T186,331,331,False,value,-0.414726605,-0.721350907,0.020787780,-0.234077063,0.072837230,0.079696385,0.531450272,-0.190093622,1.401491501,-0.292895752,-0.180769711,-0.618635195,-0.703730835,1.203050699,-1.134891422,0.600010053,-0.302362990,0.082456510,1.575479279,1.005835807,-0.797376640,-0.316170172
tourism_quarterly_dataset,tsf,tourism_quarterly_dataset/tourism_quarterly_dataset.tsf,1,7,T7,88,88,False,value,-0.070676074,0.358091292,-0.263473519,-0.238513427,-0.140623732,-0.006850208,0.925755596,-0.243640430,-0.065439915,-0.308172567,-0.199633302,-0.762548271,-0.547095693,-0.161487799,-1.460714896,0.165881978,-0.667135423,0.685720237,1.421872707,1.091251910,-0.605332894,0.191820473
tourism_quarterly_dataset,tsf,tourism_quarterly_dataset/tourism_quarterly_dataset.tsf,2,26,T26,122,122,False,value,-0.341565953,-0.986869747,-0.297751764,-0.240731609,-0.224027325,-0.871108217,1.117335038,-0.265797730,-0.551809175,-0.308172567,-0.229424024,-0.834504810,1.053415522,1.026242811,-0.842241613,-1.167684949,-0.788726234,1.045200910,1.488019078,0.872092173,2.686845598,1.127170548
tourism_quarterly_dataset,tsf,tourism_quarterly_dataset/tourism_quarterly_dataset.tsf,3,120,T120,110,110,False,value,-0.577746311,-0.920557223,-0.168028210,-0.240731609,0.766819490,0.002659914,0.842093381,-0.191940063,1.401491501,-0.308172567,-0.028251223,-0.834504810,-0.648132269,1.372996884,-1.322993505,0.752667394,-0.667135423,0.112716923,1.087863333,0.946967953,-0.715072177,-0.948125845
tourism_quarterly_dataset,tsf,tourism_quarterly_dataset/tourism_quarterly_dataset.tsf,4,237,T237,111,111,False,value,-0.524138279,-0.872401505,-0.199450324,-0.240731609,0.024697841,0.394358421,0.905204347,-0.223329572,1.401491501,-0.308172567,-0.175151232,-0.834504810,-0.641243412,1.394354010,-1.377691363,0.292618402,-0.667135423,0.668275442,1.472823290,1.143194134,-0.715072177,-0.113264049
tourism_quarterly_dataset,tsf,tourism_quarterly_dataset/tourism_quarterly_dataset.tsf,5,298,T298,111,111,False,value,-0.608215343,-0.618672208,-0.149645516,-0.103204341,0.830999420,-0.024098181,0.783986809,-0.193786505,1.401491501,-0.262342122,-0.089239156,-0.690591733,-0.645950798,1.221344732,-1.145383861,0.777126714,-0.667135423,0.181732104,-0.644456475,0.358289408,-0.715072177,-0.917992172
tourism_yearly_dataset,tsf,tourism_yearly_dataset/tourism_yearly_dataset.tsf,1,160,T160,32,32,False,value,0.041131675,-0.871413166,-0.258109699,-0.200804337,1.646875381,-0.003044553,0.257081543,-0.256565522,1.401491501,-0.262342122,0.150721538,0.244843265,-0.084915984,1.027278403,-1.109085814,0.412149532,-0.667135423,-0.232736807,0.269823423,-0.083219501,-0.385854328,-1.025103423
tourism_yearly_dataset,tsf,tourism_yearly_dataset/tourism_yearly_dataset.tsf,2,253,T253,17,17,False,value,-0.375393322,0.467257972,-0.300265964,-0.242949790,-0.233628287,2.792573514,0.908992395,-0.267644172,-0.688885766,-0.331087790,-0.195645397,-0.834504810,2.842222174,0.295236244,-1.023764051,-2.133595908,-0.667135423,1.082535379,-1.510616379,-1.898311681,3.125802731,1.695092629
tourism_yearly_dataset,tsf,tourism_yearly_dataset/tourism_yearly_dataset.tsf,3,305,T305,17,17,False,value,-0.218654991,-0.942222550,-0.292243097,-0.236295245,0.533877269,0.363566003,0.700649752,-0.269490614,-0.065439915,-0.308172567,-0.236819878,-0.690591733,0.159012196,1.484340260,-1.327130318,-1.118930971,-0.667135423,0.685998039,-1.510616379,-1.898311681,0.492059937,0.321328138
tourism_yearly_dataset,tsf,tourism_yearly_dataset/tourism_yearly_dataset.tsf,4,338,T338,27,27,False,value,-0.216154737,0.045199962,-0.271256318,-0.203022519,1.190085697,0.012854098,0.476280751,-0.262104847,1.401491501,-0.331087790,0.054618270,-0.762548271,-0.377629800,1.422683014,-1.473195558,0.358461498,-0.910317045,-0.129334224,-1.510616379,-1.898311681,-0.385854328,-1.091540376
tourism_yearly_dataset,tsf,tourism_yearly_dataset/tourism_yearly_dataset.tsf,5,432,T432,27,27,False,value,-0.015613718,0.041764724,-0.274100872,-0.200804337,0.896081964,0.007254720,0.476280751,-0.260258405,1.401491501,-0.277618937,0.045074897,-0.546678656,-0.084915984,1.272943990,-1.473195558,0.533289778,-0.667135423,0.266606784,-1.510616379,-1.898311681,-0.385854328,-0.985398437
traffic_hourly_dataset,tsf,traffic_hourly_dataset/traffic_hourly_dataset.tsf,1,91,T91,17544,17544,False,value,-0.373469689,-0.842220585,-0.283944671,-0.216331610,-0.565688984,0.027742260,0.644950784,-0.243640430,-0.669932590,-0.155404416,-0.212403747,-0.618635195,1.053415522,-0.283645402,0.415168000,0.505096415,1.156726741,0.190478488,-1.012093235,-1.172274809,-0.239249505,0.391294198
traffic_hourly_dataset,tsf,traffic_hourly_dataset/traffic_hourly_dataset.tsf,2,115,T115,17544,17544,False,value,0.163651889,-0.068456344,-0.286305811,-0.218549791,-1.111866433,-0.217304587,0.399067748,-0.254719080,-0.647337812,-0.155404416,-0.219301535,-0.546678656,0.457146638,0.066978971,0.219390932,0.201523580,0.670363497,0.080278220,-1.012093235,1.223646869,-0.239249505,0.591717499
traffic_hourly_dataset,tsf,traffic_hourly_dataset/traffic_hourly_dataset.tsf,3,443,T443,17544,17544,False,value,-0.297576512,0.009761744,-0.284904025,-0.225204337,-0.509090250,-0.038242838,0.388426751,-0.252872638,-0.727556242,-0.155404416,-0.195590419,-0.618635195,1.411176853,-0.161854419,0.337121737,0.562497330,0.913545119,0.166755899,-1.012093235,0.570213684,-0.239249505,0.428617500
traffic_hourly_dataset,tsf,traffic_hourly_dataset/traffic_hourly_dataset.tsf,4,556,T556,17544,17544,False,value,-0.061996820,-0.327232269,-0.277939037,-0.229640700,-0.659645763,-0.075273569,0.369805007,-0.243640430,-0.179201943,-0.155404416,-0.217104450,-0.474722118,-0.732205366,0.612330648,-0.445913044,0.461292131,0.548772687,0.017134333,1.266869713,0.279798935,-0.239678174,0.251857880
traffic_hourly_dataset,tsf,traffic_hourly_dataset/traffic_hourly_dataset.tsf,5,773,T773,17544,17544,False,value,-0.109769540,-0.479825413,-0.286286683,-0.218549791,-1.123930628,-0.262704638,0.471464531,-0.247333313,-0.832237197,-0.155404416,-0.213313252,-0.474722118,0.286784100,-0.552346038,0.299200953,0.009390206,0.791954308,0.115567552,-1.083310827,0.497609997,-0.239249505,0.623464880
traffic_weekly_dataset,tsf,traffic_weekly_dataset/traffic_weekly_dataset.tsf,1,25,T25,104,104,False,value,0.054736015,0.523726987,-0.285205985,-0.231858882,-0.842659571,-0.381815762,0.955515510,-0.243640430,-0.554417053,-0.277618937,-0.222026940,-0.546678656,-0.496883577,0.108867056,-0.352857884,-0.477578263,-0.545544612,1.105957114,-0.917136445,-0.083219501,-0.056636479,0.638998868
