dataset,source_format,source_path,sample_rank,sample_index,series_name,series_length_original,series_length_used,downsampled,value_source,mode_5,mode_10,acf_timescale,acf_first_min,ami2,trev,high_fluctuation,stretch_high,transition_matrix,periodicity,embedding_dist,ami_timescale,whiten_timescale,outlier_timing_pos,outlier_timing_neg,centroid_freq,stretch_decreasing,entropy_pairs,rs_range,dfa,low_freq_power,forecast_error
nn5_daily_dataset_without_missing_values,tsf,nn5_daily_dataset_without_missing_values/nn5_daily_dataset_without_missing_values.tsf,3,83,T83,791,791,False,value,-0.309891279,-0.603903793,1.111118117,3.000000000,0.034537158,-0.359503459,0.955696203,7.000000000,0.002166320,6.000000000,0.121547567,1.000000000,0.500000000,0.240202276,-0.093552465,0.153995149,6.000000000,2.088429339,0.127659574,0.872340426,0.895844780,1.240953840
nn5_daily_dataset_without_missing_values,tsf,nn5_daily_dataset_without_missing_values/nn5_daily_dataset_without_missing_values.tsf,4,85,T85,791,791,False,value,-0.029300091,-0.345322995,0.769392641,2.000000000,0.156776375,-2.108772247,0.945569620,6.000000000,0.012948780,6.000000000,0.080362602,2.000000000,0.500000000,0.063211125,0.041719343,0.106843285,5.000000000,2.081571632,0.127659574,0.297872340,1.049242859,1.224837262
nn5_daily_dataset_without_missing_values,tsf,nn5_daily_dataset_without_missing_values/nn5_daily_dataset_without_missing_values.tsf,5,109,T109,791,791,False,value,-0.084513235,-0.440681752,1.019334926,3.000000000,0.048609146,-0.507368782,0.965822785,6.000000000,0.003597714,6.000000000,0.113655637,1.000000000,0.500000000,0.179519595,-0.039190898,0.089811653,6.000000000,2.076759890,0.127659574,0.851063830,0.895844780,1.275813288
nn5_weekly_dataset,tsf,nn5_weekly_dataset/nn5_weekly_dataset.tsf,1,4,T4,113,113,False,value,-0.513430268,-0.513430268,0.862774957,2.000000000,0.131388405,1.372917468,0.982142857,11.000000000,0.074074074,2.000000000,0.027527574,1.000000000,0.029411765,0.522123894,-0.415929204,0.434817759,4.000000000,2.099035553,0.189189189,0.675675676,0.883572934,0.947743237
nn5_weekly_dataset,tsf,nn5_weekly_dataset/nn5_weekly_dataset.tsf,2,22,T22,113,113,False,value,-0.416303594,0.727034458,0.840355475,2.000000000,0.093213013,-3.610562630,0.982142857,21.000000000,0.038567493,6.000000000,0.015756007,1.000000000,0.100000000,0.292035398,-0.247787611,0.363609637,5.000000000,2.088573055,0.837837838,0.837837838,0.932660319,1.011660299
nn5_weekly_dataset,tsf,nn5_weekly_dataset/nn5_weekly_dataset.tsf,3,24,T24,113,113,False,value,-0.024553731,-0.347066369,1.852003363,7.000000000,0.139959855,-0.949970419,0.955357143,10.000000000,0.004132231,16.000000000,0.094733221,3.000000000,0.200000000,0.168141593,-0.176991150,0.574723259,5.000000000,2.110471249,0.189189189,0.783783784,0.490873852,0.968206263
nn5_weekly_dataset,tsf,nn5_weekly_dataset/nn5_weekly_dataset.tsf,4,33,T33,113,113,False,value,-0.361421888,-0.616736327,0.829276696,2.000000000,0.069214883,-0.999668273,0.982142857,7.000000000,0.000850340,5.000000000,0.070169611,3.000000000,0.500000000,-0.203539823,-0.026548673,0.196866859,6.000000000,2.168990883,0.837837838,0.837837838,1.129009860,1.190175537
nn5_weekly_dataset,tsf,nn5_weekly_dataset/nn5_weekly_dataset.tsf,5,105,T105,113,113,False,value,-0.337503381,-0.028671418,0.721460706,3.000000000,0.072830834,-1.776149784,0.973214286,7.000000000,0.002763605,4.000000000,0.073310741,1.000000000,0.500000000,0.185840708,-0.150442478,0.181939876,4.000000000,2.145812765,0.837837838,0.783783784,1.227184630,1.182256739
oikolab_weather_dataset,tsf,oikolab_weather_dataset/oikolab_weather_dataset.tsf,1,1,T1,100057,50000,True,value,-0.400726890,-0.750920995,16.731761559,6.000000000,0.366548455,0.017034972,0.832336647,319.000000000,0.003672848,11.000000000,0.320644034,5.000000000,0.003703704,0.044040000,-0.020330000,0.970675784,17.000000000,1.585220313,0.780000000,0.740000000,0.024064324,0.526149552
oikolab_weather_dataset,tsf,oikolab_weather_dataset/oikolab_weather_dataset.tsf,2,2,T2,100057,50000,True,value,0.223708199,-0.127276152,423.833874119,33.000000000,0.571652788,0.005482840,0.784335687,321.000000000,0.004410838,59.000000000,0.313264023,32.000000000,0.001867414,0.014240000,0.003640000,0.972848083,18.000000000,1.478620085,0.800000000,0.760000000,0.010162623,0.320882064
oikolab_weather_dataset,tsf,oikolab_weather_dataset/oikolab_weather_dataset.tsf,3,3,T3,100057,50000,True,value,-0.018467909,-0.331613938,8.091218379,19.000000000,0.346668791,-0.000647207,0.898037961,144.000000000,0.000121225,23.000000000,0.253750225,18.000000000,0.047619048,0.033400000,-0.028070000,0.910932058,14.000000000,1.678219935,0.280000000,0.220000000,0.121088608,0.558305383
oikolab_weather_dataset,tsf,oikolab_weather_dataset/oikolab_weather_dataset.tsf,4,4,T4,100057,50000,True,value,-0.243579121,0.116309281,13.857423351,33.000000000,0.600617207,-0.002711273,0.695893918,220.000000000,0.000329218,84.000000000,0.096033318,32.000000000,0.003610108,-0.010700000,-0.059840000,0.917425963,29.000000000,1.393710481,0.300000000,0.240000000,0.074398068,0.459067075
oikolab_weather_dataset,tsf,oikolab_weather_dataset/oikolab_weather_dataset.tsf,5,8,T8,100057,50000,True,value,0.877304084,1.017655581,4.685744459,30.000000000,0.230010843,0.034222133,0.752255045,58.000000000,0.000120940,34.000000000,0.270097328,29.000000000,0.025000000,0.030480000,-0.027900000,0.785366350,11.000000000,1.843325581,0.280000000,0.220000000,0.199129881,0.733659756
pedestrian_counts_dataset,tsf,pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,1,5,T5,93068,50000,True,value,-0.372494098,-0.773519968,2.432022841,6.000000000,0.070574716,-0.025857929,0.890817816,12.000000000,0.006614193,12.000000000,0.186891593,3.000000000,1.000000000,0.491840000,-0.036450000,0.858558195,11.000000000,1.889440657,0.140000000,0.340000000,0.487326522,0.904380719
pedestrian_counts_dataset,tsf,pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,2,24,T24,57187,50000,True,value,-0.528867143,-0.784656757,2.822882015,11.000000000,0.228820684,-0.002942496,0.813056261,16.000000000,0.007522360,20.000000000,0.253483070,5.000000000,0.333333333,0.213430000,-0.078790000,0.731292076,14.000000000,1.680809176,0.120000000,0.860000000,0.299509749,0.846894657
pedestrian_counts_dataset,tsf,pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,3,28,T28,56946,50000,True,value,-0.398045987,-0.758398426,3.773359937,11.000000000,0.139402924,-0.054622516,0.807176144,20.000000000,0.004613572,20.000000000,0.180265936,4.000000000,0.166666667,0.254700000,-0.006420000,0.860205582,13.000000000,1.753923935,0.120000000,0.360000000,0.298167516,0.717703264
pedestrian_counts_dataset,tsf,pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,4,36,T36,43795,43795,False,value,-0.550921762,-0.800932950,5.012517762,12.000000000,0.309389907,0.184423692,0.795360095,20.000000000,0.004418665,23.000000000,0.307685423,6.000000000,0.285714286,0.093321155,-0.002420368,0.855310621,15.000000000,1.592639979,0.160000000,0.880000000,0.261831346,0.687318012
pedestrian_counts_dataset,tsf,pedestrian_counts_dataset/pedestrian_counts_dataset.tsf,5,57,T57,13368,13368,False,value,0.662817700,0.000234353,1.813800525,3.000000000,0.001584375,-0.181986707,0.579112740,18.000000000,0.004320194,3.000000000,0.065412464,2.000000000,0.142857143,-0.185068821,0.102184321,0.591060439,14.000000000,1.623498616,0.120000000,0.660000000,0.335941793,0.935261800
rideshare_dataset_without_missing_values,tsf,rideshare_dataset_without_missing_values/rideshare_dataset_without_missing_values.tsf,1,218,T235,541,541,False,value,-0.901220684,-1.040385945,59.001197171,137.000000000,0.922212716,-0.015121368,0.274074074,142.000000000,0.040000000,151.000000000,0.410709861,40.000000000,0.009345794,-0.395563771,0.085027726,0.978326729,18.000000000,1.288600741,0.260869565,0.869565217,0.018407769,0.238331612
rideshare_dataset_without_missing_values,tsf,rideshare_dataset_without_missing_values/rideshare_dataset_without_missing_values.tsf,2,1248,T1349,541,541,False,value,-0.923255100,-1.048173057,62.298212787,24.000000000,0.579402973,-0.003436444,0.464814815,56.000000000,0.062500000,120.000000000,0.349924581,1.000000000,0.008849558,-0.395563771,0.086876155,0.910079401,4.000000000,1.548621475,0.130434783,0.782608696,0.018407769,0.408058128
rideshare_dataset_without_missing_values,tsf,rideshare_dataset_without_missing_values/rideshare_dataset_without_missing_values.tsf,3,1254,T1356,541,541,False,value,1.487682311,0.672400277,2.660693823,8.000000000,0.019357490,-0.898670502,0.105555556,14.000000000,0.241288352,29.000000000,0.035307464,7.000000000,0.090909091,-0.918669131,0.036968577,0.651262718,6.000000000,0.484390135,0.369565217,0.543478261,0.398835005,0.880726793
rideshare_dataset_without_missing_values,tsf,rideshare_dataset_without_missing_values/rideshare_dataset_without_missing_values.tsf,4,1788,T1935,541,541,False,value,-0.498448406,-0.708275128,49.020085340,23.000000000,0.562711750,0.002035669,0.511111111,73.000000000,0.041666667,94.000000000,0.430303827,21.000000000,0.008333333,-0.312384473,0.065619224,0.955370672,8.000000000,1.289894309,0.239130435,0.804347826,0.018407769,0.330949611
rideshare_dataset_without_missing_values,tsf,rideshare_dataset_without_missing_values/rideshare_dataset_without_missing_values.tsf,5,2041,T2211,541,541,False,value,0.350814707,0.570451689,35.821674461,3.000000000,0.476462833,0.085441111,0.203703704,121.000000000,0.053333333,3.000000000,0.172666509,2.000000000,0.010204082,-0.343807763,0.088724584,0.673788367,3.000000000,1.272442093,0.413043478,0.304347826,0.036815539,0.758464470
saugeenday_dataset,tsf,saugeenday_dataset/saugeenday_dataset.tsf,1,1,T1,23741,23741,False,value,0.919362076,0.105217334,14.045171929,93.000000000,0.051240734,0.154584401,0.389511373,157.000000000,0.001576728,364.000000000,0.112686420,40.000000000,0.027777778,0.053114865,-0.023651068,0.916391466,38.000000000,1.391187846,0.460000000,0.400000000,0.070946611,0.513410134
solar_10_minutes_dataset,tsf,solar_10_minutes_dataset/solar_10_minutes_dataset.tsf,1,14,T14,52560,50000,True,value,-0.281232646,-0.476316009,21.564565812,68.000000000,0.675221030,-0.000267576,0.347886958,64.000000000,0.021637039,136.000000000,0.791364061,30.000000000,0.656250000,-0.038040000,0.015420000,0.993985836,38.000000000,1.087580675,0.300000000,0.200000000,0.045923550,0.182787566
solar_10_minutes_dataset,tsf,solar_10_minutes_dataset/solar_10_minutes_dataset.tsf,2,41,T41,52560,50000,True,value,-0.300554289,-0.489683970,21.097989455,68.000000000,0.638482575,0.000234193,0.353487070,60.000000000,0.020575497,136.000000000,0.454437281,30.000000000,0.064516129,-0.049780000,0.013080000,0.986841816,35.000000000,1.117805508,0.320000000,0.220000000,0.045923550,0.217342694
solar_10_minutes_dataset,tsf,solar_10_minutes_dataset/solar_10_minutes_dataset.tsf,3,48,T48,52560,50000,True,value,-0.300985499,-0.493588538,21.372845330,68.000000000,0.687658331,0.000079036,0.344646893,62.000000000,0.022492852,136.000000000,0.717312669,30.000000000,0.677419355,-0.044380000,0.017920000,0.994303502,42.000000000,1.090860596,0.300000000,0.220000000,0.045923550,0.180635476
solar_10_minutes_dataset,tsf,solar_10_minutes_dataset/solar_10_minutes_dataset.tsf,4,91,T91,52560,50000,True,value,-0.330432104,-0.509807066,21.293397149,68.000000000,0.714899690,0.000131389,0.354827097,62.000000000,0.022709769,136.000000000,0.519728731,30.000000000,0.677419355,-0.055120000,0.014560000,0.994337529,38.000000000,1.088924327,0.300000000,0.220000000,0.045923550,0.181475095
solar_10_minutes_dataset,tsf,solar_10_minutes_dataset/solar_10_minutes_dataset.tsf,5,130,T130,52560,50000,True,value,-0.306989080,-0.494574841,20.978482872,67.000000000,0.638984154,-0.000487165,0.376887538,59.000000000,0.025590998,136.000000000,0.445914174,29.000000000,0.064516129,-0.071580000,0.015320000,0.984199277,34.000000000,1.090916704,0.320000000,0.220000000,0.045923550,0.228469935
solar_4_seconds_dataset,tsf,solar_4_seconds_dataset/solar_4_seconds_dataset.tsf,1,1,T1,7397222,50000,True,value,-0.483684914,-0.618154964,23.014022110,72.000000000,0.671632545,-0.003209369,0.326926539,70.000000000,0.015921083,145.000000000,0.366311255,34.000000000,0.027777778,-0.153380000,0.058970000,0.972455367,23.000000000,1.167677081,0.320000000,0.260000000,0.043047336,0.273597402
sunspot_dataset_without_missing_values,tsf,sunspot_dataset_without_missing_values/sunspot_dataset_without_missing_values.tsf,1,1,T1,73924,50000,True,value,-0.395519713,-0.734793708,424.842076091,9.000000000,0.357425786,0.002472019,0.704134083,941.000000000,0.003150599,17.000000000,0.250372830,8.000000000,0.001398601,0.280900000,-0.057310000,0.938673847,12.000000000,1.594004237,0.640000000,0.560000000,0.002396845,0.418865519
temperature_rain_dataset_without_missing_values,tsf,temperature_rain_dataset_without_missing_values/temperature_rain_dataset_without_missing_values.tsf,1,6643,T6642,725,725,False,value,-0.246886390,-0.479099833,45.538987393,12.000000000,0.271338075,-0.018196186,0.582872928,44.000000000,0.013605442,17.000000000,0.297650687,11.000000000,0.009708738,0.646896552,-0.055172414,0.835895131,6.000000000,1.653768227,0.851063830,0.170212766,0.030679616,0.605241322
temperature_rain_dataset_without_missing_values,tsf,temperature_rain_dataset_without_missing_values/temperature_rain_dataset_without_missing_values.tsf,2,7011,T7010,725,725,False,value,-0.202648297,-0.430141735,27.892805223,12.000000000,0.259583968,-0.026489198,0.522099448,74.000000000,0.041666667,13.000000000,0.259591892,11.000000000,0.011494253,0.670344828,-0.048275862,0.849743899,6.000000000,1.560771717,0.148936170,0.127659574,0.036815539,0.592995382
temperature_rain_dataset_without_missing_values,tsf,temperature_rain_dataset_without_missing_values/temperature_rain_dataset_without_missing_values.tsf,3,19154,T19153,725,725,False,value,2.081925928,0.942014578,0.677093507,2.000000000,0.000007673,-0.449162088,0.374309392,5.000000000,0.012505106,3.000000000,0.011455573,1.000000000,0.142857143,0.721379310,0.032413793,0.239480002,6.000000000,1.912897360,0.127659574,0.127659574,1.460349710,1.144269372
temperature_rain_dataset_without_missing_values,tsf,temperature_rain_dataset_without_missing_values/temperature_rain_dataset_without_missing_values.tsf,4,20823,T20822,725,725,False,value,0.544504378,0.088344009,0.921527465,3.000000000,0.006828793,1.211975818,0.330110497,7.000000000,0.092962963,3.000000000,0.053912892,2.000000000,0.166666667,0.139310345,-0.033103448,0.351183289,5.000000000,1.014123434,0.127659574,0.127659574,0.987883627,1.107273700
temperature_rain_dataset_without_missing_values,tsf,temperature_rain_dataset_without_missing_values/temperature_rain_dataset_without_missing_values.tsf,5,30162,T30161,725,725,False,value,-0.523794219,-0.745608000,0.912603775,4.000000000,0.006678011,0.173499462,0.933701657,9.000000000,0.000929736,4.000000000,0.135604764,1.000000000,0.333333333,0.111724138,0.000000000,0.307392775,6.000000000,2.154217532,0.148936170,0.127659574,1.049242859,1.130333476
tourism_monthly_dataset,tsf,tourism_monthly_dataset/tourism_monthly_dataset.tsf,1,4,T4,264,264,False,value,-0.530195574,-0.815153188,16.263218767,6.000000000,0.237559936,0.197329862,0.946768061,38.000000000,0.166666667,7.000000000,0.223091705,5.000000000,0.011111111,0.854166667,-0.590909091,0.774172534,5.000000000,1.920602535,0.863636364,0.840909091,0.085902924,0.656279685
tourism_monthly_dataset,tsf,tourism_monthly_dataset/tourism_monthly_dataset.tsf,2,59,T59,330,330,False,value,-0.992175937,-1.225658342,37.936628310,3.000000000,0.243419635,-0.516254821,0.954407295,60.000000000,0.166666667,4.000000000,0.181124844,2.000000000,0.008547009,0.733333333,-0.630303030,0.725460010,5.000000000,1.872805895,0.844444444,0.622222222,0.024543693,0.721263357
tourism_monthly_dataset,tsf,tourism_monthly_dataset/tourism_monthly_dataset.tsf,3,152,T152,199,199,False,value,-0.682526414,-0.967571668,15.893965079,2.000000000,0.257315382,0.323356781,0.919191919,46.000000000,0.074074074,11.000000000,0.197234610,1.000000000,0.015625000,0.809045226,-0.633165829,0.794080316,6.000000000,1.823048018,0.857142857,0.857142857,0.049087385,0.671683516
tourism_monthly_dataset,tsf,tourism_monthly_dataset/tourism_monthly_dataset.tsf,4,170,T170,199,199,False,value,-0.862166979,-0.573511651,1.461068312,5.000000000,0.068683894,0.388036478,0.828282828,9.000000000,0.001753233,11.000000000,0.120869715,3.000000000,0.200000000,0.567839196,-0.321608040,0.554920986,4.000000000,2.046735581,0.857142857,0.857142857,0.539961237,1.011729901
tourism_monthly_dataset,tsf,tourism_monthly_dataset/tourism_monthly_dataset.tsf,5,186,T186,331,331,False,value,-0.662906516,-0.912960822,52.515787188,5.000000000,0.461420315,0.075754461,0.824242424,49.000000000,0.166666667,5.000000000,0.245661422,4.000000000,0.008849558,0.743202417,-0.572507553,0.885534378,7.000000000,1.609704124,0.866666667,0.800000000,0.012271846,0.497868916
tourism_quarterly_dataset,tsf,tourism_quarterly_dataset/tourism_quarterly_dataset.tsf,1,7,T7,88,88,False,value,-0.091322646,0.162105757,6.532730445,3.000000000,0.381741296,0.003020752,0.942528736,20.000000000,0.062500000,3.000000000,0.184079736,2.000000000,0.052631579,0.068181818,-0.698863636,0.766771877,4.000000000,1.873330338,0.823529412,0.823529412,0.098174770,0.682578079
tourism_quarterly_dataset,tsf,tourism_quarterly_dataset/tourism_quarterly_dataset.tsf,2,26,T26,122,122,False,value,-0.541362019,-1.177403357,0.987767112,2.000000000,0.350609062,-0.723301203,1.000000000,8.000000000,0.027962963,3.000000000,0.086825569,1.000000000,0.500000000,0.655737705,-0.459016393,0.401953863,3.000000000,2.030423372,0.842105263,0.763157895,1.570796327,1.022678298
tourism_quarterly_dataset,tsf,tourism_quarterly_dataset/tourism_quarterly_dataset.tsf,3,120,T120,110,110,False,value,-0.933737181,-1.111359637,21.972282278,2.000000000,0.720464522,0.011013054,0.917431193,48.000000000,0.166666667,3.000000000,0.743570081,1.000000000,0.024390244,0.827272727,-0.645454545,0.927296172,4.000000000,1.622927923,0.729729730,0.783783784,0.049087385,0.268085150
tourism_quarterly_dataset,tsf,tourism_quarterly_dataset/tourism_quarterly_dataset.tsf,4,237,T237,111,111,False,value,-0.844676176,-1.063399123,16.889336202,2.000000000,0.443451224,0.340196264,0.936363636,31.000000000,0.166666667,3.000000000,0.264003389,1.000000000,0.026315789,0.837837838,-0.666666667,0.801442601,4.000000000,1.865706964,0.837837838,0.837837838,0.049087385,0.571647086
tourism_quarterly_dataset,tsf,tourism_quarterly_dataset/tourism_quarterly_dataset.tsf,5,298,T298,111,111,False,value,-0.984356511,-0.810698341,24.945928115,64.000000000,0.744421098,-0.011474435,0.900000000,47.000000000,0.166666667,9.000000000,0.544470153,3.000000000,0.025000000,0.752252252,-0.576576577,0.933987401,4.000000000,1.653087553,0.243243243,0.621621622,0.049087385,0.279041977
tourism_yearly_dataset,tsf,tourism_yearly_dataset/tourism_yearly_dataset.tsf,1,160,T160,32,32,False,value,0.094427703,-1.062414790,7.400399760,20.000000000,1.048964822,0.006219023,0.741935484,13.000000000,0.166666667,9.000000000,1.327840810,16.000000000,0.181818182,0.656250000,-0.562500000,0.834142205,4.000000000,1.471964662,0.500000000,0.500000000,0.196349541,0.240095532
tourism_yearly_dataset,tsf,tourism_yearly_dataset/tourism_yearly_dataset.tsf,2,253,T253,17,17,False,value,-0.597560677,0.270829920,0.581061742,1.000000000,0.347025291,2.355654908,0.937500000,7.000000000,0.018229167,0.000000000,0.197098568,1.000000000,1.000000000,0.294117647,-0.529411765,0.137713867,4.000000000,2.046738533,0.000000000,0.000000000,1.767145868,1.229178975
tourism_yearly_dataset,tsf,tourism_yearly_dataset/tourism_yearly_dataset.tsf,3,305,T305,17,17,False,value,-0.337165493,-1.132937141,1.878867482,4.000000000,0.633513693,0.314318332,0.875000000,6.000000000,0.062500000,3.000000000,0.062681220,3.000000000,0.250000000,0.882352941,-0.647058824,0.415291273,4.000000000,1.873451738,0.000000000,0.000000000,0.589048623,0.729668026
tourism_yearly_dataset,tsf,tourism_yearly_dataset/tourism_yearly_dataset.tsf,4,338,T338,27,27,False,value,-0.333011728,-0.149517238,5.273758890,19.000000000,0.878457983,0.019580240,0.807692308,10.000000000,0.166666667,0.000000000,1.014104093,2.000000000,0.100000000,0.851851852,-0.703703704,0.819455006,2.000000000,1.517151585,0.000000000,0.000000000,0.196349541,0.215938564
tourism_yearly_dataset,tsf,tourism_yearly_dataset/tourism_yearly_dataset.tsf,5,432,T432,27,27,False,value,0.000154482,-0.152938552,4.813614233,20.000000000,0.768714596,0.014874526,0.807692308,11.000000000,0.166666667,7.000000000,0.982948998,5.000000000,0.181818182,0.777777778,-0.703703704,0.867282007,4.000000000,1.690177783,0.000000000,0.000000000,0.196349541,0.254532559
traffic_hourly_dataset,tsf,traffic_hourly_dataset/traffic_hourly_dataset.tsf,1,91,T91,17544,17544,False,value,-0.594364875,-1.033340544,3.221248543,13.000000000,0.223076301,0.032092243,0.858291056,20.000000000,0.019575030,23.000000000,0.142389609,4.000000000,0.500000000,0.007751938,0.028613771,0.859569273,19.000000000,1.656909722,0.140000000,0.200000000,0.261927220,0.755108204
traffic_hourly_dataset,tsf,traffic_hourly_dataset/traffic_hourly_dataset.tsf,2,115,T115,17544,17544,False,value,0.297975065,-0.262712828,2.839302600,12.000000000,0.019203505,-0.173844992,0.784529442,14.000000000,0.021179483,23.000000000,0.119871234,5.000000000,0.333333333,0.181201550,-0.047309622,0.776522193,15.000000000,1.608752211,0.140000000,0.860000000,0.261927220,0.827983601
traffic_hourly_dataset,tsf,traffic_hourly_dataset/traffic_hourly_dataset.tsf,3,443,T443,17544,17544,False,value,-0.468280733,-0.184811805,3.066060226,9.000000000,0.244203029,-0.023361596,0.781337286,15.000000000,0.015483180,23.000000000,0.197278049,4.000000000,0.600000000,0.068000456,-0.001652987,0.875272188,17.000000000,1.646542952,0.140000000,0.680000000,0.261927220,0.768679233
traffic_hourly_dataset,tsf,traffic_hourly_dataset/traffic_hourly_dataset.tsf,4,556,T556,17544,17544,False,value,-0.076903480,-0.520439781,4.192739968,7.000000000,0.188004858,-0.054482203,0.775751012,20.000000000,0.054421769,23.000000000,0.127043793,6.000000000,0.000890472,0.450980392,-0.305318057,0.847585929,14.000000000,1.581158336,0.780000000,0.600000000,0.261735472,0.704408125
traffic_hourly_dataset,tsf,traffic_hourly_dataset/traffic_hourly_dataset.tsf,5,773,T773,17544,17544,False,value,-0.156270066,-0.672414374,2.842396868,12.000000000,0.014700277,-0.211999170,0.806247506,18.000000000,0.008049795,23.000000000,0.139420457,6.000000000,0.285714286,-0.125170999,-0.016358869,0.723961115,16.000000000,1.624173647,0.120000000,0.660000000,0.261927220,0.839527184
traffic_weekly_dataset,tsf,traffic_weekly_dataset/traffic_weekly_dataset.tsf,1,25,T25,104,104,False,value,0.117029096,0.327070032,3.017214174,6.000000000,0.119690912,-0.312100093,0.951456311,20.000000000,0.027777778,7.000000000,0.110973934,5.000000000,0.066666667,0.201923077,-0.269230769,0.590743301,5.000000000,2.056973830,0.166666667,0.500000000,0.343611696,0.845175458
traffic_weekly_dataset,tsf,traffic_weekly_dataset/traffic_weekly_dataset.tsf,2,379,T379,104,104,False,value,0.117576416,-0.178316555,0.967537050,2.000000000,0.169717009,-0.152294412,0.951456311,12.000000000,0.013774105,3.000000000,0.092946812,1.000000000,0.111111111,0.750000000,-0.413461538,0.432120196,4.000000000,2.104340303,0.805555556,0.194444444,0.981747704,0.960572242
traffic_weekly_dataset,tsf,traffic_weekly_dataset/traffic_weekly_dataset.tsf,3,677,T677,104,104,False,value,0.158960982,0.561194023,0.980305787,3.000000000,0.202938978,-4.709669489,0.834951456,22.000000000,0.024691358,3.000000000,0.032559947,2.000000000,0.090909091,-0.317307692,0.038461538,0.463378866,8.000000000,1.821115831,0.833333333,0.805555556,0.736310778,0.904864087
traffic_weekly_dataset,tsf,traffic_weekly_dataset/traffic_weekly_dataset.tsf,4,813,T813,104,104,False,value,0.759805725,0.298874862,0.658856731,3.000000000,0.018625583,-4.557490090,0.932038835,12.000000000,0.003333333,3.000000000,0.031295978,2.000000000,0.100000000,-0.288461538,0.028846154,0.227407733,4.000000000,2.187041766,0.833333333,0.166666667,1.472621556,1.035781634
traffic_weekly_dataset,tsf,traffic_weekly_dataset/traffic_weekly_dataset.tsf,5,822,T822,104,104,False,value,-0.198703122,0.057177148,2.575444441,7.000000000,0.173061985,-0.684926121,0.844660194,10.000000000,0.025374856,12.000000000,0.107880995,5.000000000,0.166666667,0.826923077,0.000000000,0.656014111,6.000000000,2.076954898,0.833333333,0.833333333,0.392699082,0.884062747
us_births_dataset,tsf,us_births_dataset/us_births_dataset.tsf,1,1,T1,7305,7305,False,value,0.101178285,-0.720597182,1.714249040,5.000000000,0.099769258,0.165447143,0.937294633,21.000000000,0.052083333,6.000000000,0.218481401,4.000000000,0.002447980,0.669815195,-0.269267625,0.479328995,7.000000000,1.998851054,0.326530612,0.204081633,0.891242838,0.950496402
vehicle_trips_dataset_without_missing_values,tsf,vehicle_trips_dataset_without_missing_values/vehicle_trips_dataset_without_missing_values.tsf,1,6,T6,181,181,False,value,0.196316413,0.456569002,0.978284358,4.000000000,0.088575466,0.449351727,0.944444444,6.000000000,0.003786008,6.000000000,0.097986064,1.000000000,0.500000000,-0.168508287,-0.110497238,0.130557625,6.000000000,2.076406892,0.853658537,0.170731707,0.908116626,1.227084602
vehicle_trips_dataset_without_missing_values,tsf,vehicle_trips_dataset_without_missing_values/vehicle_trips_dataset_without_missing_values.tsf,2,142,T142,88,88,False,value,0.035424539,-0.190617759,5.976777906,10.000000000,0.382028119,-0.298847808,0.195402299,16.000000000,0.074074074,16.000000000,0.175166965,9.000000000,0.038461538,-0.670454545,0.931818182,0.871953316,3.000000000,0.668538191,0.764705882,0.529411765,0.147262156,0.458693719
vehicle_trips_dataset_without_missing_values,tsf,vehicle_trips_dataset_without_missing_values/vehicle_trips_dataset_without_missing_values.tsf,3,247,T247,122,122,False,value,0.328268508,0.463568366,0.814297170,1.000000000,0.056211661,-0.204694726,0.380165289,63.000000000,0.106666667,4.000000000,0.111268523,3.000000000,0.045454545,0.008196721,-0.581967213,0.415568583,3.000000000,0.000000000,0.815789474,0.552631579,1.030835089,0.924521573
vehicle_trips_dataset_without_missing_values,tsf,vehicle_trips_dataset_without_missing_values/vehicle_trips_dataset_without_missing_values.tsf,4,288,T288,91,91,False,value,0.676256256,0.440171911,0.830179204,3.000000000,0.132263974,0.394690456,0.766666667,7.000000000,0.010699588,6.000000000,0.113295924,1.000000000,0.500000000,0.362637363,0.109890110,0.184799084,5.000000000,2.062635475,0.382352941,0.176470588,1.079922475,1.173725294
vehicle_trips_dataset_without_missing_values,tsf,vehicle_trips_dataset_without_missing_values/vehicle_trips_dataset_without_missing_values.tsf,5,321,T321,92,92,False,value,-0.886896442,-0.735421555,1.929746908,4.000000000,0.209035120,0.082383099,0.846153846,7.000000000,0.057291667,6.000000000,0.193046173,3.000000000,0.181818182,-0.391304348,0.043478261,0.481414326,5.000000000,1.939192746,0.794117647,0.823529412,0.785398163,0.992883877
weather_dataset,tsf,weather_dataset/weather_dataset.tsf,1,1599,T1599,1332,1332,False,value,-0.401034389,-0.125130052,51.070258344,3.000000000,0.292170874,-0.309799182,0.794891059,189.000000000,0.040816327,9.000000000,0.212023429,2.000000000,0.011235955,0.131381381,0.330330330,0.779184561,7.000000000,1.772458858,0.312500000,0.750000000,0.018407769,0.656186925
weather_dataset,tsf,weather_dataset/weather_dataset.tsf,2,1643,T1643,10828,10828,False,value,-0.050964645,0.277136834,42.223715912,4.000000000,0.187002868,-0.229835172,0.898125058,97.000000000,0.000555556,5.000000000,0.192069918,3.000000000,0.011111111,0.147303288,-0.067602512,0.697051040,8.000000000,1.882644152,0.560000000,0.460000000,0.030679616,0.768642827
