group_id,group_rank,dataset,family,source_format,source_path,split,sample_rank,window_index,series_index,window_start,seq_len,n_channels,pooling,scale,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,retained_pc_count,retained_explained_variance_ratio
group_001,23,TIME__Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,15,59237,3,12805,96,3,mean,train_split_standard,1.614801762,-1.148674079,-0.636134037,-0.408144786,0.598339044,0.749746934,0.489039524,-0.417232014,-0.051124339,-0.963115566,0.424550849,11,0.906830047
group_001,23,TIME__Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,16,31352,2,162,96,3,mean,train_split_standard,0.245257734,-0.341561972,-1.036084889,0.202657168,1.464828945,0.685702167,-0.134406925,-0.785272505,0.126151520,-1.587649529,0.424200662,11,0.906830047
group_001,23,TIME__Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,17,22519,1,7331,96,3,mean,train_split_standard,4.801891891,0.327155055,-1.222165536,0.594178376,-0.856048169,-1.111298309,-0.865643465,-0.158731560,0.309882062,-0.152445992,0.098110624,11,0.906830047
group_001,23,TIME__Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,18,10094,0,10094,96,3,mean,train_split_standard,3.462810336,0.052245471,0.095119298,-0.203718010,-0.396657863,-1.809031024,-0.325426546,-2.336513612,0.150628981,-1.092914218,-0.013132035,11,0.906830047
group_001,23,TIME__Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,19,50161,3,3729,96,3,mean,train_split_standard,0.444500898,-1.087032479,-2.056112668,0.128797130,1.057241657,0.962076866,-0.207676464,-0.945506269,0.176444897,-0.211907852,-0.056582913,11,0.906830047
group_001,23,TIME__Coastal_T_S__15T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/15T/data-00000-of-00001.arrow,train,20,40904,2,9714,96,3,mean,train_split_standard,2.465454202,-0.331124407,-0.138607158,-0.764845063,0.589145853,0.499648228,0.473508665,-0.052701262,-0.200530705,-0.542776386,0.171042573,11,0.906830047
group_001,24,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,1,3949,0,3949,96,3,mean,train_split_standard,-0.638334836,2.877540509,0.262558984,0.815962554,-1.013419004,0.359144262,-0.005535355,0.229811421,-1.070585380,0.146396797,-0.234456093,11,0.906830047
group_001,24,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,2,2600,0,2600,96,3,mean,train_split_standard,-3.864757886,1.711557903,0.198490008,0.246481508,-2.067610052,0.402739359,-0.031472892,0.538168580,-0.639010812,0.892556023,0.189736944,11,0.906830047
group_001,24,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,3,3430,0,3430,96,3,mean,train_split_standard,-2.532570890,1.732083321,1.457071005,1.594212556,-1.499859058,0.563331784,0.336807316,-0.643820640,-0.153860192,-0.211243147,0.155366164,11,0.906830047
group_001,24,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,4,3384,0,3384,96,3,mean,train_split_standard,-1.604938534,0.437769801,2.025388906,2.107870402,-1.236175475,0.713300679,0.384822983,-0.359648876,-0.667485073,0.196811280,0.235821832,11,0.906830047
group_001,24,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,5,2022,0,2022,96,3,mean,train_split_standard,-1.056583322,2.246976470,1.388204827,1.079495224,-1.288993003,0.881601642,0.453908714,0.081232315,-1.053154027,0.536259015,0.112933646,11,0.906830047
group_001,24,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,6,3671,0,3671,96,3,mean,train_split_standard,-3.254458849,1.429070447,0.456600611,2.700800576,-1.835451604,0.914472096,0.116227474,-0.434431344,-1.295304207,-0.384229041,0.387716567,11,0.906830047
group_001,24,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,7,4800,0,4800,96,3,mean,train_split_standard,-1.746174649,3.236346984,-0.261101200,0.322894051,-1.070454114,0.502064667,0.492782355,-0.513828411,-0.849150079,0.599890747,-0.209860951,11,0.906830047
group_001,24,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,8,4176,0,4176,96,3,mean,train_split_standard,-1.377993454,1.422953639,0.705361683,1.111724772,-0.889107242,0.913618973,0.726699886,-0.853365404,-0.482976342,0.675147041,0.310940838,11,0.906830047
group_001,24,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,9,5412,0,5412,96,3,mean,train_split_standard,-1.580646052,1.940106565,0.432833240,1.389503043,-1.931507519,0.740738431,-0.239757938,0.564659271,-1.121646213,-0.055879222,-0.460721378,11,0.906830047
group_001,24,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,10,3353,0,3353,96,3,mean,train_split_standard,-2.762220242,0.212601380,2.745685503,1.601191679,-1.946207197,0.897614021,0.310759265,-0.431975752,-0.323581722,-0.298179521,0.276496129,11,0.906830047
group_001,24,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,11,2598,0,2598,96,3,mean,train_split_standard,-4.021495396,1.158069745,0.675099773,0.877865930,-2.018682950,0.390900950,0.035835113,0.231229689,-0.510324080,0.684597115,0.431620357,11,0.906830047
group_001,24,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,12,1820,0,1820,96,3,mean,train_split_standard,-2.005719835,2.110187211,0.552472749,2.005006196,-1.162974142,0.985226426,0.167685473,-0.080208059,-1.000743783,-0.073679365,-0.072735075,11,0.906830047
group_001,24,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,13,3660,0,3660,96,3,mean,train_split_standard,-3.480596926,1.270571616,0.140246193,1.951899024,-1.809777558,1.172431336,-0.315460812,0.681465514,-1.581366572,-0.182452636,0.169090598,11,0.906830047
group_001,24,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,14,4059,0,4059,96,3,mean,train_split_standard,-2.010327548,1.490717781,0.801250641,1.817061551,-0.997629676,0.134988988,0.163927214,-0.251603482,-0.515332562,-0.298746552,0.405925748,11,0.906830047
group_001,24,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,15,2152,0,2152,96,3,mean,train_split_standard,-1.191987319,1.162864073,0.878622861,2.001560101,-1.410304819,0.724954845,0.122867938,-0.641288073,-0.917731605,-0.443007514,0.036662416,11,0.906830047
group_001,24,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,16,2537,0,2537,96,3,mean,train_split_standard,-2.323350169,1.444388371,-0.098086326,0.652399837,-1.767963894,1.079433343,0.090202496,-0.855476439,-0.350045583,-0.158456830,-1.217898788,11,0.906830047
group_001,24,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,17,1395,0,1395,96,3,mean,train_split_standard,-2.032535367,0.960784866,0.417110051,1.325490846,-1.524269464,1.027852417,0.462914360,-1.144366820,-0.748568098,-0.056614070,0.082646743,11,0.906830047
group_001,24,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,18,416,0,416,96,3,mean,train_split_standard,-1.236550691,2.166532977,-0.603198195,1.840290433,-0.471499087,0.612502483,0.191383612,-0.328386236,-0.712837934,0.322323609,-0.224329872,11,0.906830047
group_001,24,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,19,5279,0,5279,96,3,mean,train_split_standard,-1.610172191,2.839231151,-0.788591793,1.707658493,-1.295378008,0.793128815,0.458271572,-1.488077919,-0.530975170,-0.314608080,0.039728510,11,0.906830047
group_001,24,TIME__Coastal_T_S__20T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/20T/data-00000-of-00001.arrow,train,20,1094,0,1094,96,3,mean,train_split_standard,-1.170552513,1.997900891,0.580540875,0.831221532,-1.015951555,0.998943333,-0.367415666,1.124994769,-1.536972172,0.362714217,-0.658549945,11,0.906830047
group_001,25,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,1,798324,16,19216,96,3,mean,train_split_standard,5.622009111,0.941656164,0.645442039,0.786350077,-2.197584149,-1.985851963,-1.640444593,0.437936004,0.685467650,-0.852545101,0.331048455,11,0.906830047
group_001,25,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,2,80027,1,8617,96,3,mean,train_split_standard,3.787195263,-1.043990404,-0.400349698,-0.095866590,-0.738244800,-1.119145373,-0.469594112,-0.351878634,-0.073071457,-0.243637528,0.256517412,11,0.906830047
group_001,25,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,3,111464,2,8576,96,3,mean,train_split_standard,1.414487347,-1.198009765,-0.416583456,0.409939212,-1.329677807,-0.056859594,-0.876179872,0.391736405,0.207811154,0.090145124,-0.229156930,11,0.906830047
group_001,25,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,4,477692,10,5794,96,3,mean,train_split_standard,-1.262021831,1.135630328,0.327353990,-0.577405740,-1.592693483,1.058913429,-0.638401405,-0.985562548,-0.245039463,1.573469189,0.449743025,11,0.906830047
group_001,25,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,5,721533,14,21553,96,3,mean,train_split_standard,-1.589445213,-1.472079299,0.185429930,-1.235325318,-0.283416996,1.067351724,-0.180465872,0.109028207,-0.190006681,-0.965187010,-0.087355808,11,0.906830047
group_001,25,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,6,420057,8,29406,96,3,mean,train_split_standard,-4.199245683,-1.215419111,-0.186235299,-1.051738292,-0.684921776,0.708735643,-0.056780089,0.127292982,0.389252445,0.293823360,-1.168685104,11,0.906830047
group_001,25,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,7,487774,10,15876,96,3,mean,train_split_standard,-4.296324225,2.591521639,-1.005227325,-0.148420584,-2.772859136,1.678513900,-1.069285842,-0.607059261,-1.749252101,0.829130214,2.407902490,11,0.906830047
group_001,25,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,8,343222,7,20901,96,3,mean,train_split_standard,0.603253694,-1.621374924,-0.854902962,1.033519904,0.039005852,0.256012343,0.251145984,-0.298422450,0.570871925,0.353080961,0.218625722,11,0.906830047
group_001,25,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,9,240999,4,51037,96,3,mean,train_split_standard,-2.530149688,1.135936557,-2.311091669,-0.127484450,-1.013228365,1.282946775,0.482131217,0.402232357,-0.576705915,-0.132855599,1.077932700,11,0.906830047
group_001,25,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,10,500600,10,28702,96,3,mean,train_split_standard,-3.037959131,2.744540717,-0.855338093,-0.941831336,-3.060851265,1.760656431,1.188930773,-0.286376164,-0.612876444,1.553653938,1.950027722,11,0.906830047
group_001,25,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,11,193950,4,3988,96,3,mean,train_split_standard,-3.256342598,1.554980143,2.141635764,1.553641853,-1.716729834,0.622213617,-0.128131894,1.362372390,-0.550117710,0.598988355,0.934346498,11,0.906830047
group_001,25,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,12,72791,1,1381,96,3,mean,train_split_standard,4.849773574,-0.332461169,-1.843490848,0.410348259,-1.949733734,-0.960988000,-0.460142021,-1.162576189,1.180861031,0.986436409,-0.213701311,11,0.906830047
group_001,25,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,13,829304,17,1609,96,3,mean,train_split_standard,2.409191761,-0.305923199,-1.869783115,-0.597419976,1.366917331,0.679961757,-0.895712156,0.429357997,-0.418138088,-0.586704208,1.050857248,11,0.906830047
group_001,25,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,14,287684,6,9864,96,3,mean,train_split_standard,0.611199381,-0.615097607,-0.486491687,-1.113161867,0.927682813,0.644821525,0.020980690,0.145161188,0.706094688,-0.668158387,1.129910998,11,0.906830047
group_001,25,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,15,494860,10,22962,96,3,mean,train_split_standard,-2.576092826,-0.517724699,-1.868532721,0.859811506,-1.273717216,0.493753706,-0.778974760,-0.834914287,-0.048660565,0.423448142,-0.112507675,11,0.906830047
group_001,25,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,16,174987,3,40885,96,3,mean,train_split_standard,-3.304095484,-1.047377395,0.870656718,0.813692241,-1.311994165,0.483582192,1.008816443,0.391417981,-0.457487189,0.071793759,1.243015260,11,0.906830047
group_001,25,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,17,622844,12,70052,96,3,mean,train_split_standard,4.636800530,0.205970043,-1.810234210,0.215792642,-1.245977806,-0.820605653,-1.429345988,-0.791298420,0.672986820,0.832160667,-0.287067798,11,0.906830047
group_001,25,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,18,19475,0,19475,96,3,mean,train_split_standard,4.898445013,0.317748015,-1.731080860,-0.256521053,-2.490052723,-0.771918328,-0.727896073,-1.223661089,1.165671643,1.806514938,-0.446803935,11,0.906830047
group_001,25,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,19,472891,10,993,96,3,mean,train_split_standard,3.763019526,-2.071941853,-0.699330671,-0.726289397,-0.778334392,-0.664060737,-0.046002675,-1.090591689,-0.430700789,1.197491845,-0.073116768,11,0.906830047
group_001,25,TIME__Coastal_T_S__5T,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/5T/data-00000-of-00001.arrow,train,20,234247,4,44285,96,3,mean,train_split_standard,-7.472464846,0.287250461,-1.987558398,2.621355968,-1.422485406,0.045934635,-0.952547598,1.286053644,2.224000253,0.205392145,0.937743874,11,0.906830047
group_001,26,TIME__Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,1,50544,13,1798,96,3,mean,train_split_standard,1.844721391,1.253164254,0.975871507,-0.844042199,0.242252233,0.337592667,0.008866925,0.815762090,-0.281151037,0.294951748,-0.362315303,11,0.906830047
group_001,26,TIME__Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,2,49859,13,1113,96,3,mean,train_split_standard,2.497115785,1.412257683,1.102547912,0.701192933,0.272400762,0.172971397,-1.076605049,1.082633492,-0.616523105,-0.347237876,-0.182818900,11,0.906830047
group_001,26,TIME__Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,3,64801,16,3707,96,3,mean,train_split_standard,2.032608395,-0.421764271,-0.387014124,-1.547579890,-0.383111149,0.469858497,0.510536000,-0.385626666,0.808412144,0.267325520,-0.001329464,11,0.906830047
group_001,26,TIME__Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,4,69045,17,1994,96,3,mean,train_split_standard,-3.172152449,2.800908130,-2.549498078,-1.244016298,0.438313310,-0.116733135,0.286989548,-0.731499345,0.470681510,-0.112118232,0.741446639,11,0.906830047
group_001,26,TIME__Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,5,4820,0,4820,96,3,mean,train_split_standard,1.941397723,-0.722093876,-0.589731372,-0.061573773,0.401164640,0.728013870,-0.724149215,-1.633803320,0.143207255,-0.192317650,0.184985867,11,0.906830047
group_001,26,TIME__Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,6,59154,15,4017,96,3,mean,train_split_standard,1.219950456,0.717796851,-0.567036529,-0.345597027,0.332172144,-0.026240074,-0.161521970,1.455224659,0.635009664,-0.291917750,0.856847088,11,0.906830047
group_001,26,TIME__Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,7,14264,3,3619,96,3,mean,train_split_standard,1.431245644,0.430217154,-0.301414686,-0.369761094,1.345136816,0.406625342,-0.007846356,-0.356918517,0.128481396,0.516595334,0.413309198,11,0.906830047
group_001,26,TIME__Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,8,66897,16,5803,96,3,mean,train_split_standard,-1.051175695,-0.461211338,1.292678425,1.412329780,0.311193457,0.246503058,0.179778397,-0.199650099,0.031541725,-0.423550804,0.163615808,11,0.906830047
group_001,26,TIME__Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,9,46004,12,460,96,3,mean,train_split_standard,2.892168913,2.382628893,-0.889806249,0.714149664,0.876779237,-0.508445689,0.268147290,0.909734615,-0.128559259,-1.119555140,0.266375706,11,0.906830047
group_001,26,TIME__Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,10,7900,1,2125,96,3,mean,train_split_standard,0.224434197,0.982018406,-0.864188304,1.295959823,1.684859264,0.082981205,0.347661952,-0.158038958,0.375690230,-0.753303591,0.500660971,11,0.906830047
group_001,26,TIME__Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,11,48773,13,27,96,3,mean,train_split_standard,4.958562869,0.546240366,-1.662490598,-0.383593826,-0.711407179,-0.196606199,-0.460370909,-1.162389644,1.291555189,-0.140843437,0.456690110,11,0.906830047
group_001,26,TIME__Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,12,73949,19,655,96,3,mean,train_split_standard,0.688765673,1.191820437,0.501352252,0.717256824,0.627316551,0.121823400,-0.331868119,0.859376711,0.006695876,-0.337471498,0.135140819,11,0.906830047
group_001,26,TIME__Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,13,25754,7,125,96,3,mean,train_split_standard,2.578236738,-1.022466917,1.197368344,-1.144059033,0.238712312,-0.140905987,0.041177403,0.655522952,0.124550511,-0.253074102,0.020622103,11,0.906830047
group_001,26,TIME__Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,14,55732,15,595,96,3,mean,train_split_standard,4.127569272,-0.249376783,-0.884426437,-1.032837181,-0.539804323,0.385198845,-0.754956715,0.227475297,0.257106595,0.774935722,0.096813220,11,0.906830047
group_001,26,TIME__Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,15,18574,4,3449,96,3,mean,train_split_standard,3.643733570,0.447113132,0.907456385,1.103500069,0.136818107,0.228610103,-0.906036148,1.141952273,-0.074822672,-0.128445463,-0.247834560,11,0.906830047
group_001,26,TIME__Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,16,59108,15,3971,96,3,mean,train_split_standard,3.143148532,-0.408710375,-0.645806631,0.112959719,0.013396465,0.270759302,-0.400048756,-0.870050128,0.602482876,-0.738604436,0.596191530,11,0.906830047
group_001,26,TIME__Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,17,3308,0,3308,96,3,mean,train_split_standard,2.265945167,0.082776728,-0.535231455,-1.345380816,-0.202151762,0.232092327,-0.156373495,-0.064104851,0.196001183,-1.200587259,0.557086410,11,0.906830047
group_001,26,TIME__Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,18,13116,3,2471,96,3,mean,train_split_standard,1.728361779,-0.590642760,0.768899742,1.416089892,1.522304770,0.334174361,-0.569625087,-0.369003201,0.042300728,0.173785910,0.503082291,11,0.906830047
group_001,26,TIME__Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,19,57512,15,2375,96,3,mean,train_split_standard,1.479451614,-1.349314860,0.233161742,1.218412539,0.525572913,0.366495574,-0.116067787,-0.105606477,0.849726759,-0.096472256,0.708054724,11,0.906830047
group_001,26,TIME__Coastal_T_S__H,TIME,arrow,dataset/Time_Dataset/Coastal_T_S/H/data-00000-of-00001.arrow,train,20,56458,15,1321,96,3,mean,train_split_standard,3.713624393,-0.858500608,-1.170851507,0.228639867,0.509650343,0.602634462,-0.399457329,1.247725276,-0.159676434,0.477033062,0.257606649,11,0.906830047
group_001,27,TIME__Crypto__D,TIME,arrow,dataset/Time_Dataset/Crypto/D/data-00000-of-00001.arrow,train,1,164,0,164,96,4,mean,train_split_standard,-2.832970138,0.613579309,-0.426921091,-1.975885133,-0.569100063,0.545189725,-0.322218250,0.345492076,-0.309258637,-0.622867979,0.072793946,11,0.906830047
group_001,27,TIME__Crypto__D,TIME,arrow,dataset/Time_Dataset/Crypto/D/data-00000-of-00001.arrow,train,2,1178,0,1178,96,4,mean,train_split_standard,-2.964496092,-0.897112055,0.196693592,-0.353470506,0.409953529,0.401798875,0.094407359,0.598723323,0.891654414,1.081531984,-0.469952283,11,0.906830047
group_001,27,TIME__Crypto__D,TIME,arrow,dataset/Time_Dataset/Crypto/D/data-00000-of-00001.arrow,train,3,1377,0,1377,96,4,mean,train_split_standard,-3.334196996,-0.936025861,-0.226780029,-1.282762183,-0.028776325,1.080815522,0.026689556,0.059675880,0.656393957,-0.273757897,-0.329333114,11,0.906830047
group_001,27,TIME__Crypto__D,TIME,arrow,dataset/Time_Dataset/Crypto/D/data-00000-of-00001.arrow,train,4,1614,0,1614,96,4,mean,train_split_standard,-2.065234927,0.282637447,0.647096553,-1.342092749,0.706513093,0.727680084,0.354488653,0.048662474,0.880188908,0.955739378,-0.644465441,11,0.906830047
group_001,27,TIME__Crypto__D,TIME,arrow,dataset/Time_Dataset/Crypto/D/data-00000-of-00001.arrow,train,5,1324,0,1324,96,4,mean,train_split_standard,-1.864523459,-1.093733459,-0.683046681,0.600630498,-0.165167366,1.258262176,-0.019963021,-0.418530524,-0.145291061,-0.592660022,-0.341177035,11,0.906830047
group_001,27,TIME__Crypto__D,TIME,arrow,dataset/Time_Dataset/Crypto/D/data-00000-of-00001.arrow,train,6,1475,0,1475,96,4,mean,train_split_standard,-0.647699201,0.385437454,1.990327261,-0.387873219,1.161149423,0.082225664,0.574140580,-0.640378345,0.821548095,-0.099213269,0.016775631,11,0.906830047
group_001,27,TIME__Crypto__D,TIME,arrow,dataset/Time_Dataset/Crypto/D/data-00000-of-00001.arrow,train,7,1395,0,1395,96,4,mean,train_split_standard,-4.308354580,-0.344953057,0.128646193,-2.632478948,-0.317294707,0.605014799,-0.304780070,0.945745126,0.517306160,-0.775421758,1.163997086,11,0.906830047
group_001,27,TIME__Crypto__D,TIME,arrow,dataset/Time_Dataset/Crypto/D/data-00000-of-00001.arrow,train,8,283,0,283,96,4,mean,train_split_standard,-5.834527408,1.144986640,-2.630591904,-2.145499682,-1.046622790,0.155333856,-0.457751854,-0.237661534,1.208581099,-0.928812551,0.446424366,11,0.906830047
group_001,27,TIME__Crypto__D,TIME,arrow,dataset/Time_Dataset/Crypto/D/data-00000-of-00001.arrow,train,9,934,0,934,96,4,mean,train_split_standard,-2.709400800,-0.519680648,-0.280482550,-0.184840892,-0.181976263,0.859881181,0.076905144,-0.491434993,0.353539129,-0.075094847,-1.014859218,11,0.906830047
group_001,27,TIME__Crypto__D,TIME,arrow,dataset/Time_Dataset/Crypto/D/data-00000-of-00001.arrow,train,10,881,0,881,96,4,mean,train_split_standard,-3.467030610,-2.112583334,0.527667778,1.124987123,-0.416131859,0.603367502,-0.169920951,0.595065330,0.423612793,0.058636102,0.040687032,11,0.906830047
group_001,27,TIME__Crypto__D,TIME,arrow,dataset/Time_Dataset/Crypto/D/data-00000-of-00001.arrow,train,11,1436,0,1436,96,4,mean,train_split_standard,-4.072495715,-0.305837340,-1.142142324,-2.904897466,-0.395091401,0.792329195,-0.259932615,0.043815474,0.249962840,-0.679771589,0.863595171,11,0.906830047
group_001,27,TIME__Crypto__D,TIME,arrow,dataset/Time_Dataset/Crypto/D/data-00000-of-00001.arrow,train,12,543,0,543,96,4,mean,train_split_standard,-2.795657009,0.078954997,1.404721985,-2.207691949,0.301480558,0.190869405,0.022897743,0.752489581,0.798813498,0.081699805,0.129355943,11,0.906830047
group_001,27,TIME__Crypto__D,TIME,arrow,dataset/Time_Dataset/Crypto/D/data-00000-of-00001.arrow,train,13,966,0,966,96,4,mean,train_split_standard,-2.179427920,-1.281575929,1.199762491,-0.120915874,0.036319261,0.739236293,-0.061102770,0.777706803,0.143358191,0.311280042,-0.470751872,11,0.906830047
group_001,27,TIME__Crypto__D,TIME,arrow,dataset/Time_Dataset/Crypto/D/data-00000-of-00001.arrow,train,14,328,0,328,96,4,mean,train_split_standard,-0.575531500,0.882044185,0.927984194,-0.882854323,0.238557791,-0.230885168,-0.617872616,1.101556780,-0.532191975,-0.432183432,-0.612630515,11,0.906830047
group_001,27,TIME__Crypto__D,TIME,arrow,dataset/Time_Dataset/Crypto/D/data-00000-of-00001.arrow,train,15,1440,0,1440,96,4,mean,train_split_standard,-3.744953001,0.498897974,-0.348950856,-2.734609675,0.642771464,0.123416023,-0.332855347,0.732909064,0.694385653,-0.753033989,1.430633444,11,0.906830047
